id,period,year,MPUBID_XRND,CRACE_XRND,CSEX_XRND,CYRB_XRND,HGC_OF_MOTHER_AS_OF_MAY_1_R,HOW_MANY_BOOKS,HOW_OFTEN_MOM_READS,HOW_OFT_CH_EATS_W,MOM_HELPS_CH_LEARN_NUMBERS,MOM_HELPS_CH_LEARN_ALPHABET,MOM_HELPS_CH_LEARN_COLORS,MOM_HELPS_CH_LEARN_SHAPES,HOW_OFT_CH_TAKEN_TO_MUSEUM,MUSIC_INSTMT_CH,CH_GET_SPEC_LESSON,HOW_OFT_CH_TAKEN_TO_PERFORMANCE,HOW_OFT_CH_SPEND_TIME_W_DAD,HOW_OFT_CH_W_DAD_OUTDOORS,DO_PARS_DISCUSS_TV,PIAT_MATH,PIAT_READ_REC,PIAT_READ_COMP,PPVT,CHILD_EVER_ENROLLED_IN_HEAD,HOW_LONG_CHILD_WAS_IN_HEAD,MOM_HELPS_CH_W_NONE,IF_LOW_GRADES,MUSICAL_INSTMT_CH,TYPE_OF_SCHOOL,CH_ATTENDS_PUBLIC_PRIV_RELI,CHILD_AGE_WHEN_1ST_ATTD_HEA,IS_SCHOOL_GIFTED_HANDICAPPED,OWN_A_HOME_COMPUTER,PARS_HELP_W_HOMEWORK,TYPE_OF_SCHOOL_RECODE,DOES_CHILD_USE_ANY_COMPUTER,DOES_CHILD_NEVER_USE,MOMHGC_EVER_XRND,TOTAL_FAMILY_INCOME_FR_ALL,FAMILY_INCOME_FROM_ALL_SOUR,HGC_DLI_XRND,ASSOCIATES_XRND,BA_XRND,BS_XRND,MASTERS_XRND,PROFDEGREE_XRND,VERSION_R29_XRND,HIGHEST_GRADE_OF_REGULAR_SC,SPOUSE_WKSWK_PCY,SPOUSE_HRSWK_PCY,MOM_RACE_ID,MOM_RACE_ENCODED,MOM_SEX,WKSWK_PCY,HRSWK_PCY,HGC_REV_MOM,TNFI_TRUNC,ASVAB_1,ASVAB_2,ASVAB_3,ASVAB_4,ASVAB_5,ASVAB_6,ASVAB_7,ASVAB_8,ASVAB_9,ASVAB_10,ASVAB_11,ASVAB_12,AFQT_1,AFQT_2,AFQT_3,Q2_15C,Q2_15A_PRE,HGC_EVER_XRND,HIGHEST_DEGREE_EVER_XRND
229001.0,-1,1989.0,2290.0,3.0,2.0,1990.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,14.0,0.0,0.0,1.0,0.0,1.0,532.0,,,,,3.0,,52.0,2600.0,17.0,60400.151860288526,,,,,,,,,,,,,,,,,,17.0,5.0
229001.0,0,1992.5,2290.0,3.0,2.0,1990.0,21.202503700049334,20.0,1.0,4.0,1.0,2.0,3.0,4.0,0.1346153846153846,1.0,1.0,0.1346153846153846,1.0,1.0,0.0,19.0,24.0,20.0,52.0,,,,4.0,,1.0,1.0,,1.0,1.0,3.0,,1.0,,17.0,,,14.0,0.0,0.0,1.0,0.0,1.0,532.0,,49.63340459354273,41.44914213670997,,3.0,,51.839302746258845,2180.0367442306638,17.0,216817.07096324489,,,,,,,,,,,,,,,,,,17.0,5.0
229001.0,1,1997.5,2290.0,3.0,2.0,1990.0,16.535865811544156,20.0,0.8918269230769231,4.0,1.0,2.0,3.0,4.0,0.1346153846153846,1.0,1.0,0.1346153846153846,1.0,1.0,0.0,35.75,34.625,32.75,52.0,,,,4.0,,1.0,1.0,,1.0,1.0,3.0,,1.0,,17.0,,,14.0,0.0,0.0,1.0,0.0,1.0,532.0,,52.083341555665186,39.965926656799866,,3.0,,47.98434262456833,1927.1939833086662,17.0,286210.7712468152,,,,,,,,,,,,,,,,,,17.0,5.0
229001.0,2,2002.0,2290.0,3.0,2.0,1990.0,16.973478046373952,20.0,0.1346153846153846,4.0,1.0,2.0,3.0,4.0,0.1346153846153846,1.0,1.0,0.1346153846153846,1.0,1.0,0.0,60.775,56.25,42.7875,52.0,,,,4.0,,1.0,1.0,,1.0,1.0,3.0,,1.0,,17.0,,,14.0,0.0,0.0,1.0,0.0,1.0,532.0,,52.004762374609435,39.99805295181714,,3.0,,2.181248149975333,102.07179904620952,17.0,314437.3221624712,,,,,,,,,,,,,,,,,,17.0,5.0
229001.0,3,2006.8,2290.0,3.0,2.0,1990.0,17.0,20.0,0.1346153846153846,4.0,1.0,2.0,3.0,4.0,0.1346153846153846,1.0,1.0,0.1346153846153846,1.0,1.0,0.0,62.0,65.0,48.0,52.0,,,,4.0,,1.0,1.0,,1.0,1.0,2.0,,1.0,,17.0,,,14.0,0.0,0.0,1.0,0.0,1.0,532.0,,52.0,40.0,,3.0,,4.163336342344337e-18,2.2204460492503132e-17,17.0,374119.4354806378,,,,,,,,,,,,,,,,,,17.0,5.0
229002.0,-1,1993.0,2290.0,3.0,1.0,1994.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,8.0,0.0,0.0,1.0,0.0,0.0,532.0,,48.0,40.0,,3.0,,52.0,2260.0,17.0,230994.68488990128,,,,,,,,,,,,,,,,,,17.0,5.0
229002.0,0,1996.5,2290.0,3.0,1.0,1994.0,19.94527224321539,20.0,7.0,14.0,1.0,1.0,1.0,1.0,0.15169270833333331,1.0,1.0,0.028846153846153844,1.0,7.0,0.0,29.0,26.0,20.0,57.0,,,2.0,4.0,,1.0,1.0,,,,1.0,,1.0,,17.0,,,8.0,0.0,0.0,1.0,0.0,0.0,532.0,,51.158493644795605,40.0,,3.0,,48.62019065613191,1949.8878535440283,17.0,276027.1006484863,,,,,,,,,,,,,,,,,,17.0,5.0
229002.0,1,2001.5,2290.0,3.0,1.0,1994.0,16.99158364823085,20.0,3.34421749136939,14.0,1.0,1.0,1.0,1.0,0.2536057692307692,1.0,1.0,0.028846153846153848,1.0,7.0,0.0,43.375,37.9375,37.875,57.0,,,2.0,4.0,,1.0,1.0,,,,1.0,,1.0,,17.0,,,8.0,0.0,0.0,1.0,0.0,0.0,532.0,,52.002404671934045,40.0,,3.0,,2.7403598419787016,128.00530316042597,17.0,308714.41239434073,,,,,,,,,,,,,,,,,,17.0,5.0
229002.0,2,2006.0,2290.0,3.0,1.0,1994.0,16.999519065613192,15.5,1.1507479861910241,7.0,1.0,1.0,1.0,1.0,0.05528846153846154,1.0,1.0,0.028846153846153848,1.0,2.8,0.0,75.5,73.75,63.25,57.0,,,2.0,4.7,,1.0,1.0,,,,1.0,,1.0,,17.0,,,8.0,0.0,0.0,1.0,0.0,0.0,532.0,,52.0001374098248,40.0,,3.0,,-0.004122294744074196,0.08244589488148424,17.0,341551.5786020543,,,,,,,,,,,,,,,,,,17.0,5.0
229002.0,3,2010.8,2290.0,3.0,1.0,1994.0,17.0,5.0,1.1507479861910241,4.0,1.0,1.0,1.0,1.0,0.028846153846153848,1.0,1.0,0.028846153846153848,1.0,1.0,0.0,81.0,82.0,65.0,57.0,,,2.0,5.0,,1.0,1.0,,,,1.0,,1.0,,17.0,,,8.0,0.0,0.0,1.0,0.0,0.0,532.0,,52.0,40.0,,3.0,,-5.204170427930421e-19,1.3877787807814458e-18,17.0,1113934.4074958237,,,,,,,,,,,,,,,,,,17.0,5.0
229201.0,-1,1993.0,2292.0,3.0,1.0,1994.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,532.0,,52.0,45.0,,3.0,,52.0,3220.0,16.0,436103.25550493546,,,,,,,,,,,,,,,,,,16.0,4.0
229201.0,0,1996.5,2292.0,3.0,1.0,1994.0,18.953125,,7.0,,1.0,1.0,1.0,1.0,0.028846153846153844,,,,,,,24.0,24.0,20.0,47.0,,,2.0,,,1.0,,,,,,,,,16.0,,,,,,,,,532.0,,52.0,42.7734375,,3.0,,10.96875,570.5859375,16.0,251030.75170842823,,,,,,,,,,,,,,,,,,16.0,4.0
229201.0,1,2001.5,2292.0,3.0,1.0,1994.0,15.9453125,,7.0,,1.0,1.0,1.0,1.0,0.028846153846153848,,,,,,,39.625,44.625,32.5,47.0,,,2.0,,,1.0,,,,,,,,,16.0,,,,,,,,,532.0,,52.0,48.02734375,,3.0,,-0.203125,-10.566406250000002,16.0,251030.75170842823,,,,,,,,,,,,,,,,,,16.0,4.0
229201.0,2,2006.0,2292.0,3.0,1.0,1994.0,16.0,,7.0,,1.0,1.0,1.0,1.0,0.028846153846153848,,,,,,,49.0,57.0,40.0,47.0,,,2.0,,,1.0,,,,,,,,,16.0,,,,,,,,,532.0,,52.0,45.0,,3.0,,0.0,0.0,16.0,251030.75170842823,,,,,,,,,,,,,,,,,,16.0,4.0
229201.0,3,2010.8,2292.0,3.0,1.0,1994.0,16.0,,7.0,,1.0,1.0,1.0,1.0,0.028846153846153848,,,,,,,49.0,57.0,40.0,47.0,,,2.0,,,1.0,,,,,,,,,16.0,,,,,,,,,532.0,,52.0,45.0,,3.0,,0.0,0.0,16.0,251030.75170842823,,,,,,,,,,,,,,,,,,16.0,4.0
229202.0,-1,,2292.0,3.0,2.0,1996.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,532.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,16.0,4.0
229202.0,0,1998.5,2292.0,3.0,2.0,1996.0,16.0,,,,1.0,1.0,1.0,1.0,,,,,,,,21.0,21.0,40.0,50.0,,,,,,1.0,,,,,,,,,16.0,,,,,,,,,532.0,,52.0,45.0,,3.0,,0.0,0.0,16.0,251030.75170842823,,,,,,,,,,,,,,,,,,16.0,4.0
229202.0,1,2003.5,2292.0,3.0,2.0,1996.0,16.0,,,,1.0,1.0,1.0,1.0,,,,,,,,21.0,21.0,40.0,50.0,,,,,,1.0,,,,,,,,,16.0,,,,,,,,,532.0,,52.0,45.0,,3.0,,0.0,0.0,16.0,251030.75170842823,,,,,,,,,,,,,,,,,,16.0,4.0
229202.0,2,2008.0,2292.0,3.0,2.0,1996.0,16.0,,,,1.0,1.0,1.0,1.0,,,,,,,,21.0,21.0,40.0,50.0,,,,,,1.0,,,,,,,,,16.0,,,,,,,,,532.0,,52.0,45.0,,3.0,,0.0,0.0,16.0,251030.75170842823,,,,,,,,,,,,,,,,,,16.0,4.0
229202.0,3,2012.8,2292.0,3.0,2.0,1996.0,16.0,,,,1.0,1.0,1.0,1.0,,,,,,,,21.0,21.0,40.0,50.0,,,,,,1.0,,,,,,,,,16.0,,,,,,,,,532.0,,52.0,45.0,,3.0,,0.0,0.0,16.0,251030.75170842823,,,,,,,,,,,,,,,,,,16.0,4.0
229203.0,-1,,2292.0,3.0,2.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,532.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,16.0,4.0
229203.0,0,2002.5,2292.0,3.0,2.0,2000.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,532.0,,52.0,46.25,,3.0,,0.0,0.0,16.0,,,,,,,,,,,,,,,,,,,16.0,4.0
229203.0,1,2007.5,2292.0,3.0,2.0,2000.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,532.0,,52.0,45.0,,3.0,,0.0,0.0,16.0,,,,,,,,,,,,,,,,,,,16.0,4.0
229203.0,2,2012.0,2292.0,3.0,2.0,2000.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,532.0,,52.0,45.0,,3.0,,0.0,0.0,16.0,,,,,,,,,,,,,,,,,,,16.0,4.0
229203.0,3,2016.8,2292.0,3.0,2.0,2000.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,532.0,,52.0,45.0,,3.0,,0.0,0.0,16.0,,,,,,,,,,,,,,,,,,,16.0,4.0
229401.0,-1,1988.0,2294.0,3.0,2.0,1989.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,5.0,0.0,0.0,0.0,0.0,0.0,532.0,,52.0,55.0,,3.0,,45.0,1690.0,16.0,64276.15793470006,,,,,,,,,,,,,,,,,,16.0,4.0
229401.0,0,1991.5,2294.0,3.0,2.0,1989.0,18.333333333333332,20.0,3.0,7.0,1.0,2.0,3.0,4.0,0.028846153846153844,0.0,1.0,0.1346153846153846,1.0,1.0,0.0,10.0,18.0,18.0,24.25,,,,5.0,,1.0,1.0,,1.0,1.0,3.0,,,,16.0,22.79726651480637,,5.0,0.0,0.0,0.0,0.0,0.0,532.0,,51.666666666666664,48.333333333333336,,3.0,,32.833333333333336,1042.3333333333333,16.0,109943.7034295115,,,,,,,,,,,,,,,,,,16.0,4.0
229401.0,1,1996.5,2294.0,3.0,2.0,1989.0,18.17059538180921,20.0,3.0,7.0,1.0,2.0,3.0,4.0,0.028846153846153848,0.0,1.0,0.1346153846153846,1.0,1.0,0.0,17.75,25.25,25.0,55.0,,,,5.0,,1.0,1.0,,1.0,1.0,3.0,,,,16.0,22.797266514806374,,5.0,0.0,0.0,0.0,0.0,0.0,532.0,,51.99071636589535,46.511371722062634,,3.0,,36.05733113555857,731.7989383051654,16.0,151553.90668992017,,,,,,,,,,,,,,,,,,16.0,4.0
229401.0,2,2001.0,2294.0,3.0,2.0,1989.0,16.109458655693214,20.0,3.0,7.0,1.0,2.0,3.0,4.0,0.08173076923076923,0.5,1.0,0.1346153846153846,1.0,1.0,0.0,16.0,36.0,30.0,55.0,,,,5.0,,1.0,1.0,,1.0,1.0,3.0,,,,16.0,22.797266514806374,,5.0,0.0,0.0,0.0,0.0,0.0,532.0,,51.583624191530234,49.90795505613027,,3.0,,28.226647229614223,1102.1701961034842,16.0,271057.5244418235,,,,,,,,,,,,,,,,,,16.0,4.0
229401.0,3,2006.0,2294.0,3.0,2.0,1989.0,16.0,20.0,3.0,7.0,1.0,2.0,3.0,4.0,0.1346153846153846,1.0,1.0,0.1346153846153846,1.0,1.0,0.0,16.0,36.0,30.0,55.0,,,,5.0,,1.0,1.0,,1.0,1.0,2.3,,,,16.0,22.797266514806374,,5.0,0.0,0.0,0.0,0.0,0.0,532.0,,52.0,55.0,,3.0,,52.0,2080.0,16.0,436307.4783599088,,,,,,,,,,,,,,,,,,16.0,4.0
229402.0,-1,1993.0,2294.0,3.0,1.0,1994.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,3.0,0.0,0.0,0.0,0.0,0.0,532.0,,52.0,50.0,,3.0,,29.0,1054.0,16.0,95339.78739559604,,,,,,,,,,,,,,,,,,16.0,4.0
229402.0,0,1996.5,2294.0,3.0,1.0,1994.0,18.94527224321539,20.0,1.0,14.0,1.0,1.0,1.0,1.0,0.02719350961538461,1.0,1.0,0.1346153846153846,1.0,7.0,0.0,38.0,48.0,48.0,110.0,,,2.0,4.0,,1.0,2.0,,,,1.0,,1.0,,16.0,20.638686408504174,,3.0,0.0,0.0,0.0,0.0,0.0,532.0,,51.89839545402496,46.93105533608153,,3.0,,31.75695995076148,676.4905888583534,16.0,146889.05175362507,,,,,,,,,,,,,,,,,,16.0,4.0
229402.0,1,2001.5,2294.0,3.0,1.0,1994.0,15.991583648230849,20.0,1.0,14.0,1.0,1.0,1.0,1.0,0.06850961538461534,1.0,1.0,0.1346153846153846,1.0,7.0,0.0,38.0,48.0,48.0,110.0,,,2.0,4.0,,1.0,2.0,,,,1.0,,1.0,,16.0,20.638686408504174,,3.0,0.0,0.0,0.0,0.0,0.0,532.0,,51.63218181037444,49.74708004122295,,3.0,,33.38564926142219,1273.1713328753003,16.0,292099.3355298886,,,,,,,,,,,,,,,,,,16.0,4.0
229402.0,2,2006.0,2294.0,3.0,1.0,1994.0,15.99951906561319,20.0,1.0,11.9,1.0,1.0,1.0,1.0,0.10817307692307691,1.0,1.0,0.1346153846153846,1.0,2.8,0.0,53.5,60.7,45.6,110.0,,,2.0,4.7,,1.0,2.0,,,,1.0,,0.6,,16.0,20.638686408504174,,3.0,0.0,0.0,0.0,0.0,0.0,532.0,,51.99505324630711,54.41411885949846,,3.0,,51.8720371006527,2073.3097904500173,16.0,439380.4115204626,,,,,,,,,,,,,,,,,,16.0,4.0
229402.0,3,2010.8,2294.0,3.0,1.0,1994.0,16.0,20.0,1.0,7.0,1.0,1.0,1.0,1.0,0.028846153846153848,1.0,1.0,0.1346153846153846,1.0,1.0,0.0,55.0,69.0,56.0,110.0,,,2.0,5.0,,1.0,1.5,,,,1.5,,1.0,,16.0,23.34462794229309,,3.0,0.0,0.0,0.0,0.0,0.0,532.0,,52.0,50.0,,3.0,,48.5,2052.5,16.0,869179.7758542141,,,,,,,,,,,,,,,,,,16.0,4.0
229601.0,-1,1994.0,2296.0,3.0,1.0,1995.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,8.0,0.0,0.0,1.0,0.0,0.0,532.0,,52.0,60.0,,3.0,,47.0,2244.0,18.0,,,,,,,,,,,,,,,,,,,19.0,5.0
229601.0,0,1997.6666666666667,2296.0,3.0,1.0,1995.0,18.208333333333332,20.0,7.0,7.0,1.0,1.0,1.0,1.0,0.035456730769230775,1.0,1.0,0.0,1.0,4.0,0.0,42.0,32.0,30.0,52.0,,,2.0,4.0,,1.0,1.0,,,,1.0,,1.0,,19.0,26.050569476082003,,8.0,0.0,0.0,1.0,0.0,0.0,532.0,,51.166666666666664,60.0,,3.0,,51.625,1884.5,18.208333333333332,315239.6752975688,,,,,,,,,,,,,,,,,,19.0,5.0
229601.0,1,2002.5,2296.0,3.0,1.0,1995.0,19.01567732752847,20.0,5.5,7.0,1.0,1.0,1.0,1.0,0.08834134615384615,1.0,1.0,0.0,1.0,4.0,0.0,49.125,36.125,35.25,71.16666666666666,,,2.0,4.0,,1.0,1.0,,,,1.0,,1.0,,19.0,26.050569476082003,,8.0,0.0,0.0,1.0,0.0,0.0,532.0,,49.825853985264565,52.61166694574682,,3.0,,45.36782066309444,2075.7047890154054,19.01567732752847,468971.1185723023,,,,,,,,,,,,,,,,,,19.0,5.0
229601.0,2,2007.0,2296.0,3.0,1.0,1995.0,18.999003683858003,20.0,3.0,7.0,1.0,1.0,1.0,1.0,0.13197115384615382,1.0,1.0,0.0,1.0,4.0,0.0,73.6,46.6,48.5,96.46666666666667,,,2.0,4.0,,1.0,1.0,,,,1.0,,1.0,,19.0,26.050569476082,,8.0,0.0,0.0,1.0,0.0,0.0,532.0,,51.91574012056263,54.273861352980575,,3.0,,51.75419457468185,2494.460817146685,18.999003683858003,748810.9094480297,,,,,,,,,,,,,,,,,,19.0,5.0
229601.0,3,2012.0,2296.0,3.0,1.0,1995.0,19.00029303415941,20.0,3.0,7.0,1.0,1.0,1.0,1.0,0.1346153846153846,1.0,1.0,0.0,1.0,4.0,0.0,75.0,47.0,49.0,98.0,,,2.0,4.0,,1.0,1.0,,,,1.7,,1.0,,19.0,14129.39826879271,,8.0,0.0,0.0,1.0,0.0,0.0,532.0,,52.02478231748158,42.87533489618218,,3.0,,52.07229571332887,2295.9468184862694,19.00029303415941,561372.2703113136,,,,,,,,,,,,,,,,,,19.0,5.0
229602.0,-1,2000.0,2296.0,3.0,1.0,2001.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,2.0,0.0,0.0,0.0,0.0,0.0,532.0,,52.0,60.0,,3.0,,52.0,2080.0,19.0,,,,,,,,,,,,,,,,,,,19.0,5.0
229602.0,0,2003.6666666666667,2296.0,3.0,1.0,2001.0,19.0,20.0,3.0,0.0,1.0,1.0,0.75,0.75,0.028846153846153844,0.0,1.0,0.0,1.0,1.0,0.0,7.0,18.0,18.0,41.0,,,,5.0,,4.0,1.0,,,,0.0,,1.0,0.0,19.0,,,2.0,0.0,0.0,0.0,0.0,0.0,532.0,,50.5,54.166666666666664,,3.0,,47.5,2227.6666666666665,19.0,547026.0085865281,,,,,,,,,,,,,,,,,,19.0,5.0
229602.0,1,2008.5,2296.0,3.0,1.0,2001.0,18.999999999999996,20.0,3.0,0.0,1.0,1.0,0.0,0.0,0.028846153846153848,0.0,1.0,0.0,1.0,1.0,0.0,28.875,28.15625,43.3125,80.58333333333334,,,,5.0,,2.125,1.0,,,,0.0,,1.0,0.0,19.0,,,2.0,0.0,0.0,0.0,0.0,0.0,532.0,,51.910714285714285,48.169642857142854,,3.0,,51.33971774193549,2365.4889112903224,18.999999999999996,606400.4747574768,,,,,,,,,,,,,,,,,,19.0,5.0
229602.0,2,2013.0,2296.0,3.0,1.0,2001.0,19.0,20.0,3.0,0.0,1.0,1.0,0.0,0.0,0.028846153846153848,0.0,1.0,0.0,1.0,1.0,0.0,65.8,68.9,52.35,132.83333333333334,,,,5.0,,1.0,1.0,,,,0.0,,0.5,0.5,19.0,,,2.0,0.0,0.0,0.0,0.0,0.0,532.0,,52.00892857142858,43.87053571428571,,3.0,,43.27540322580644,1982.5854838709674,19.0,515014.1017910164,,,,,,,,,,,,,,,,,,19.0,5.0
229602.0,3,2018.0,2296.0,3.0,1.0,2001.0,19.0,20.0,3.0,0.0,1.0,1.0,0.0,0.0,0.028846153846153848,0.0,1.0,0.0,1.0,1.0,0.0,63.0,75.0,60.0,136.0,,,,5.0,,1.0,1.0,,,,0.0,,0.0,1.0,19.0,,,2.0,0.0,0.0,0.0,0.0,0.0,532.0,,52.0,45.0,,3.0,,22.930443548387096,1080.9727822580646,19.0,570103.1338665441,,,,,,,,,,,,,,,,,,19.0,5.0
229901.0,-1,1984.0,2299.0,3.0,2.0,1985.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,10.0,0.0,1.0,0.0,1.0,0.0,532.0,,52.0,45.0,,3.0,,52.0,2421.0,16.0,,,,,,,,,,,,,,,,,,,16.0,4.0
229901.0,0,1987.5,2299.0,3.0,2.0,1985.0,16.0,20.0,3.0,7.0,1.0,2.0,3.0,4.0,0.1346153846153846,1.0,1.0,0.028846153846153844,1.0,4.0,0.0,46.0,30.0,26.0,89.0,0.0,,,5.0,,,1.0,,2.0,,2.0,,,,16.0,16.957099468488988,,10.0,0.0,1.0,0.0,1.0,0.0,532.0,,49.333333333333336,41.666666666666664,,3.0,,31.666666666666668,1204.6666666666667,16.0,101746.47850382875,,,,,,,,,,,,,,,,,,16.0,4.0
229901.0,1,1992.5,2299.0,3.0,2.0,1985.0,21.25,20.0,2.306530494821634,7.0,1.0,2.0,3.0,4.0,0.1346153846153846,1.0,1.0,0.028846153846153848,1.0,4.0,0.0,50.5,42.75,35.0,101.125,0.0,,,5.0,,,1.0,,2.0,,2.0,,,,16.0,16.957099468488988,,10.0,0.0,1.0,0.0,1.0,0.0,532.0,,50.25,39.5,,3.0,,52.0,2593.25,16.0,246254.56077045613,,,,,,,,,,,,,,,,,,16.0,4.0
229901.0,2,1997.0,2299.0,3.0,2.0,1985.0,10.237035514125349,20.0,1.1507479861910241,7.0,1.0,2.0,3.0,4.0,0.1346153846153846,1.0,1.0,0.028846153846153848,1.0,4.0,0.0,77.8,73.0,71.6,147.0,0.0,,,5.0,,,1.0,,2.0,,2.0,,,,16.0,16.957099468488988,,10.0,0.0,1.0,0.0,1.0,0.0,532.0,,50.91140623301145,36.047653503869924,,3.0,,51.98112038477096,2574.5888810654806,15.999999999999996,330171.39555711293,,,,,,,,,,,,,,,,,,16.0,4.0
229901.0,3,2002.0,2299.0,3.0,2.0,1985.0,13.040957889000165,20.0,1.1507479861910241,7.0,1.0,2.0,3.0,4.0,0.1346153846153846,1.0,1.0,0.028846153846153848,1.0,4.0,0.0,80.0,74.0,74.0,150.0,0.0,,,5.0,,,1.0,,2.0,,1.7,,,,16.0,16.957099468488988,,10.0,0.0,1.0,0.0,1.0,0.0,532.0,,50.35242646259362,38.54595459005644,,3.0,,51.991115475186334,2586.547708736697,16.0,349281.16947310424,,,,,,,,,,,,,,,,,,16.0,4.0
229902.0,-1,1986.0,2299.0,3.0,1.0,1987.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,10.0,0.0,0.0,1.0,1.0,0.0,532.0,,49.0,40.0,,3.0,,24.0,1200.0,16.0,,,,,,,,,,,,,,,,,,,16.0,4.0
229902.0,0,1989.5,2299.0,3.0,1.0,1987.0,16.0,,1.0,,1.0,2.0,3.0,4.0,,,,,,,,22.0,18.0,18.0,70.0,0.0,,,,,,1.0,,2.0,,2.0,,,,16.0,,,10.0,0.0,0.0,1.0,1.0,0.0,532.0,,49.5,41.666666666666664,,3.0,,36.333333333333336,1413.1666666666667,16.0,154348.37683778923,,,,,,,,,,,,,,,,,,16.0,4.0
229902.0,1,1994.5,2299.0,3.0,1.0,1987.0,25.86516439970012,,0.6754807692307693,,1.0,2.0,3.0,4.0,,,,,,,,44.25,34.125,34.125,95.0,0.0,,,,,,1.0,,2.0,,2.0,,,,16.0,,,10.0,0.0,0.0,1.0,1.0,0.0,532.0,,50.35712394237978,37.23929005569241,,3.0,,52.011942540430546,2666.212188068973,16.0,294254.9908870838,,,,,,,,,,,,,,,,,,16.0,4.0
229902.0,2,1999.0,2299.0,3.0,1.0,1987.0,4.207489022169858,,0.1346153846153846,,1.0,2.0,3.0,4.0,,,,,,,,56.0,49.0,49.0,110.0,0.0,,,,,,1.0,,2.0,,2.0,,,,16.0,,,10.0,0.0,0.0,1.0,1.0,0.0,532.0,,50.553247831209156,38.46275302559708,,3.0,,51.96442647531326,2546.4025249009314,15.999999999999996,350413.837956642,,,,,,,,,,,,,,,,,,16.0,4.0
229902.0,3,2004.0,2299.0,3.0,1.0,1987.0,16.0,,0.1346153846153846,,1.0,2.0,3.0,4.0,,,,,,,,56.0,49.0,49.0,110.0,0.0,,,,,,1.0,,2.0,,1.3,,,,16.0,,,10.0,0.0,0.0,1.0,1.0,0.0,532.0,,50.5,37.5,,3.0,,52.0,2600.0,16.0,339236.370539104,,,,,,,,,,,,,,,,,,16.0,4.0
229903.0,-1,1986.0,2299.0,3.0,1.0,1987.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,12.0,0.0,0.0,1.0,0.0,0.0,532.0,,49.0,40.0,,3.0,,24.0,1200.0,16.0,,,,,,,,,,,,,,,,,,,16.0,4.0
229903.0,0,1989.5,2299.0,3.0,1.0,1987.0,16.0,,1.0,,1.0,2.0,3.0,4.0,,,,,,,,12.0,18.0,18.0,74.0,0.0,,,,,,1.0,,2.0,,2.0,,,,16.0,16.957099468488988,,12.0,0.0,0.0,1.0,0.0,0.0,532.0,,49.5,41.666666666666664,,3.0,,36.333333333333336,1413.1666666666667,16.0,154348.37683778923,,,,,,,,,,,,,,,,,,16.0,4.0
229903.0,1,1994.5,2299.0,3.0,1.0,1987.0,25.86516439970012,,0.6754807692307693,,1.0,2.0,3.0,4.0,,,,,,,,36.125,39.125,44.5,98.375,0.0,,,,,,1.0,,2.0,,2.0,,,,16.0,16.957099468488988,,12.0,0.0,0.0,1.0,0.0,0.0,532.0,,50.35712394237978,37.23929005569241,,3.0,,52.011942540430546,2666.212188068973,16.0,294254.9908870838,,,,,,,,,,,,,,,,,,16.0,4.0
229903.0,2,1999.0,2299.0,3.0,1.0,1987.0,4.207489022169858,,0.1346153846153846,,1.0,2.0,3.0,4.0,,,,,,,,51.0,61.0,66.0,113.0,0.0,,,,,,1.0,,2.0,,2.0,,,,16.0,16.957099468488988,,12.0,0.0,0.0,1.0,0.0,0.0,532.0,,50.553247831209156,38.46275302559708,,3.0,,51.96442647531326,2546.4025249009314,15.999999999999996,350413.837956642,,,,,,,,,,,,,,,,,,16.0,4.0
