,id,period,MPUBID_XRND,CRACE_XRND,CSEX_XRND,CYRB_XRND,HGC_OF_MOTHER_AS_OF_MAY_1_R,HOW_MANY_BOOKS,HOW_OFTEN_MOM_READS,HOW_OFT_CH_EATS_W,MOM_HELPS_CH_LEARN_NUMBERS,MOM_HELPS_CH_LEARN_ALPHABET,MOM_HELPS_CH_LEARN_COLORS,MOM_HELPS_CH_LEARN_SHAPES,HOW_OFT_CH_TAKEN_TO_MUSEUM,MUSIC_INSTMT_CH,CH_GET_SPEC_LESSON,HOW_OFT_CH_TAKEN_TO_PERFORMANCE,HOW_OFT_CH_SPEND_TIME_W_DAD,HOW_OFT_CH_W_DAD_OUTDOORS,DO_PARS_DISCUSS_TV,PIAT_MATH_TOTAL_RAW_SCORE,PIAT_READ_REC_TOTAL_RAW_SCO,PIAT_READ_COMP_TOTAL_RAW_SC,PPVT_TOTAL_RAW_SCORE,CHILD_EVER_ENROLLED_IN_HEAD,HOW_LONG_CHILD_WAS_IN_HEAD,MOM_HELPS_CH_W_NONE,IF_LOW_GRADES,MUSICAL_INSTMT_CH,TYPE_OF_SCHOOL,CH_ATTENDS_PUBLIC_PRIV_RELI,CHILD_AGE_WHEN_1ST_ATTD_HEA,IS_SCHOOL_GIFTED_HANDICAPPED,OWN_A_HOME_COMPUTER,HOW_OFT_PARENTS_HELP_WITH_H,TYPE_OF_SCHOOL_RECODE,DOES_CHILD_USE_ANY_COMPUTER,DOES_CHILD_NEVER_USE,MOMHGC_EVER_XRND,TOTAL_FAMILY_INCOME_FR_ALL,FAMILY_INCOME_FROM_ALL_SOUR,HGC_DLI_XRND,ASSOCIATES_XRND,BA_XRND,BS_XRND,MASTERS_XRND,PROFDEGREE_XRND,VERSION_R29_XRND,HIGHEST_GRADE_OF_REGULAR_SC,SPOUSE_WKSWK_PCY,SPOUSE_HRSWK_PCY,MOM_RACE_ID,MOM_RACE_ENCODED,MOM_SEX,WKSWK_PCY,HRSWK_PCY,HGC_REV_MOM,TNFI_TRUNC,ASVAB_1,ASVAB_2,ASVAB_3,ASVAB_4,ASVAB_5,ASVAB_6,ASVAB_7,ASVAB_8,ASVAB_9,ASVAB_10,ASVAB_11,ASVAB_12,AFQT_1,AFQT_2,AFQT_3,Q2_15C,Q2_15A_PRE,HGC_EVER_XRND,HIGHEST_DEGREE_EVER_XRND
53266,1058603,3,10586.0,2.0,2.0,1983.0,12.0,20.0,1.611047180667434,0.0,1.0,2.0,3.0,4.0,0.028846153846153848,0.0,0.0,0.028846153846153848,6.0,1.0,0.0,40.0,32.0,40.0,98.0,1.0,1.0,,5.0,,1.0,1.0,4.0,1.0,1.0,1.5,,,,12.0,,,3.0,0.0,0.0,0.0,0.0,0.0,532.0,,1.0,45.0,,2.0,,52.0,2808.5319780363093,12.0,19750.0,,,,,,,,,,,,,,,,,,12.0,1.0
10429,1058604,-1,10586.0,2.0,2.0,1984.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,3.0,0.0,0.0,0.0,0.0,0.0,532.0,,-4.0,-4.0,,2.0,,0.0,0.0,11.0,6924.0,,,,,,,,,,,,,,,,,,12.0,1.0
53267,1058604,0,10586.0,2.0,2.0,1984.0,11.0,5.0,1.611047180667434,0.0,1.0,2.0,3.0,4.0,0.028846153846153844,1.0,1.0,0.0,4.0,1.0,0.0,30.0,29.0,26.0,11.416666666666666,,,,5.0,,,1.0,4.0,1.0,0.0,,,,,12.0,,,3.0,0.0,0.0,0.0,0.0,0.0,532.0,,1.0,43.5,,2.0,,0.0,0.0,11.0,10329.0,,,,,,,,,,,,,,,,,,12.0,1.0
53268,1058604,1,10586.0,2.0,2.0,1984.0,11.25,5.0,1.611047180667434,0.0,1.0,2.0,3.0,4.0,0.028846153846153848,0.828125,1.0,0.0,4.0,1.0,0.0,30.453125,30.203125,26.359375,58.75,,,,5.0,,,1.0,4.0,1.0,0.0,,,,,12.0,,,3.0,0.0,0.0,0.0,0.0,0.0,532.0,,1.0,45.0,,2.0,,0.0,0.0,11.25,10264.0,,,,,,,,,,,,,,,,,,12.0,1.0
53269,1058604,2,10586.0,2.0,2.0,1984.0,17.81282149329639,11.0,1.611047180667434,0.0,1.0,2.0,3.0,4.0,0.028846153846153848,-4.163336342344337e-18,0.3,0.020192307692307693,5.1,1.0,0.0,44.25,46.5,37.0,88.0,,,,4.7,,,1.0,4.0,1.0,0.4,,,,,12.0,,,3.0,0.0,0.0,0.0,0.0,0.0,532.0,,1.0,45.0,,2.0,,19.419463948534506,742.8139560701162,11.98954369917735,6831.52580701131,,,,,,,,,,,,,,,,,,12.0,1.0
53270,1058604,3,10586.0,2.0,2.0,1984.0,12.0,5.0,1.611047180667434,0.0,1.0,2.0,3.0,4.0,0.028846153846153848,0.0,0.0,0.028846153846153848,5.0,1.0,0.0,44.0,56.0,49.0,88.0,,,,4.0,,,1.0,4.0,1.0,0.0,,,,,12.0,,,3.0,0.0,0.0,0.0,0.0,0.0,532.0,,1.0,45.0,,2.0,,52.0,2905.131978035058,12.0,22750.0,,,,,,,,,,,,,,,,,,12.0,1.0
10430,1058801,-1,10588.0,3.0,1.0,1983.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,532.0,,-4.0,-4.0,,3.0,,29.0,-3.0,12.0,1099.0,,,,,,,,,,,,,,,,,,12.0,1.0
53271,1058801,0,10588.0,3.0,1.0,1983.0,12.0,,,,1.0,2.0,3.0,4.0,,,,,,,,11.0,13.0,13.0,49.0,0.0,,,,,,,,,,,,,,12.0,,,,,,,,,532.0,,34.0,40.0,,3.0,,44.666666666666664,1568.0,12.0,23065.833333333332,,,,,,,,,,,,,,,,,,12.0,1.0
53272,1058801,1,10588.0,3.0,1.0,1983.0,12.0,,,,1.0,2.0,3.0,4.0,,,,,,,,11.0,13.0,13.0,49.0,0.0,,,,,,,,,,,,,,12.0,,,,,,,,,532.0,,44.75,40.0,,3.0,,45.25,1910.0,12.0,41025.0,,,,,,,,,,,,,,,,,,12.0,1.0
53273,1058801,2,10588.0,3.0,1.0,1983.0,12.0,,,,1.0,2.0,3.0,4.0,,,,,,,,11.0,13.0,13.0,49.0,0.0,,,,,,,,,,,,,,12.0,,,,,,,,,532.0,,48.0,40.0,,3.0,,43.0,1720.0,12.0,42000.0,,,,,,,,,,,,,,,,,,12.0,1.0
53274,1058801,3,10588.0,3.0,1.0,1983.0,12.0,,,,1.0,2.0,3.0,4.0,,,,,,,,11.0,13.0,13.0,49.0,0.0,,,,,,,,,,,,,,12.0,,,,,,,,,532.0,,48.0,40.0,,3.0,,43.0,1720.0,12.0,42000.0,,,,,,,,,,,,,,,,,,12.0,1.0
10431,1058901,-1,10589.0,3.0,1.0,1977.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,532.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,12.0,1.0
53275,1058901,0,10589.0,3.0,1.0,1977.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,532.0,,19.850467289719628,24.94814814814815,12.0,3.0,2.0,3.1666666666666665,73.33333333333333,12.0,4995.154761904762,51.0,1.0,12.0,13.0,23.0,11.0,44.0,66.0,8.0,10.0,9.0,9.0,38.0,30.0,28511.0,,,12.0,1.0
53276,1058901,1,10589.0,3.0,1.0,1977.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,532.0,,28.0,40.022222222222226,12.0,3.0,2.0,10.5,130.5,12.0,17694.0,51.0,1.0,12.0,13.0,23.0,11.0,44.0,66.0,8.0,10.0,9.0,9.0,38.0,30.0,28511.0,,,12.0,1.0
53277,1058901,2,10589.0,3.0,1.0,1977.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,532.0,,52.0,40.0,12.0,3.0,2.0,21.0,261.0,12.0,25750.0,51.0,1.0,12.0,13.0,23.0,11.0,44.0,66.0,8.0,10.0,9.0,9.0,38.0,30.0,28511.0,,,12.0,1.0
53278,1058901,3,10589.0,3.0,1.0,1977.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,532.0,,52.0,40.0,12.0,3.0,2.0,21.0,261.0,12.0,25750.0,51.0,1.0,12.0,13.0,23.0,11.0,44.0,66.0,8.0,10.0,9.0,9.0,38.0,30.0,28511.0,,,12.0,1.0
10432,1059001,-1,10590.0,1.0,2.0,1983.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,1.0,0.0,0.0,0.0,0.0,0.0,532.0,,-4.0,-4.0,,1.0,,31.0,577.0,13.0,-2.0,,,,,,,,,,,,,,,,,,14.0,2.0
53279,1059001,0,10590.0,1.0,2.0,1983.0,13.0,20.0,0.19230769230769232,0.0,1.0,2.0,3.0,4.0,0.0,0.0,1.0,0.0,6.0,7.0,0.0,16.0,26.0,20.0,25.0,0.0,3.0,,5.0,,1.0,1.0,5.0,1.0,0.0,1.0,,,,14.0,,,1.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,1.0,,18.166666666666668,505.0,13.0,4370.585628034756,,,,,,,,,,,,,,,,,,14.0,2.0
53280,1059001,1,10590.0,1.0,2.0,1983.0,12.958936672161338,20.0,0.7243350004425955,0.0,1.0,2.0,3.0,4.0,0.0,0.0,1.0,0.0,6.0,7.0,0.0,16.0,26.0,20.0,58.125,0.875,3.0,,5.0,,1.0,1.0,5.0,1.0,0.0,1.0,,,,14.0,,,1.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,1.0,,3.459129476215928,102.78531173434021,12.999996543781851,3678.402025300281,,,,,,,,,,,,,,,,,,14.0,2.0
53281,1059001,2,10590.0,1.0,2.0,1983.0,21.967228159347204,20.0,1.611047180667434,3.5,1.0,2.0,3.0,4.0,0.09615384615384616,0.0,1.0,0.014423076923076924,6.5,7.0,0.0,23.2,33.2,23.6,87.9,1.0,3.0,,5.0,,1.0,1.0,5.0,1.0,0.0,1.0,,,,14.0,,,1.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,1.0,,26.073890967397112,708.1962747458606,13.001958356044051,4295.921559545107,,,,,,,,,,,,,,,,,,14.0,2.0
53282,1059001,3,10590.0,1.0,2.0,1983.0,13.25,20.0,1.611047180667434,7.0,1.0,2.0,3.0,4.0,0.19230769230769232,0.0,1.0,0.028846153846153848,7.0,7.0,0.0,24.0,34.0,24.0,89.0,1.0,3.0,,5.0,,1.0,1.0,5.0,1.0,0.0,1.0,,,,14.0,,,1.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,1.0,,14.5,755.5,13.25,4566.75,,,,,,,,,,,,,,,,,,14.0,2.0
10433,1059002,-1,10590.0,1.0,1.0,1987.0,13.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,,,,,,,,,,,,,,,14.0,,,5.0,0.0,0.0,0.0,0.0,0.0,532.0,,-4.0,-4.0,,1.0,,47.0,1484.0,13.0,2035.0,,,,,,,,,,,,,,,,,,14.0,2.0
53283,1059002,0,10590.0,1.0,1.0,1987.0,12.968227931037724,15.0,1.611047180667434,7.0,1.0,2.0,3.0,4.0,0.19230769230769232,0.0,1.0,0.028846153846153844,6.0,,0.0,9.0,11.0,11.0,42.0,,,5.0,5.0,,1.0,1.0,4.0,1.0,0.0,3.0,,,,14.0,2.0,,5.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,1.0,,3.3837318897495074,82.6980196707093,12.999995636488622,3459.8084057859996,,,,,,,,,,,,,,,,,,14.0,2.0
53284,1059002,1,10590.0,1.0,1.0,1987.0,24.93448112143585,15.0,2.1319044879171463,7.0,1.0,2.0,3.0,4.0,0.19230769230769232,0.0,1.0,0.028846153846153848,6.0,,0.0,38.0625,36.3125,31.625,76.375,,,5.0,5.0,,1.0,1.0,4.0,1.0,0.0,3.0,,,,14.0,2.0,,5.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,1.0,,24.666767614824124,684.4690291808145,12.99899530150521,3626.352718411277,,,,,,,,,,,,,,,,,,14.0,2.0
53285,1059002,2,10590.0,1.0,1.0,1987.0,12.592376173616733,17.5,3.0,10.5,1.0,2.0,3.0,4.0,0.19230769230769232,0.0,1.0,0.028846153846153848,6.0,,0.0,55.65,55.1,61.025,97.0,,,5.0,5.0,,1.0,1.0,4.0,1.0,0.0,3.0,,,,14.0,2.0,,5.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,1.0,,10.782224162306514,382.2360014862791,13.069808898340927,4979.635602665747,,,,,,,,,,,,,,,,,,14.0,2.0
53286,1059002,3,10590.0,1.0,1.0,1987.0,14.943716745008476,20.0,3.0,14.0,1.0,2.0,3.0,4.0,0.19230769230769232,0.0,1.0,0.028846153846153848,6.0,,0.0,63.0,59.0,50.0,97.0,,,5.0,5.0,,1.0,1.0,4.0,1.0,0.0,3.0,,,,14.0,2.0,,5.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,1.0,,73.81310342327535,3737.27717796279,14.454042155547764,14435.040407522309,,,,,,,,,,,,,,,,,,14.0,2.0
10434,1059201,-1,10592.0,3.0,1.0,1980.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,532.0,,-4.0,-4.0,12.0,3.0,2.0,-4.0,-4.0,9.0,7541.0,,,,,,,,,,,,,,,,,,10.0,-4.0
53287,1059201,0,10592.0,3.0,1.0,1980.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,532.0,,38.0,41.666666666666664,,3.0,,6.666666666666667,221.66666666666666,10.0,4987.222222222223,51.0,0.0,12.0,11.0,19.0,5.0,33.0,54.0,7.0,6.0,8.0,2.0,18.0,13.0,18714.0,,,10.0,
53288,1059201,1,10592.0,3.0,1.0,1980.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,532.0,,52.0,40.0,,3.0,,26.40700371057514,1250.3615491651208,10.0,2000.0,51.0,0.0,12.0,11.0,19.0,5.0,33.0,54.0,7.0,6.0,8.0,2.0,18.0,13.0,18714.0,,,10.0,
53289,1059201,2,10592.0,3.0,1.0,1980.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,532.0,,52.0,40.0,,3.0,,23.0,855.0,10.0,2000.0,51.0,0.0,12.0,11.0,19.0,5.0,33.0,54.0,7.0,6.0,8.0,2.0,18.0,13.0,18714.0,,,10.0,
53290,1059201,3,10592.0,3.0,1.0,1980.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,532.0,,52.0,40.0,,3.0,,23.0,855.0,10.0,2000.0,51.0,0.0,12.0,11.0,19.0,5.0,33.0,54.0,7.0,6.0,8.0,2.0,18.0,13.0,18714.0,,,10.0,
10435,1059401,-1,10594.0,3.0,2.0,1979.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,532.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,12.0,1.0
53291,1059401,0,10594.0,3.0,2.0,1979.0,11.166666666666666,10.0,3.0,7.0,,,,,0.0,0.0,1.0,0.028846153846153844,1.0,1.0,0.0,23.0,30.0,41.0,88.0,0.0,,,,,,,,,,,,,,12.0,,,,,,,,,532.0,,46.333333333333336,43.0,12.0,3.0,2.0,33.166666666666664,1187.0,11.166666666666666,13941.658399209487,51.0,0.0,16.0,10.0,29.0,12.0,34.0,44.0,14.0,6.0,11.0,8.0,38.0,33.0,33099.0,,,12.0,1.0
53292,1059401,1,10594.0,3.0,2.0,1979.0,12.0,10.0,2.25,7.0,,,,,0.0,0.0,1.0,0.028846153846153848,1.0,1.0,0.0,31.25,30.0,45.125,88.0,0.0,,,,,,,,,,,,,,12.0,,,,,,,,,532.0,,47.5,40.0,12.0,3.0,2.0,48.75,1950.0,12.0,23754.10331027668,51.0,0.0,16.0,10.0,29.0,12.0,34.0,44.0,14.0,6.0,11.0,8.0,38.0,33.0,33099.0,,,12.0,1.0
53293,1059401,2,10594.0,3.0,2.0,1979.0,12.0,10.0,1.0,7.0,,,,,0.0,0.0,1.0,0.028846153846153848,1.0,1.0,0.0,45.0,30.0,52.0,88.0,0.0,,,,,,,,,,,,,,12.0,,,,,,,,,532.0,,52.0,41.0,12.0,3.0,2.0,52.0,2080.0,12.0,32160.0,51.0,0.0,16.0,10.0,29.0,12.0,34.0,44.0,14.0,6.0,11.0,8.0,38.0,33.0,33099.0,,,12.0,1.0
53294,1059401,3,10594.0,3.0,2.0,1979.0,12.0,10.0,1.0,7.0,,,,,0.0,0.0,1.0,0.028846153846153848,1.0,1.0,0.0,45.0,30.0,52.0,88.0,0.0,,,,,,,,,,,,,,12.0,,,,,,,,,532.0,,52.0,40.0,12.0,3.0,2.0,52.0,2080.0,12.0,35200.0,51.0,0.0,16.0,10.0,29.0,12.0,34.0,44.0,14.0,6.0,11.0,8.0,38.0,33.0,33099.0,,,12.0,1.0
10436,1059402,-1,10594.0,3.0,2.0,1984.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,532.0,,52.0,40.0,,3.0,,52.0,2080.0,11.0,21000.0,,,,,,,,,,,,,,,,,,12.0,1.0
53295,1059402,0,10594.0,3.0,2.0,1984.0,12.0,,,,1.0,2.0,3.0,4.0,,,,,,,,,,,15.0,,,,,,,,,,,,,,,12.0,,,,,,,,,532.0,,49.0,40.833333333333336,,3.0,,49.833333333333336,1993.3333333333333,12.0,22916.666666666668,,,,,,,,,,,,,,,,,,12.0,1.0
53296,1059402,1,10594.0,3.0,2.0,1984.0,12.0,,,,1.0,2.0,3.0,4.0,,,,,,,,,,,15.0,,,,,,,,,,,,,,,12.0,,,,,,,,,532.0,,52.0,40.0,,3.0,,52.0,2080.0,12.0,35200.0,,,,,,,,,,,,,,,,,,12.0,1.0
53297,1059402,2,10594.0,3.0,2.0,1984.0,12.0,,,,1.0,2.0,3.0,4.0,,,,,,,,,,,15.0,,,,,,,,,,,,,,,12.0,,,,,,,,,532.0,,52.0,40.0,,3.0,,52.0,2080.0,12.0,35200.0,,,,,,,,,,,,,,,,,,12.0,1.0
53298,1059402,3,10594.0,3.0,2.0,1984.0,12.0,,,,1.0,2.0,3.0,4.0,,,,,,,,,,,15.0,,,,,,,,,,,,,,,12.0,,,,,,,,,532.0,,52.0,40.0,,3.0,,52.0,2080.0,12.0,35200.0,,,,,,,,,,,,,,,,,,12.0,1.0
10437,1059701,-1,10597.0,3.0,1.0,1977.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,532.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,12.0,1.0
53299,1059701,0,10597.0,3.0,1.0,1977.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,532.0,,32.0,47.5,18.0,3.0,2.0,0.8333333333333334,4.166666666666667,12.0,17333.0,51.0,1.0,19.0,30.0,35.0,15.0,41.0,45.0,17.0,22.0,18.0,13.0,98.0,98.0,99199.0,,,12.0,1.0
53300,1059701,1,10597.0,3.0,1.0,1977.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,532.0,,10.0,40.0,18.0,3.0,2.0,0.0,0.0,12.0,11000.0,51.0,1.0,19.0,30.0,35.0,15.0,41.0,45.0,17.0,22.0,18.0,13.0,98.0,98.0,99199.0,,,12.0,1.0
53301,1059701,2,10597.0,3.0,1.0,1977.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,532.0,,10.0,40.0,18.0,3.0,2.0,0.0,0.0,12.0,11000.0,51.0,1.0,19.0,30.0,35.0,15.0,41.0,45.0,17.0,22.0,18.0,13.0,98.0,98.0,99199.0,,,12.0,1.0
53302,1059701,3,10597.0,3.0,1.0,1977.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,532.0,,10.0,40.0,18.0,3.0,2.0,0.0,0.0,12.0,11000.0,51.0,1.0,19.0,30.0,35.0,15.0,41.0,45.0,17.0,22.0,18.0,13.0,98.0,98.0,99199.0,,,12.0,1.0
10438,1059702,-1,10597.0,3.0,1.0,1982.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,532.0,,40.0,40.0,,3.0,,0.0,0.0,12.0,23190.0,51.0,1.0,19.0,30.0,35.0,15.0,41.0,45.0,17.0,22.0,18.0,13.0,98.0,98.0,99199.0,,,12.0,1.0
53303,1059702,0,10597.0,3.0,1.0,1982.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,532.0,,10.0,40.0,,3.0,,0.0,0.0,12.0,12166.666666666666,,,,,,,,,,,,,,,,,,12.0,1.0
53304,1059702,1,10597.0,3.0,1.0,1982.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,532.0,,10.0,40.0,,3.0,,0.0,0.0,12.0,11000.0,,,,,,,,,,,,,,,,,,12.0,1.0
53305,1059702,2,10597.0,3.0,1.0,1982.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,532.0,,10.0,40.0,,3.0,,0.0,0.0,12.0,11000.0,,,,,,,,,,,,,,,,,,12.0,1.0
53306,1059702,3,10597.0,3.0,1.0,1982.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,532.0,,10.0,40.0,,3.0,,0.0,0.0,12.0,11000.0,,,,,,,,,,,,,,,,,,12.0,1.0
10439,1059901,-1,10599.0,3.0,1.0,1979.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,532.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,14.0,1.0
53307,1059901,0,10599.0,3.0,1.0,1979.0,12.833333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,532.0,,46.5,41.666666666666664,18.0,3.0,2.0,1.8333333333333333,73.33333333333333,12.833333333333334,27158.166666666668,51.0,1.0,22.0,25.0,35.0,14.0,35.0,64.0,10.0,18.0,15.0,15.0,82.0,84.0,86488.0,,,14.0,1.0
53308,1059901,1,10599.0,3.0,1.0,1979.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,532.0,,52.0,40.0,18.0,3.0,2.0,0.0,0.0,14.0,32165.0,51.0,1.0,22.0,25.0,35.0,14.0,35.0,64.0,10.0,18.0,15.0,15.0,82.0,84.0,86488.0,,,14.0,1.0
53309,1059901,2,10599.0,3.0,1.0,1979.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,532.0,,52.0,40.0,18.0,3.0,2.0,0.0,0.0,14.0,32165.0,51.0,1.0,22.0,25.0,35.0,14.0,35.0,64.0,10.0,18.0,15.0,15.0,82.0,84.0,86488.0,,,14.0,1.0
53310,1059901,3,10599.0,3.0,1.0,1979.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,532.0,,52.0,40.0,18.0,3.0,2.0,0.0,0.0,14.0,32165.0,51.0,1.0,22.0,25.0,35.0,14.0,35.0,64.0,10.0,18.0,15.0,15.0,82.0,84.0,86488.0,,,14.0,1.0
10440,1059902,-1,10599.0,3.0,1.0,1982.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,532.0,,52.0,40.0,,3.0,,0.0,0.0,12.0,23149.0,51.0,1.0,22.0,25.0,35.0,14.0,35.0,64.0,10.0,18.0,15.0,15.0,82.0,84.0,86488.0,,,14.0,1.0
53311,1059902,0,10599.0,3.0,1.0,1982.0,13.833333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,532.0,,52.0,40.833333333333336,,3.0,,0.0,0.0,13.833333333333334,31011.166666666668,,,,,,,,,,,,,,,,,,14.0,1.0
53312,1059902,1,10599.0,3.0,1.0,1982.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,532.0,,52.0,40.0,,3.0,,0.0,0.0,14.0,32165.0,,,,,,,,,,,,,,,,,,14.0,1.0
53313,1059902,2,10599.0,3.0,1.0,1982.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,532.0,,52.0,40.0,,3.0,,0.0,0.0,14.0,32165.0,,,,,,,,,,,,,,,,,,14.0,1.0
53314,1059902,3,10599.0,3.0,1.0,1982.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,532.0,,52.0,40.0,,3.0,,0.0,0.0,14.0,32165.0,,,,,,,,,,,,,,,,,,14.0,1.0
10441,1061501,-1,10615.0,2.0,1.0,1982.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,532.0,,-4.0,-4.0,,2.0,,40.0,1600.0,13.0,14000.0,51.0,1.0,11.0,9.0,23.0,7.0,21.0,23.0,8.0,5.0,6.0,3.0,16.0,18.0,9493.0,,,13.0,1.0
53315,1061501,0,10615.0,2.0,1.0,1982.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,532.0,,52.0,41.666666666666664,,2.0,,8.0,320.0,13.0,53857.666666666664,,,,,,,,,,,,,,,,,,13.0,1.0
53316,1061501,1,10615.0,2.0,1.0,1982.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,532.0,,52.0,40.0,,2.0,,12.0,480.0,13.0,75001.0,,,,,,,,,,,,,,,,,,13.0,1.0
53317,1061501,2,10615.0,2.0,1.0,1982.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,532.0,,52.0,40.0,,2.0,,12.0,480.0,13.0,75001.0,,,,,,,,,,,,,,,,,,13.0,1.0
53318,1061501,3,10615.0,2.0,1.0,1982.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,532.0,,52.0,40.0,,2.0,,12.0,480.0,13.0,75001.0,,,,,,,,,,,,,,,,,,13.0,1.0
10442,1061502,-1,10615.0,2.0,1.0,1984.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,532.0,,52.0,40.0,,2.0,,0.0,0.0,13.0,20822.0,,,,,,,,,,,,,,,,,,13.0,1.0
53319,1061502,0,10615.0,2.0,1.0,1984.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,532.0,,52.0,40.0,,2.0,,12.0,480.0,13.0,75001.0,,,,,,,,,,,,,,,,,,13.0,1.0
