scenario_family,scenario,parameter_value,period,hc,parent_h,c_policy,l_policy,e_policy,perceived_hc_next_policy,true_expected_hc_next_policy,value_policy
parent_human_capital,low h,0.8,1,0.5099325741928927,0.8,0.6327027109627109,0.3409346545082309,0.2082431915291416,0.4578955531916921,0.4601907642034925,-17.690681000103098
parent_human_capital,low h,0.8,1,0.5108660230672385,0.8,0.6326736468956538,0.3409649178845538,0.20831583485810373,0.45824293942077016,0.4605398917132901,-17.68855343290668
parent_human_capital,low h,0.8,1,0.5118427829191048,0.8,0.6326290491122776,0.34101135881132916,0.20842730757603645,0.4586295112614885,0.46092840125342366,-17.686329021090902
parent_human_capital,low h,0.8,1,0.5128630955033207,0.8,0.632607278430791,0.3410340629972803,0.20848177228529258,0.4589922727288694,0.4612929810702267,-17.684007730774905
parent_human_capital,low h,0.8,1,0.5139272136779165,0.8,0.6325722861159842,0.34107050397877997,0.20856923961345902,0.45939047757802876,0.4616931819294988,-17.68158999959256
parent_human_capital,low h,0.8,1,0.5150354015085564,0.8,0.6325219540035932,0.3411229427908202,0.20869508361518788,0.4598277327031435,0.4621326288050491,-17.679074597689077
parent_human_capital,low h,0.8,1,0.5161879343777439,0.8,0.6325082847944556,0.3411371756823949,0.20872924818819308,0.46021843785380656,0.46252529237342976,-17.676462247589352
parent_human_capital,low h,0.8,1,0.5173850990988615,0.8,0.6324541107258855,0.3411936263263541,0.20886471118406436,0.4606897499215565,0.46299896690275055,-17.673751884415577
parent_human_capital,low h,0.8,1,0.5186271940351138,0.8,0.6324532030538033,0.34119457712393814,0.2088669880046677,0.46108719304448864,0.4633984022176269,-17.670943524365292
parent_human_capital,low h,0.8,1,0.5199145292234401,0.8,0.6324072970674781,0.34124236531245933,0.20898170898246343,0.46157274136687304,0.4638863843611054,-17.668037949154836
parent_human_capital,low h,0.8,1,0.5212474265034702,0.8,0.6323548768120463,0.3412969682285161,0.20911275743701696,0.4620831110481933,0.46439931228109926,-17.66503319222751
parent_human_capital,low h,0.8,1,0.5226262196515982,0.8,0.6323238344620136,0.3413293145891602,0.20919037854637723,0.4625723130063125,0.4648909663742381,-17.661930306015964
parent_human_capital,low h,0.8,1,0.5240512545202515,0.8,0.6322600043692258,0.34139579950184384,0.20934994691342934,0.46312978893328205,0.4654512366609202,-17.65872725975839
parent_human_capital,low h,0.8,1,0.5255228891824385,0.8,0.6322207077842952,0.34143674841128874,0.20944820992796065,0.4636609941034374,0.46598510450807157,-17.65542458790018
parent_human_capital,low h,0.8,1,0.5270414940816569,0.8,0.6321629692020585,0.3414968901409223,0.20959255260086979,0.4642369412433802,0.4665639385950672,-17.652021578460435
parent_human_capital,low h,0.8,1,0.5286074521872524,0.8,0.6321443865986968,0.34151623979872364,0.2096389987114653,0.46476248202978354,0.46709211366562486,-17.648518798092155
parent_human_capital,low h,0.8,1,0.5302211591553182,0.8,0.6320727562227699,0.3415908681885198,0.20981809396869866,0.465390201920016,0.46772298001490104,-17.64491506012594
parent_human_capital,low h,0.8,1,0.5318830234952302,0.8,0.6320754201351548,0.3415880952462218,0.20981143701940463,0.4659093955576973,0.4682447761215212,-17.641211040295598
parent_human_capital,low h,0.8,1,0.5335934667419154,0.8,0.6320108871347294,0.34165528425892094,0.2099727221981168,0.4665543687388953,0.46889298224424375,-17.637406727868864
parent_human_capital,low h,0.8,1,0.5353529236339561,0.8,0.6319691016516157,0.3416988395011429,0.21007722723003008,0.46717633194487157,0.46951806305376376,-17.6335001553099
parent_human_capital,low h,0.8,1,0.537161842297634,0.8,0.6318899820265509,0.34178123238441105,0.2102749926070011,0.4678748771277139,0.4702201097089063,-17.629490967616086
parent_human_capital,low h,0.8,1,0.5390206844370244,0.8,0.6318382968829581,0.34183507669559315,0.21040421355869607,0.4685427363552992,0.47089131659480093,-17.6253782733194
parent_human_capital,low h,0.8,1,0.5409299255302531,0.8,0.6317719434868573,0.34190420329615057,0.21057010925959962,0.469249822987542,0.47160194751353735,-17.621162681743442
parent_human_capital,low h,0.8,1,0.5428900550320312,0.8,0.6317226062146172,0.34195557856835146,0.21069342692380888,0.46994356738293985,0.4722991693171883,-17.61684286858148
parent_human_capital,low h,0.8,1,0.5449015765825912,0.8,0.6316352638617131,0.34204659688271966,0.21091183564940336,0.47071559317394573,0.4730750649035755,-17.61241814928374
parent_human_capital,low h,0.8,1,0.5469650082231464,0.8,0.6316315223387728,0.34205045894804537,0.21092113854641262,0.47136357501215526,0.47372629476426553,-17.607890116455447
parent_human_capital,low h,0.8,1,0.5490808826180046,0.8,0.631540251848084,0.3421455648122498,0.21114936148155575,0.4721725081234763,0.47453928266968093,-17.603257444417135
parent_human_capital,low h,0.8,1,0.5512497472834679,0.8,0.6315050679256871,0.3421821925846808,0.21123728939625336,0.47290325548594825,0.47527369291855026,-17.598519680646074
parent_human_capital,low h,0.8,1,0.5534721648236569,0.8,0.6314180407446784,0.34227283731718655,0.21145484499207023,0.47373583557313265,0.47611044633078875,-17.59367509498893
parent_human_capital,low h,0.8,1,0.5557487131734017,0.8,0.631403418826836,0.34228808361387164,0.21149142157713918,0.47446308676099264,0.476841342880398,-17.588726514971697
parent_human_capital,low h,0.8,1,0.5580799858483445,0.8,0.6313041421611463,0.3423915012339509,0.21173961961574306,0.47534725335228833,0.4777299413751757,-17.583669947620063
parent_human_capital,low h,0.8,1,0.5604665922024078,0.8,0.6312366025812695,0.3424618525820905,0.2119084651369409,0.47619410650429256,0.47858103939626917,-17.57850540476848
parent_human_capital,low h,0.8,1,0.5629091576927818,0.8,0.631196671521534,0.34250344735415483,0.21200829266844906,0.4770105408407756,0.47940156612689416,-17.573231496378305
parent_human_capital,low h,0.8,1,0.5654083241525933,0.8,0.6310916965601443,0.34261277736967344,0.21227070285218552,0.4779517330322533,0.48034747606386435,-17.56784964379412
parent_human_capital,low h,0.8,1,0.5679647500714233,0.8,0.6310255283374633,0.3426816986671306,0.21243611774320487,0.4788439798739619,0.4812441953114787,-17.562356411023448
parent_human_capital,low h,0.8,1,0.5705791108838415,0.8,0.6309347372006433,0.3427762811828793,0.21266310770270297,0.4797936497754183,0.4821986254531257,-17.556753964362922
parent_human_capital,low h,0.8,1,0.5732520992661372,0.8,0.6308660942447244,0.3428477815606839,0.21283471120266056,0.48072239859955396,0.48313202965011554,-17.551039553743596
