scenario_family,scenario,parameter_value,period,hc,parent_h,c_policy,l_policy,e_policy,perceived_hc_next_policy,true_expected_hc_next_policy,value_policy
public_input_complements,low g,0.6,1,0.7215460771139571,1.2,0.8126355783870711,0.32492672598041805,0.23920614973063187,0.5619639869950963,0.5647808432021414,-17.423290693985713
public_input_complements,low g,0.6,1,0.7271688715570458,1.2,0.8126350263177634,0.32492623425452216,0.23920563967200448,0.5633456116257817,0.566169393255108,-17.412860388380253
public_input_complements,low g,0.6,1,0.7328950520291776,1.2,0.8125384533798333,0.3249380018396525,0.239327630593816,0.5647851359859272,0.5676161332611362,-17.402363703110197
public_input_complements,low g,0.6,1,0.7387263672381705,1.2,0.8125582781217648,0.3249356879690426,0.2393028078913671,0.5661881396980128,0.5690261695585948,-17.391782774716336
public_input_complements,low g,0.6,1,0.7446646054736273,1.2,0.8124126564046643,0.3249525669186214,0.23948488813955787,0.5676792764886618,0.570524780703511,-17.38112173772881
public_input_complements,low g,0.6,1,0.7507115955056528,1.2,0.8124301675574505,0.32495051825774907,0.2394629518792876,0.569113329866514,0.5719660223038332,-17.37038785954858
public_input_complements,low g,0.6,1,0.7568692075072764,1.2,0.8124596799206822,0.32494701936478404,0.23942588190725123,0.5705568853636399,0.5734168136530001,-17.35956368146887
public_input_complements,low g,0.6,1,0.7631393540012239,1.2,0.8125728473339507,0.3249340041497722,0.23928460162955725,0.5719779737784096,0.5748450253030919,-17.34870097199353
public_input_complements,low g,0.6,1,0.7695239908317001,1.2,0.8125121904399275,0.32494044259455634,0.23935916556431436,0.5734912561750062,0.5763658930592676,-17.337744122794874
public_input_complements,low g,0.6,1,0.7760251181618615,1.2,0.8122795577757467,0.32496798586419906,0.2396512916909233,0.5750979461026507,0.577980636553689,-17.326716585187928
public_input_complements,low g,0.6,1,0.7826447814976824,1.2,0.8122259236922461,0.32497415909924565,0.23971825996212448,0.5766389781000018,0.5795293930060718,-17.315603959992366
public_input_complements,low g,0.6,1,0.7893850727389358,1.2,0.8122225520186758,0.32497397667844463,0.23972123760676467,0.5781719837404783,0.5810700828692987,-17.30441368852187
public_input_complements,low g,0.6,1,0.7962481312580323,1.2,0.8125288938165376,0.32493854370027725,0.23933836057606123,0.5795792900784247,0.5824844433596196,-17.29317679575776
public_input_complements,low g,0.6,1,0.8032361450074849,1.2,0.8120562988604695,0.32499324084642034,0.23992910136779852,0.5813565361128802,0.5842705978768952,-17.281866631646423
public_input_complements,low g,0.6,1,0.8103513516567865,1.2,0.8122700674753437,0.32496909349939573,0.2396631744833512,0.5828359372679609,0.5857574145611252,-17.270496827262328
