year,FIPS,school-level_code,student_population,total_expenditures,TCURELSC,TNONELSE,TCAPOUT,L12,M12,Q11,I86,V91,V92,total_expenditures_per_student,TCURELSC_per_student,TNONELSE_per_student,TCAPOUT_per_student,L12_per_student,M12_per_student,Q11_per_student,I86_per_student,V91_per_student,V92_per_student
2006,50013,1,691.0,14100000.0,9771000.0,,76000.0,,,4190000.0,63000.0,665000.0,,20405.20984081042,14140.376266280753,,109.98552821997106,,,6063.675832127352,91.17221418234443,962.3733719247467,
2006,50015,1,1197.0,34193000.0,14081000.0,,6771000.0,,,13039000.0,302000.0,327000.0,,28565.580618212196,11763.57560568087,,5656.641604010025,,,10893.065998329157,252.29741019214703,273.1829573934837,
2006,50015,2,903.0,13462000.0,11556000.0,110000.0,743000.0,,,553000.0,500000.0,462000.0,,14908.084163898118,12797.34219269103,121.81616832779623,822.8128460686601,,,612.4031007751938,553.7098560354374,511.6279069767442,
2006,50017,1,1802.0,43935000.0,27745000.0,55000.0,571000.0,,,15109000.0,455000.0,4513000.0,,24381.243063263042,15396.781354051054,30.521642619311876,316.87014428412874,,,8384.57269700333,252.49722530521643,2504.439511653718,
2006,50017,2,984.0,17462000.0,15956000.0,226000.0,444000.0,,,836000.0,,90000.0,,17745.934959349594,16215.447154471545,229.6747967479675,451.219512195122,,,849.5934959349594,,91.46341463414635,
2006,50019,1,2629.0,51568000.0,31087000.0,,1101000.0,,,19153000.0,227000.0,250000.0,,19615.062761506277,11824.648155192088,,418.7904146063142,,,7285.279573982503,86.34461772537087,95.09319132750095,
2006,50019,2,1414.0,16787000.0,15619000.0,91000.0,362000.0,,,653000.0,62000.0,,,11871.994342291371,11045.968882602547,64.35643564356435,256.011315417256,,,461.8104667609618,43.84724186704385,,
2006,50021,1,3541.0,65507000.0,37425000.0,148000.0,835000.0,,,26720000.0,379000.0,431000.0,,18499.57639085004,10569.048291443096,41.79610279582039,235.8090934764191,,,7545.890991245411,107.03191188929681,121.7170290878283,
2006,50021,2,1986.0,23374000.0,19653000.0,12000.0,577000.0,,,2945000.0,187000.0,16000.0,,11769.385699899294,9895.770392749244,6.042296072507553,290.5337361530715,,,1482.8801611278952,94.15911379657604,8.056394763343404,
2006,50023,1,4123.0,69699000.0,41911000.0,,854000.0,,,26373000.0,561000.0,116000.0,,16904.923599320882,10165.17099199612,,207.13073005093378,,,6396.555905893767,136.06597138006305,28.13485326218773,
2006,50023,2,2649.0,34457000.0,32068000.0,,580000.0,,,1065000.0,744000.0,353000.0,,13007.550018875047,12105.700264250661,,218.95054737636843,,,402.0385050962627,280.8607021517554,133.25783314458286,
2006,50025,1,3406.0,92071000.0,51275000.0,1000.0,3707000.0,,,36785000.0,303000.0,2516000.0,,27032.002348796243,15054.315913094539,0.29359953024075164,1088.3734586024661,,,10800.058719906048,88.96065766294774,738.696418085731,
2006,50025,2,2052.0,40232000.0,26115000.0,54000.0,10818000.0,,,2107000.0,1138000.0,9000.0,,19606.237816764133,12726.608187134503,26.31578947368421,5271.929824561404,,,1026.803118908382,554.5808966861598,4.385964912280702,
2006,50027,1,2110.0,52426000.0,27588000.0,,943000.0,,,23590000.0,305000.0,947000.0,,24846.44549763033,13074.881516587679,,446.9194312796209,,,11180.094786729858,144.54976303317537,448.81516587677726,
2006,50027,2,1296.0,17799000.0,15119000.0,,847000.0,,,1731000.0,102000.0,42000.0,,13733.796296296296,11665.895061728395,,653.5493827160494,,,1335.648148148148,78.70370370370371,32.407407407407405,
2006,53001,1,10.0,297000.0,296000.0,,,,,1000.0,,,,29700.0,29600.0,,,,,100.0,,,
2006,53005,1,111.0,1386000.0,1105000.0,,191000.0,,,25000.0,65000.0,,,12486.486486486487,9954.954954954956,,1720.7207207207207,,,225.22522522522522,585.5855855855856,,
2006,53007,1,15.0,180000.0,171000.0,,9000.0,,,,,,,12000.0,11400.0,,600.0,,,,,,
2006,53011,1,121.0,1187000.0,871000.0,,196000.0,,,88000.0,32000.0,,,9809.917355371901,7198.347107438017,,1619.8347107438017,,,727.2727272727273,264.46280991735534,,
2006,53013,1,12.0,323000.0,290000.0,,29000.0,,,4000.0,,,,26916.666666666668,24166.666666666668,,2416.6666666666665,,,333.3333333333333,,,
2006,53017,1,273.0,3153000.0,2719000.0,,127000.0,,,287000.0,20000.0,,,11549.45054945055,9959.70695970696,,465.2014652014652,,,1051.2820512820513,73.26007326007326,,
2006,53019,1,131.0,2071000.0,1730000.0,,99000.0,,,242000.0,,,,15809.160305343512,13206.106870229007,,755.7251908396946,,,1847.328244274809,,,
2006,53021,1,15.0,323000.0,255000.0,,58000.0,,,10000.0,,,,21533.333333333332,17000.0,,3866.6666666666665,,,666.6666666666666,,,
2006,53027,1,560.0,4525000.0,3916000.0,45000.0,178000.0,,,311000.0,75000.0,,,8080.357142857143,6992.857142857143,80.35714285714286,317.85714285714283,,,555.3571428571429,133.92857142857142,,
2006,53031,1,81.0,2195000.0,1713000.0,,368000.0,,,113000.0,1000.0,,,27098.765432098764,21148.14814814815,,4543.20987654321,,,1395.0617283950617,12.345679012345679,,
2006,53037,1,39.0,371000.0,239000.0,,7000.0,,,125000.0,,,,9512.820512820514,6128.205128205128,,179.48717948717947,,,3205.128205128205,,,
2006,53039,1,118.0,1296000.0,1148000.0,,50000.0,,,97000.0,1000.0,,,10983.050847457627,9728.813559322034,,423.728813559322,,,822.0338983050848,8.474576271186441,,
2006,53041,1,219.0,2513000.0,2303000.0,,27000.0,,,182000.0,1000.0,,,11474.885844748858,10515.981735159818,,123.28767123287672,,,831.0502283105022,4.566210045662101,,
2006,53043,1,59.0,1968000.0,1659000.0,,233000.0,,,73000.0,3000.0,,,33355.93220338983,28118.64406779661,,3949.1525423728813,,,1237.2881355932204,50.847457627118644,,
2006,53045,1,1182.0,10744000.0,9236000.0,,416000.0,,,793000.0,299000.0,,,9089.678510998308,7813.874788494078,,351.94585448392553,,,670.896785109983,252.9610829103215,,
2006,53047,1,175.0,2602000.0,2579000.0,,23000.0,,,,,,,14868.57142857143,14737.142857142857,,131.42857142857142,,,,,,
2006,53053,1,1376.0,15583000.0,10547000.0,93000.0,2563000.0,,,863000.0,1517000.0,,,11324.85465116279,7664.970930232558,67.58720930232558,1862.6453488372092,,,627.1802325581396,1102.4709302325582,,
2006,53055,1,21.0,334000.0,322000.0,,7000.0,,,5000.0,,,,15904.761904761905,15333.333333333334,,333.3333333333333,,,238.0952380952381,,,
2006,53057,1,450.0,3858000.0,3417000.0,,41000.0,,,211000.0,189000.0,,,8573.333333333334,7593.333333333333,,91.11111111111111,,,468.8888888888889,420.0,,
2006,53059,1,211.0,2237000.0,1986000.0,2000.0,14000.0,,,235000.0,,,,10601.895734597156,9412.322274881517,9.47867298578199,66.35071090047393,,,1113.744075829384,,,
2006,53061,1,25.0,695000.0,568000.0,,127000.0,,,,,,,27800.0,22720.0,,5080.0,,,,,,
2006,53063,1,109.0,1068000.0,1003000.0,,,,,64000.0,1000.0,,,9798.165137614678,9201.834862385322,,,,,587.1559633027523,9.174311926605505,,
2006,53065,1,348.0,3768000.0,3361000.0,25000.0,256000.0,,,103000.0,23000.0,,,10827.586206896553,9658.045977011494,71.83908045977012,735.6321839080459,,,295.97701149425285,66.0919540229885,,
2006,53067,1,663.0,6289000.0,4990000.0,,238000.0,,,379000.0,682000.0,,,9485.671191553545,7526.395173453997,,358.97435897435895,,,571.6440422322776,1028.657616892911,,
2006,53071,1,884.0,8555000.0,7698000.0,2000.0,123000.0,,,574000.0,158000.0,,,9677.601809954751,8708.144796380091,2.262443438914027,139.14027149321268,,,649.3212669683257,178.73303167420815,,
2006,53075,1,69.0,1459000.0,1265000.0,26000.0,148000.0,,,19000.0,1000.0,,,21144.927536231884,18333.333333333332,376.81159420289856,2144.927536231884,,,275.3623188405797,14.492753623188406,,
2006,53077,1,602.0,4888000.0,4659000.0,31000.0,76000.0,,,113000.0,9000.0,,,8119.601328903655,7739.202657807309,51.49501661129568,126.24584717607974,,,187.7076411960133,14.950166112956811,,
2006,55027,1,440.0,5158000.0,4466000.0,7000.0,52000.0,,294000.0,266000.0,73000.0,,,11722.727272727272,10150.0,15.909090909090908,118.18181818181819,,668.1818181818181,604.5454545454545,165.9090909090909,,
2006,55059,1,4908.0,51027000.0,44373000.0,47000.0,1708000.0,,1749000.0,2042000.0,1108000.0,,,10396.699266503667,9040.953545232274,9.576202118989405,348.0032599837001,,356.35696821515893,416.0554197229014,225.75387123064385,,
2006,55059,2,2314.0,49663000.0,23274000.0,144000.0,23087000.0,78000.0,251000.0,744000.0,2085000.0,,,21461.970613656005,10057.90838375108,62.22990492653414,9977.095937770095,33.70786516853933,108.47018150388936,321.5211754537597,901.0371650821089,,
2006,55079,1,2425.0,31700000.0,29199000.0,150000.0,369000.0,,703000.0,844000.0,435000.0,,,13072.164948453608,12040.824742268042,61.855670103092784,152.16494845360825,,289.89690721649487,348.0412371134021,179.38144329896906,,
2006,55079,2,1310.0,24308000.0,21834000.0,494000.0,1459000.0,,304000.0,90000.0,127000.0,,,18555.725190839694,16667.175572519085,377.09923664122135,1113.7404580152672,,232.06106870229007,68.70229007633588,96.94656488549619,,
2006,55085,1,579.0,6806000.0,6257000.0,73000.0,74000.0,,58000.0,245000.0,99000.0,,,11754.74956822107,10806.563039723662,126.07944732297064,127.80656303972366,,100.17271157167531,423.1433506044905,170.98445595854923,,
2006,55085,2,945.0,13249000.0,12218000.0,203000.0,162000.0,22000.0,157000.0,39000.0,448000.0,,,14020.10582010582,12929.10052910053,214.8148148148148,171.42857142857142,23.280423280423282,166.13756613756613,41.26984126984127,474.0740740740741,,
2006,55101,1,3718.0,34772000.0,31537000.0,92000.0,690000.0,,1000.0,886000.0,1566000.0,,,9352.339967724583,8482.24852071006,24.744486282947822,185.58364712210866,,0.2689618074233459,238.30016137708446,421.19419042495963,,
2006,55101,2,1865.0,19136000.0,17337000.0,129000.0,273000.0,33000.0,35000.0,381000.0,948000.0,,,10260.58981233244,9295.97855227882,69.16890080428955,146.38069705093835,17.694369973190348,18.766756032171582,204.28954423592492,508.31099195710453,,
2006,55125,1,1218.0,19208000.0,17610000.0,199000.0,201000.0,,280000.0,310000.0,608000.0,,,15770.114942528735,14458.128078817734,163.38259441707717,165.02463054187191,,229.88505747126436,254.51559934318556,499.1789819376026,,
2006,55127,1,4244.0,42326000.0,36033000.0,461000.0,1942000.0,3000.0,37000.0,2309000.0,1541000.0,,,9973.138548539115,8490.33930254477,108.62393967954759,457.5871819038643,0.706880301602262,8.718190386427898,544.062205466541,363.1008482563619,,
2006,55127,2,2031.0,25388000.0,21762000.0,548000.0,1026000.0,34000.0,48000.0,788000.0,1182000.0,,,12500.24618414574,10714.918759231905,269.8178237321516,505.1698670605613,16.74052191038897,23.633677991137372,387.98621368783853,581.9793205317577,,
2006,55131,1,2708.0,28497000.0,26203000.0,89000.0,393000.0,,19000.0,869000.0,924000.0,,,10523.264401772525,9676.144756277696,32.865583456425405,145.12555391432792,,7.016248153618907,320.9010339734121,341.2112259970458,,
2006,55131,2,1714.0,20093000.0,18445000.0,96000.0,890000.0,,41000.0,326000.0,295000.0,,,11722.87047841307,10761.376896149359,56.00933488914819,519.2532088681447,,23.920653442240372,190.19836639439907,172.1120186697783,,
2006,55133,1,4459.0,45930000.0,40519000.0,308000.0,925000.0,,6000.0,2158000.0,2014000.0,,,10300.515810719893,9087.015025790535,69.07378335949764,207.44561560888093,,1.3455931823278762,483.96501457725947,451.6707782013904,,
2006,55133,2,2449.0,28121000.0,24999000.0,676000.0,987000.0,,7000.0,261000.0,1191000.0,,,11482.645977950184,10207.83993466721,276.0310330747244,403.02164148632096,,2.8583095140873827,106.57411188240098,486.32094732543896,,
2006,56013,1,756.0,23077000.0,16565000.0,72000.0,4792000.0,,,1648000.0,,,,30525.132275132277,21911.375661375663,95.23809523809524,6338.624338624339,,,2179.89417989418,,,
2007,4001,1,610.0,8366000.0,7706000.0,15000.0,588000.0,,,,57000.0,,,13714.754098360656,12632.786885245901,24.59016393442623,963.9344262295082,,,,93.44262295081967,,
2007,4003,1,971.0,10857000.0,10281000.0,20000.0,556000.0,,,,,,,11181.256436663234,10588.053553038106,20.597322348094746,572.605561277034,,,,,,
2007,4003,2,230.0,2660000.0,2280000.0,,327000.0,,,,53000.0,,,11565.217391304348,9913.04347826087,,1421.7391304347825,,,,230.43478260869566,,
2007,4005,1,1173.0,9000000.0,8799000.0,153000.0,45000.0,,,,3000.0,,,7672.634271099744,7501.278772378517,130.43478260869566,38.36317135549872,,,,2.557544757033248,,
2007,4005,2,509.0,3162000.0,3162000.0,,,,,,,,,6212.180746561886,6212.180746561886,,,,,,,,
2007,4007,1,205.0,3300000.0,3091000.0,11000.0,187000.0,,,,11000.0,,,16097.560975609756,15078.048780487805,53.65853658536585,912.1951219512196,,,,53.65853658536585,,
2007,4007,2,64.0,516000.0,516000.0,,,,,,,,,8062.5,8062.5,,,,,,,,
2007,4009,1,477.0,4284000.0,4091000.0,64000.0,129000.0,,,,,,,8981.132075471698,8576.519916142557,134.17190775681343,270.44025157232704,,,,,,
2007,4012,1,534.0,6040000.0,5760000.0,41000.0,174000.0,,,,65000.0,,,11310.861423220973,10786.516853932584,76.77902621722846,325.8426966292135,,,,121.72284644194757,,
2007,4012,2,235.0,2769000.0,2554000.0,73000.0,96000.0,,,,46000.0,,,11782.978723404256,10868.08510638298,310.63829787234044,408.51063829787233,,,,195.74468085106383,,
2007,4013,1,238004.0,1945674000.0,1637127000.0,22758000.0,234304000.0,,,,51485000.0,,,8174.963445992505,6878.569267743399,95.62024167661048,984.4540427891968,,,,216.31989378329777,,
2007,4013,2,89622.0,906836000.0,691263000.0,3534000.0,179508000.0,,,,32531000.0,,,10118.453058400839,7713.094998995783,39.432282252125596,2002.9457052955747,,,,362.98007185735645,,
2007,4015,1,6759.0,45995000.0,40360000.0,32000.0,3626000.0,,,,1977000.0,,,6805.000739754401,5971.297529220299,4.734428169847611,536.4698919958573,,,,292.49889036839767,,
2007,4015,2,2750.0,27822000.0,17394000.0,266000.0,9402000.0,,,,760000.0,,,10117.09090909091,6325.090909090909,96.72727272727273,3418.909090909091,,,,276.3636363636364,,
2007,4017,1,474.0,6669000.0,6428000.0,213000.0,28000.0,,,,,,,14069.620253164558,13561.181434599157,449.36708860759495,59.07172995780591,,,,,,
2007,4017,2,281.0,7031000.0,2806000.0,122000.0,4103000.0,,,,,,,25021.35231316726,9985.76512455516,434.16370106761565,14601.423487544484,,,,,,
2007,4019,1,4511.0,34848000.0,32813000.0,264000.0,1643000.0,,,,128000.0,,,7725.1163821769005,7273.9968964752825,58.523608955885614,364.2207936156063,,,,28.37508313012636,,
2007,4019,2,3101.0,23342000.0,23162000.0,180000.0,,,,,,,,7527.249274427604,7469.203482747501,58.04579168010319,,,,,,,
2007,4021,1,14690.0,159604000.0,103745000.0,243000.0,54478000.0,,,,1138000.0,,,10864.805990469707,7062.287270251872,16.541865214431585,3708.5091899251192,,,,77.46766507828455,,
2007,4021,2,4112.0,36751000.0,32092000.0,221000.0,4430000.0,,,,8000.0,,,8937.5,7804.474708171207,53.74513618677043,1077.3346303501946,,,,1.9455252918287937,,
2007,4023,1,472.0,5904000.0,5594000.0,20000.0,290000.0,,,,,,,12508.474576271186,11851.694915254237,42.3728813559322,614.4067796610169,,,,,,
2007,4023,2,181.0,2293000.0,2148000.0,,145000.0,,,,,,,12668.508287292818,11867.403314917126,,801.1049723756906,,,,,,
2007,4025,1,5607.0,42079000.0,40182000.0,204000.0,1537000.0,,,,156000.0,,,7504.726235063314,7166.399143927234,36.383092562867844,274.12163367219546,,,,27.822364901016588,,
2007,4025,2,1790.0,14509000.0,11754000.0,27000.0,2728000.0,,,,,,,8105.586592178771,6566.480446927374,15.083798882681565,1524.022346368715,,,,,,
2007,4027,1,25585.0,201239000.0,180167000.0,999000.0,16505000.0,,,,3568000.0,,,7865.507133085793,7041.899550517882,39.046316200898964,645.1045534492866,,,,139.45671291772524,,
2007,4027,2,11023.0,124575000.0,78495000.0,500000.0,45032000.0,,,,548000.0,,,11301.369863013699,7121.019686110859,45.35970244035199,4085.2762405878616,,,,49.71423387462578,,
2007,5007,1,424.0,2248000.0,2070000.0,,178000.0,,,,,,,5301.88679245283,4882.075471698113,,419.811320754717,,,,,,
2007,5043,1,44.0,312000.0,310000.0,,2000.0,,,,,,,7090.909090909091,7045.454545454545,,45.45454545454545,,,,,,
2007,5045,1,95.0,554000.0,553000.0,,1000.0,,,,,,,5831.578947368421,5821.0526315789475,,10.526315789473685,,,,,,
2007,5075,1,53.0,393000.0,390000.0,,,,,,3000.0,,,7415.094339622641,7358.490566037736,,,,,,56.60377358490566,,
2007,5143,2,72.0,518000.0,515000.0,,3000.0,,,,,,,7194.444444444444,7152.777777777777,,41.666666666666664,,,,,,
2007,6001,1,246.0,2614000.0,2550000.0,,20000.0,,,,44000.0,,,10626.016260162602,10365.853658536585,,81.30081300813008,,,,178.8617886178862,,
2007,6007,1,6399.0,66172000.0,60068000.0,92000.0,4917000.0,,,836000.0,259000.0,,127000.0,10340.990779809345,9387.091733083294,14.377246444756993,768.4013127051102,,,130.6454133458353,40.47507423034849,,19.84685107047976
2007,6007,2,3037.0,42973000.0,25183000.0,2127000.0,14381000.0,,,961000.0,321000.0,,469000.0,14149.81890023049,8292.064537372407,700.3621995390188,4735.2650642081,,,316.43068817912416,105.69641093184063,,154.42871254527495
2007,6009,1,1645.0,18950000.0,13775000.0,,4820000.0,5000.0,,,350000.0,,84000.0,11519.756838905774,8373.860182370821,,2930.091185410334,3.0395136778115504,,,212.7659574468085,,51.06382978723404
2007,6009,2,976.0,11881000.0,10078000.0,33000.0,1725000.0,,,45000.0,,,120000.0,12173.155737704918,10325.819672131147,33.81147540983606,1767.4180327868853,,,46.10655737704918,,,122.95081967213115
2007,6013,1,24990.0,254663000.0,197104000.0,1779000.0,48349000.0,16000.0,,560000.0,6855000.0,,,10190.596238495398,7887.314925970388,71.18847539015606,1934.733893557423,0.6402561024409764,,22.408963585434172,274.3097238895558,,
2007,6013,2,12295.0,176781000.0,106864000.0,1892000.0,21991000.0,14000.0,,40568000.0,5452000.0,,,14378.283855225702,8691.663277755186,153.88369255795038,1788.613257421716,1.1386742578283855,,3299.5526636844247,443.432289548597,,
2007,6017,1,14371.0,124031000.0,109342000.0,32000.0,11439000.0,,,465000.0,2753000.0,,1471000.0,8630.64504905713,7608.5171525989845,2.226706561825899,795.978011272702,,,32.3568297265326,191.5663488970844,,102.35891726393432
2007,6017,2,7344.0,70438000.0,59761000.0,500000.0,6474000.0,7000.0,,2081000.0,1615000.0,,1003000.0,9591.230936819173,8137.391067538127,68.08278867102396,881.5359477124183,0.9531590413943355,,283.36056644880176,219.90740740740742,,136.57407407407408
2007,6019,1,6947.0,78250000.0,60969000.0,127000.0,16421000.0,,,135000.0,598000.0,,180000.0,11263.854901396286,8776.306319274507,18.281272491723048,2363.7541384770407,,,19.432848711674104,86.0803224413416,,25.910464948898806
2007,6019,2,2377.0,21354000.0,20004000.0,242000.0,711000.0,,,194000.0,203000.0,,,8983.592763988221,8415.649978965082,101.80900294488852,299.11653344551956,,,81.61548169962137,85.40176693310896,,
2007,6021,1,879.0,6776000.0,6342000.0,1000.0,259000.0,,,127000.0,47000.0,,3000.0,7708.759954493743,7215.017064846416,1.1376564277588168,294.6530147895336,,,144.48236632536972,53.46985210466439,,3.4129692832764507
2007,6021,2,348.0,3839000.0,3480000.0,140000.0,122000.0,,,41000.0,56000.0,,1000.0,11031.6091954023,10000.0,402.2988505747126,350.57471264367814,,,117.816091954023,160.91954022988506,,2.8735632183908044
2007,6023,1,7325.0,67650000.0,61040000.0,1080000.0,3874000.0,27000.0,,1255000.0,374000.0,,857000.0,9235.494880546075,8333.105802047781,147.44027303754265,528.8737201365187,3.6860068259385668,,171.33105802047783,51.0580204778157,,116.99658703071673
2007,6023,2,3044.0,29914000.0,26742000.0,1075000.0,1768000.0,39000.0,,164000.0,126000.0,,211000.0,9827.201051248358,8785.15111695138,353.15374507227335,580.8147174770039,12.81208935611038,,53.876478318002626,41.39290407358739,,69.3166885676741
2007,6025,1,12934.0,137818000.0,108944000.0,10000.0,27597000.0,6000.0,,34000.0,1227000.0,,,10655.481676202258,8423.070975722901,0.7731560228854183,2133.678676356889,0.463893613731251,,2.6287304778104224,94.86624400804082,,
2007,6025,2,6180.0,61292000.0,50822000.0,1478000.0,5570000.0,7000.0,,2130000.0,1285000.0,,,9917.79935275081,8223.624595469255,239.15857605177993,901.294498381877,1.132686084142395,,344.6601941747573,207.92880258899677,,
2007,6027,1,1421.0,14135000.0,12293000.0,,1703000.0,,,,139000.0,,,9947.220267417311,8650.950035186488,,1198.4517945109078,,,,97.81843771991555,,
2007,6027,2,795.0,8182000.0,7619000.0,1000.0,264000.0,,,,298000.0,,,10291.82389937107,9583.647798742139,1.2578616352201257,332.07547169811323,,,,374.84276729559747,,
2007,6029,1,100220.0,1007297000.0,829577000.0,8971000.0,126602000.0,13000.0,,31303000.0,10831000.0,,413000.0,10050.858112153262,8277.559369387347,89.51307124326482,1263.2408700858111,0.12971462781879864,,312.3428457393734,108.07224106964678,,4.120933945320296
2007,6029,2,43299.0,560015000.0,397594000.0,12791000.0,124088000.0,42000.0,,10543000.0,14957000.0,,1008000.0,12933.670523568673,9182.52153629414,295.410979468348,2865.839857733435,0.969999307143352,,243.49292131458,345.4352294510266,,23.279983371440448
2007,6031,1,15533.0,141945000.0,126543000.0,631000.0,11441000.0,,,2381000.0,949000.0,,98000.0,9138.286229318226,8146.7198866928475,40.62318933882701,736.5608704049444,,,153.28655121354535,61.095731668061546,,6.309148264984227
2007,6031,2,6123.0,61124000.0,48999000.0,2168000.0,8593000.0,,,153000.0,1211000.0,,,9982.688224726442,8002.449779519843,354.07479993467257,1403.3970276008492,,,24.987751102400782,197.77886656867548,,
2007,6033,1,874.0,7741000.0,7522000.0,,175000.0,,,,44000.0,,,8856.979405034324,8606.407322654462,,200.2288329519451,,,,50.34324942791762,,
2007,6033,2,472.0,5347000.0,4366000.0,,877000.0,,,,104000.0,,,11328.389830508475,9250.0,,1858.050847457627,,,,220.33898305084745,,
2007,6035,1,2526.0,23861000.0,19289000.0,,4396000.0,,,11000.0,165000.0,,,9446.159936658749,7636.18368962787,,1740.300870942201,,,4.3547110055423595,65.3206650831354,,
2007,6035,2,1234.0,11930000.0,10823000.0,102000.0,1002000.0,,,,3000.0,,111000.0,9667.7471636953,8770.66450567261,82.6580226904376,811.9935170178283,,,,2.4311183144246353,,89.9513776337115
2007,6037,1,170979.0,1691449000.0,1393297000.0,6550000.0,183302000.0,431000.0,,79285000.0,28584000.0,,1675000.0,9892.72951649033,8148.936419092403,38.30879815649875,1072.073178577486,2.5207774054123604,,463.71191783786315,167.1784254206657,,9.796524719409986
2007,6037,2,82328.0,910243000.0,664098000.0,24017000.0,162166000.0,57000.0,,35369000.0,24536000.0,,2633000.0,11056.299193470022,8066.490137012924,291.7233505004373,1969.7551258381109,0.692352541055291,,429.6108249927121,298.0274025847828,,31.98182878243125
2007,6039,1,3515.0,39081000.0,28263000.0,59000.0,10420000.0,,,154000.0,185000.0,,602000.0,11118.349928876245,8040.682788051209,16.78520625889047,2964.438122332859,,,43.81223328591749,52.63157894736842,,171.2660028449502
2007,6039,2,932.0,17609000.0,8119000.0,266000.0,8749000.0,13000.0,,,462000.0,,,18893.776824034336,8711.37339055794,285.4077253218884,9387.339055793991,13.948497854077253,,,495.7081545064378,,
2007,6041,1,13776.0,178316000.0,143616000.0,182000.0,24566000.0,,,2180000.0,7772000.0,,889000.0,12943.960511033682,10425.087108013937,13.211382113821138,1783.246225319396,,,158.24622531939605,564.1695702671312,,64.53252032520325
2007,6041,2,6141.0,104478000.0,74219000.0,1773000.0,18813000.0,,,863000.0,8810000.0,,,17013.190034196385,12085.816642240678,288.7151929653151,3063.5075720566683,,,140.5308581664224,1434.6197687673018,,
2007,6045,1,70.0,841000.0,833000.0,,8000.0,,,,,,,12014.285714285714,11900.0,,114.28571428571429,,,,,,
2007,6047,1,25211.0,274050000.0,215526000.0,1177000.0,54521000.0,10000.0,,787000.0,2029000.0,,366000.0,10870.255047399944,8548.887390424814,46.68597040974178,2162.587759311412,0.3966522549680695,,31.21653246598707,80.4807425330213,,14.517472531831343
2007,6047,2,11216.0,103776000.0,91310000.0,1939000.0,9480000.0,7000.0,,374000.0,666000.0,,84000.0,9252.49643366619,8141.0485021398,172.87803138373752,845.2211126961483,0.6241084165477889,,33.34522111269615,59.37945791726106,,7.489300998573467
2007,6053,1,25840.0,260310000.0,210831000.0,43000.0,31333000.0,10000.0,,15090000.0,3003000.0,,363000.0,10073.91640866873,8159.094427244582,1.6640866873065014,1212.577399380805,0.38699690402476783,,583.9783281733746,116.21517027863777,,14.047987616099071
2007,6053,2,15699.0,175945000.0,127892000.0,5906000.0,30574000.0,44000.0,,7408000.0,4121000.0,,218000.0,11207.401745334098,8146.506146888337,376.2023058793554,1947.512580419135,2.8027262882986177,,471.8771896299127,262.5007962290592,,13.88623479202497
2007,6055,1,145.0,3055000.0,1965000.0,,957000.0,,,68000.0,65000.0,,,21068.96551724138,13551.724137931034,,6600.0,,,468.9655172413793,448.2758620689655,,
2007,6057,1,9005.0,81742000.0,76066000.0,1141000.0,3838000.0,8000.0,,529000.0,160000.0,,3370000.0,9077.40144364242,8447.084952803998,126.70738478622987,426.20766240977235,0.8883953359244864,,58.74514158800666,17.767906718489726,,374.2365352581899
2007,6057,2,3971.0,43638000.0,38980000.0,583000.0,3227000.0,7000.0,,12000.0,829000.0,,3347000.0,10989.171493326618,9816.167212289096,146.81440443213296,812.641651976832,1.7627801561319567,,3.021908839083354,208.76353563334172,,842.8607403676656
2007,6059,1,95519.0,919630000.0,784653000.0,14520000.0,76597000.0,14000.0,,14388000.0,29458000.0,,,9627.718045624431,8214.627456317592,152.01164166291522,801.9032862571844,0.14656769857305876,,150.62971764779783,308.3993760403689,,
2007,6059,2,65489.0,776141000.0,549938000.0,11272000.0,132688000.0,23000.0,,62181000.0,20039000.0,,,11851.471239444792,8397.410252103407,172.12050878773533,2026.1112553253217,0.35120401899555653,,949.4877002244651,305.9903189848677,,
2007,6061,1,27542.0,258605000.0,201118000.0,38000.0,45780000.0,22000.0,,4397000.0,7250000.0,,595000.0,9389.477888316027,7302.229322489289,1.3797109868564374,1662.1886573233608,0.7987800450221479,,159.64708445283566,263.2343330186624,,21.60336939946264
2007,6061,2,13587.0,186209000.0,107157000.0,2549000.0,69879000.0,35000.0,,1922000.0,4667000.0,,,13704.938544196659,7886.72996246412,187.6057996614411,5143.077942150585,2.575991756826378,,141.45874733200853,343.49010083167735,,
2007,6065,1,18802.0,226191000.0,151490000.0,1538000.0,48648000.0,4000.0,,12073000.0,12438000.0,,397000.0,12030.156366344007,8057.1215828103395,81.79980853100734,2587.384320816934,0.21274332517817254,,642.1125412190192,661.5253696415275,,21.114775023933625
2007,6065,2,9189.0,117849000.0,70161000.0,542000.0,43740000.0,27000.0,,,3379000.0,,1025000.0,12825.008161932745,7635.324844923278,58.98356730873871,4760.039177277179,2.9382957884427032,,,367.7222766351072,,111.5464141908804
2007,6067,1,24792.0,238444000.0,218066000.0,248000.0,15997000.0,7000.0,,697000.0,3429000.0,,1482000.0,9617.779929009357,8795.821232655695,10.003226847370119,645.2484672474992,0.28234914488544693,,28.113907712165215,138.3107454017425,,59.777347531461764
2007,6067,2,15831.0,225417000.0,151235000.0,7416000.0,59492000.0,64000.0,,327000.0,6883000.0,,2008000.0,14238.961531173016,9553.092034615627,468.4479818078454,3757.943275851178,4.042701029625419,,20.655675573242373,434.7798622954962,,126.8397448044975
