FIPS,Year,student_pop,real_TCURELSC_per_student
37103,1999,1657.0,13053.59604223012
37103,2000,1595.0,13588.600740951839
37103,2001,1534.0,14766.647210282115
37103,2002,1531.0,15417.656186457
37103,2003,1510.0,14824.771872420373
37103,2004,1379.0,16460.659300157717
37103,2005,1367.0,16005.145565703377
37103,2006,1349.0,16215.876776078307
37103,2007,1287.0,17696.86019764628
37103,2008,1230.0,16807.083655868253
37103,2009,1436.0,16646.419541667507
37103,2010,1265.0,17513.007748822045
37103,2011,1251.0,16613.449216292283
37103,2012,1207.0,16531.782707976625
37103,2013,1232.0,16219.572491322791
37103,2014,1115.0,18015.46088568562
37103,2015,1211.0,16726.808759146672
37103,2016,1170.0,17667.46909197015
37103,2017,1182.0,17069.068049126723
37103,2018,1146.0,17526.727140048966
37103,2019,1122.0,17406.753510639686
37103,2020,1101.0,17246.2409425943
37103,2021,1014.0,18181.37982778023
37103,2022,1032.0,19103.185865438318
37105,1990,7554.0,9194.530783104932
37105,1991,,9250.015681688245
37105,1992,,9305.500580271559
37105,1993,,9360.985478854871
37105,1994,,9416.470377438185
37105,1995,8113.0,9471.955276021497
37105,1996,8242.0,9391.142784290829
37105,1997,8612.0,9269.920030952704
37105,1998,8613.0,10149.938291211267
37105,1999,8761.0,10525.317731078108
37105,2000,8854.0,10924.27617663684
37105,2001,8935.0,11429.23994548589
37105,2002,9091.0,11127.74909181087
37105,2003,9117.0,11302.90580416607
37105,2004,9094.0,10990.671686478081
37105,2005,9222.0,11600.650180425873
37105,2006,9345.0,11714.23630433343
37105,2007,9419.0,11883.929113004642
37105,2008,9498.0,11690.952753332667
37105,2009,9948.0,12583.702084295963
37105,2010,9871.0,11857.37313907393
37105,2011,9834.0,12092.37087028363
37105,2012,9931.0,11398.531836325668
37105,2013,9994.0,11415.782563517052
37105,2014,9942.0,10852.607586264814
37105,2015,10253.0,10927.599693023494
37105,2016,10231.0,11458.282617607896
37105,2017,10210.0,11728.30113799814
37105,2018,10168.0,11721.855785435027
37105,2019,10224.0,11955.37273660348
37105,2020,10439.0,11738.992273669632
37105,2021,10124.0,11945.924747530886
37105,2022,10083.0,13296.420361483006
37107,1990,10995.0,9967.387550172958
37107,1991,,9994.529654190355
37107,1992,,10021.671758207753
37107,1993,,10048.813862225152
37107,1994,,10075.955966242549
37107,1995,10394.0,10103.098070259946
37107,1996,10451.0,9989.593238186935
37107,1997,10375.0,9976.771452924508
37107,1998,10417.0,10477.06310780056
37107,1999,10514.0,10834.85235441516
37107,2000,10507.0,11520.205201544835
37107,2001,10385.0,11839.88438118977
37107,2002,10389.0,11759.827255258055
37107,2003,10380.0,11644.086691074748
37107,2004,10366.0,11587.268460590993
37107,2005,10262.0,11937.205233503555
37107,2006,10346.0,11884.327735443536
37107,2007,10111.0,12824.868815279668
37107,2008,10007.0,12741.358553912085
37107,2009,9877.0,12662.087051619716
37107,2010,9870.0,11823.232777798248
37107,2011,9890.0,11736.915815159151
37107,2012,9867.0,11311.110401627499
37107,2013,9843.0,11348.987946285817
37107,2014,9384.0,11244.481331094708
37107,2015,9477.0,11718.535761719753
37107,2016,9263.0,11760.04239859785
37107,2017,9046.0,11842.902526006266
37107,2018,8942.0,12002.536933591893
37107,2019,8815.0,12410.423502510375
37107,2020,8782.0,12353.490434263003
37107,2021,8472.0,12646.012382742516
37107,2022,8458.0,13890.026917228299
37109,1990,8682.0,9108.2028926149
37109,1991,,9158.073233355193
37109,1992,,9207.943574095485
37109,1993,,9257.813914835779
37109,1994,,9307.68425557607
37109,1995,9136.0,9357.554596316364
37109,1996,9558.0,8995.984289447759
37109,1997,9704.0,9170.819350282709
37109,1998,10088.0,9406.988981543911
37109,1999,10354.0,9711.08708508908
37109,2000,10727.0,10250.254187996752
37109,2001,11058.0,10442.828890418821
37109,2002,11329.0,10703.710564734953
37109,2003,11506.0,10611.599588198864
37109,2004,11741.0,10784.185279101966
37109,2005,11992.0,10870.54642021925
37109,2006,12573.0,10553.062952623757
37109,2007,12732.0,11515.303237693663
37109,2008,13038.0,11068.69421426872
37109,2009,13382.0,11679.858089528945
37109,2010,13342.0,11273.15452093521
37109,2011,13295.0,11087.707890041427
37109,2012,13370.0,10452.197978659178
37109,2013,13406.0,10109.976919997838
37109,2014,13248.0,10197.974877360077
37109,2015,13545.0,10435.496950740344
37109,2016,13548.0,10561.577205820795
37109,2017,13513.0,10383.822838923294
37109,2018,13514.0,10304.71738835592
37109,2019,13702.0,10628.893760654562
37109,2020,13843.0,10718.212696433868
37109,2021,13655.0,10946.06723318619
37109,2022,13935.0,11630.805435050132
37111,1990,6343.0,9021.580246371828
37111,1991,,9139.375509239331
37111,1992,,9257.170772106832
37111,1993,,9374.966034974335
37111,1994,,9492.761297841836
37111,1995,6128.0,9610.55656070934
37111,1996,6151.0,9563.133577534818
37111,1997,6205.0,9710.03924239226
37111,1998,6254.0,10113.422287017616
37111,1999,6392.0,10321.614112548092
37111,2000,6418.0,11105.163632188776
37111,2001,6472.0,11286.137325630203
37111,2002,6408.0,11685.787312887165
37111,2003,6517.0,11580.51859854408
37111,2004,6472.0,11587.555804406149
37111,2005,6503.0,11463.168149280991
37111,2006,6504.0,11379.448370754893
37111,2007,6477.0,12192.290121826474
37111,2008,6539.0,11879.341108059252
37111,2009,6583.0,12534.072778639309
37111,2010,6697.0,12234.545392633801
37111,2011,6706.0,11706.412660959433
37111,2012,6763.0,11563.460115185122
37111,2013,6620.0,12248.339591851789
37111,2014,6311.0,12150.316894066958
37111,2015,6338.0,12480.06996688904
37111,2016,6245.0,12831.558974510157
37111,2017,6189.0,12869.550414225987
37111,2018,6056.0,13041.675256826855
37111,2019,5931.0,13638.003192412223
37111,2020,5905.0,13745.883904422755
37111,2021,5702.0,13679.664072875701
37111,2022,5881.0,14218.082716751192
37113,1990,3343.0,10431.484270283885
37113,1991,,10447.305008411813
37113,1992,,10463.125746539743
37113,1993,,10478.946484667671
37113,1994,,10494.7672227956
37113,1995,3626.0,10510.587960923529
37113,1996,3755.0,10089.756539891257
37113,1997,3914.0,10086.718169125685
37113,1998,4014.0,11003.66793629471
37113,1999,3980.0,11604.408927352813
37113,2000,4072.0,11655.269738017127
37113,2001,4020.0,12423.089549331076
37113,2002,4080.0,12307.728437595464
37113,2003,4134.0,11907.156097032544
37113,2004,4124.0,11816.733249464616
37113,2005,4177.0,12662.800778763301
37113,2006,4266.0,12653.899359756471
37113,2007,4267.0,12938.18360694662
37113,2008,4320.0,12533.010356761079
37113,2009,4435.0,13368.260641500608
37113,2010,4396.0,13518.206447897275
37113,2011,4339.0,13436.157463341588
37113,2012,4506.0,12622.177526399262
37113,2013,4515.0,12439.879236881967
37113,2014,4327.0,12395.193607868521
37113,2015,4440.0,12061.38569798535
37113,2016,4425.0,12463.765540170896
37113,2017,4384.0,12826.65646439239
37113,2018,4401.0,12623.637438611133
37113,2019,4479.0,12859.180682731105
37113,2020,4529.0,13068.813300997246
37113,2021,4358.0,13530.602117844086
37113,2022,4473.0,14545.769860436194
37115,1990,2604.0,10728.196471657844
37115,1991,,10780.243752390319
37115,1992,,10832.291033122794
37115,1993,,10884.33831385527
37115,1994,,10936.385594587746
37115,1995,2536.0,10988.43287532022
37115,1996,2552.0,10671.750251028605
37115,1997,2547.0,10837.534654424167
37115,1998,2556.0,11526.193627747887
37115,1999,2592.0,11889.70693301326
37115,2000,2537.0,12667.467179522966
37115,2001,2545.0,13075.35087306335
37115,2002,2542.0,13038.533707005627
37115,2003,2562.0,13226.373748301015
37115,2004,2580.0,13526.625433861214
37115,2005,2629.0,13305.489629438547
37115,2006,2621.0,13001.453825890094
37115,2007,2626.0,12933.206210163085
37115,2008,2576.0,13268.41090569424
37115,2009,2635.0,13892.985956044913
37115,2010,2624.0,13354.077578363083
37115,2011,2576.0,13383.330897554137
37115,2012,2564.0,12587.07626505399
37115,2013,2601.0,12190.49193888443
37115,2014,2487.0,12508.437294940664
37115,2015,2489.0,12927.814265434206
37115,2016,2417.0,12651.375964808889
37115,2017,2331.0,13082.783756929704
37115,2018,2283.0,13504.80935159349
37115,2019,2272.0,13901.690373904443
37115,2020,2244.0,14351.760574585871
37115,2021,2158.0,14854.37144688775
37115,2022,2137.0,16337.187511589726
37117,1990,5029.0,10303.865259368999
37117,1991,,10434.904181226313
37117,1992,,10565.943103083628
37117,1993,,10696.98202494094
37117,1994,,10828.020946798255
37117,1995,5027.0,10959.05986865557
37117,1996,5027.0,10500.852557647038
37117,1997,5045.0,10628.524667413292
37117,1998,5079.0,11002.0994901079
37117,1999,5024.0,11751.87863686404
37117,2000,4972.0,11999.429219899379
37117,2001,4877.0,12530.636354495937
37117,2002,4724.0,12476.43370484684
37117,2003,4620.0,12568.665016126943
37117,2004,4491.0,12878.215298706446
37117,2005,4443.0,13834.243008956666
37117,2006,4337.0,13596.538735328728
37117,2007,4167.0,14352.199152140658
37117,2008,4029.0,14309.057693813194
37117,2009,3993.0,15111.499250561874
37117,2010,4006.0,14424.448862672072
37117,2011,3896.0,13809.660805963043
37117,2012,3899.0,12969.732615161874
37117,2013,3878.0,13587.705276092554
37117,2014,3688.0,13762.536144508484
37117,2015,3772.0,13804.593312141997
37117,2016,3938.0,13410.475808235495
37117,2017,3928.0,13332.954723154371
37117,2018,3786.0,13807.203255671568
37117,2019,3645.0,14690.469524155911
37117,2020,3520.0,14558.292731996624
37117,2021,3345.0,14798.880717140928
37117,2022,3230.0,15469.282225450726
37119,1990,75384.0,11056.952842416335
37119,1991,,11026.552683318665
37119,1992,,10996.152524220994
37119,1993,,10965.752365123324
37119,1994,,10935.352206025653
37119,1995,86023.0,10904.952046927983
37119,1996,89544.0,10400.575459062025
37119,1997,93533.0,10380.918839720356
37119,1998,95795.0,11167.369905797434
37119,1999,99141.0,11981.422655175862
37119,2000,101575.0,12394.549964847904
37119,2001,104615.0,12851.680905185369
37119,2002,107920.0,12622.716897858129
37119,2003,111826.0,12695.762333168694
37119,2004,116085.0,12326.371466452754
37119,2005,121182.0,12351.75579315209
37119,2006,126720.0,12394.631669967523
37119,2007,132104.0,12570.878986006412
37119,2008,135157.0,12116.6907834179
37119,2009,139864.0,13023.466755545913
37119,2010,142686.0,12212.620498763019
37119,2011,142318.0,11487.71228656342
37119,2012,148629.0,10899.806463813236
37119,2013,151818.0,11196.494960452641
37119,2014,151637.0,11244.003504319087
37119,2015,156429.0,11706.629267354228
37119,2016,159217.0,11649.572352426638
37119,2017,160547.0,11767.865842979045
37119,2018,163184.0,11948.459461209908
37119,2019,164546.0,11934.379956953617
37119,2020,168544.0,12241.749364058152
37119,2021,163763.0,12394.698539299377
37119,2022,165510.0,12895.950440954572
37121,1990,2323.0,10015.621061035294
37121,1991,,10020.217963780893
37121,1992,,10024.814866526493
37121,1993,,10029.411769272094
37121,1994,,10034.008672017693
37121,1995,2376.0,10038.605574763293
37121,1996,2368.0,9804.504944397522
37121,1997,2369.0,10353.812159987689
37121,1998,2368.0,10959.798041433503
37121,1999,2401.0,11153.971339102534
37121,2000,2391.0,11942.212273297595
37121,2001,2379.0,12635.181597010074
37121,2002,2391.0,12520.433545395152
37121,2003,2356.0,12621.782644209452
37121,2004,2335.0,12536.08761304396
37121,2005,2296.0,13110.716691246269
37121,2006,2293.0,13013.944317255056
37121,2007,2206.0,13964.023179321795
37121,2008,2155.0,13489.501193725775
37121,2009,2154.0,15313.696977023332
37121,2010,2146.0,15002.607934391339
37121,2011,2088.0,15355.325612313
37121,2012,2090.0,13709.119234607506
37121,2013,2044.0,13623.834119905176
37121,2014,1949.0,13560.398581895874
37121,2015,1954.0,14235.20761745
37121,2016,1896.0,14188.115040392033
37121,2017,1848.0,15445.564159746998
37121,2018,1855.0,14272.92527300992
37121,2019,1846.0,14538.649019823115
37121,2020,1837.0,14339.202739474174
37121,2021,1739.0,14970.04086689076
37121,2022,1727.0,15414.415848783332
37123,1990,4277.0,9536.67479360757
37123,1991,,9599.545762899621
37123,1992,,9662.416732191674
37123,1993,,9725.287701483725
37123,1994,,9788.158670775778
37123,1995,4215.0,9851.029640067829
37123,1996,4278.0,9611.496592303645
37123,1997,4285.0,9980.949002441559
37123,1998,4392.0,10549.281346827745
37123,1999,4373.0,11389.584374373611
37123,2000,4508.0,11477.34291084855
37123,2001,4563.0,12068.177151798965
37123,2002,4547.0,12855.012296396259
37123,2003,4561.0,12456.212724844258
37123,2004,4467.0,12626.792296422389
37123,2005,4523.0,13615.3346869702
37123,2006,4507.0,13519.46689330721
37123,2007,4118.0,15487.549465686512
37123,2008,4449.0,13320.787182016194
37123,2009,4545.0,14241.528095651585
37123,2010,4406.0,13961.870920194198
37123,2011,4325.0,12597.794648749103
37123,2012,4299.0,12363.093155599672
37123,2013,4276.0,12486.079297777746
37123,2014,4141.0,12734.425043032072
37123,2015,4194.0,13703.868381821832
37123,2016,4134.0,13301.980269368369
37123,2017,4048.0,13568.554110994193
37123,2018,4050.0,13553.03166354359
37123,2019,3955.0,13801.500305846208
37123,2020,3914.0,14038.882864826077
37123,2021,3776.0,13974.31807717791
37123,2022,3732.0,15533.852785474372
37125,1990,9131.0,10090.683525838696
37125,1991,,10076.20485416493
37125,1992,,10061.726182491162
37125,1993,,10047.247510817395
37125,1994,,10032.768839143628
37125,1995,10002.0,10018.29016746986
37125,1996,10329.0,9882.373807967859
37125,1997,10391.0,9915.422591705734
37125,1998,10663.0,10331.998269307529
37125,1999,10965.0,11002.007678753385
37125,2000,11172.0,11432.167761337727
37125,2001,11281.0,11926.482418134152
37125,2002,11496.0,11848.049157116691
37125,2003,11605.0,11907.407950119717
37125,2004,11974.0,11784.970295927205
37125,2005,12204.0,11947.423844214645
37125,2006,12390.0,11823.244966594579
37125,2007,12636.0,11888.887463794203
37125,2008,12715.0,11626.759723460002
37125,2009,12809.0,12815.539595144377
37125,2010,12953.0,12023.102878677091
37125,2011,13219.0,11443.996817255995
37125,2012,13125.0,11274.480574358553
37125,2013,13413.0,11837.627737090383
37125,2014,13420.0,11352.382869204364
37125,2015,13603.0,11554.74341060689
37125,2016,13583.0,11763.891051362298
37125,2017,13509.0,11746.025843442301
37125,2018,13600.0,11946.876266954623
37125,2019,13867.0,12136.34779981277
37125,2020,14033.0,12039.031114619083
37125,2021,13810.0,11677.977374190996
37125,2022,14253.0,12193.987131972643
37127,1990,16755.0,9117.798358302249
37127,1991,,9217.978417675802
37127,1992,,9318.158477049355
37127,1993,,9418.338536422907
37127,1994,,9518.51859579646
37127,1995,17647.0,9618.698655170014
37127,1996,17867.0,9523.69085493974
37127,1997,17932.0,9724.091806636698
37127,1998,17943.0,10218.010238491393
37127,1999,18738.0,10532.70560648527
37127,2000,18777.0,10992.78894850745
37127,2001,19088.0,10827.403626404366
37127,2002,19153.0,11439.904900402802
37127,2003,19338.0,11579.706619622766
37127,2004,19058.0,11149.801959417266
37127,2005,19121.0,11499.914886450137
37127,2006,19084.0,11948.80840383773
37127,2007,18909.0,12491.609079056694
37127,2008,18565.0,11811.43430869766
37127,2009,19016.0,12638.86099711877
37127,2010,18727.0,12453.19637058741
37127,2011,18441.0,12155.021924805349
37127,2012,18051.0,12083.20737425633
37127,2013,17941.0,12619.17874505356
37127,2014,17220.0,11263.190229023237
37127,2015,17429.0,11608.496459109003
37127,2016,17174.0,11772.819305862024
37127,2017,16720.0,12306.255896836612
37127,2018,16595.0,11916.832413033871
37127,2019,16303.0,12205.821949190366
37127,2020,16300.0,12006.517567527188
37127,2021,15427.0,12177.77317688246
37127,2022,15416.0,13259.632644780195
37129,1990,18919.0,10059.961646294161
37129,1991,,10030.606911555928
37129,1992,,10001.252176817694
37129,1993,,9971.897442079462
37129,1994,,9942.542707341228
37129,1995,20839.0,9913.187972602995
37129,1996,21180.0,9816.914019466085
37129,1997,21603.0,9623.002871771432
37129,1998,21635.0,10468.859211330264
37129,1999,21492.0,11656.270234345022
37129,2000,21524.0,11977.268864887888
37129,2001,21777.0,12468.120444180395
37129,2002,22046.0,12779.144891348462
37129,2003,22152.0,12708.862849243202
37129,2004,22596.0,12599.308103053178
37129,2005,23572.0,13039.101293838183
37129,2006,24435.0,12653.647292708378
37129,2007,24329.0,13728.944398194915
37129,2008,24136.0,13516.058468581557
37129,2009,24582.0,14092.121079968632
37129,2010,25010.0,13282.725483087483
37129,2011,25261.0,12566.553744895115
37129,2012,25665.0,11803.747605162178
37129,2013,26351.0,11848.067900354798
37129,2014,26076.0,12195.369278427614
37129,2015,26929.0,12345.022087442578
37129,2016,27088.0,12479.99429142289
37129,2017,27517.0,12806.817699897138
37129,2018,27984.0,12774.747457709705
37129,2019,27948.0,13640.402236579226
37129,2020,27886.0,13369.406285283912
37129,2021,27113.0,13513.140325388107
37129,2022,27249.0,15009.202889345415
37131,1990,3875.0,10303.228025927514
37131,1991,,10231.318580373547
37131,1992,,10159.40913481958
37131,1993,,10087.499689265613
37131,1994,,10015.590243711646
37131,1995,3946.0,9943.680798157679
37131,1996,3941.0,9788.200171276327
37131,1997,4012.0,9990.833109339921
37131,1998,3919.0,10733.408636275386
37131,1999,3979.0,11120.17877809115
37131,2000,3932.0,11592.143898426359
37131,2001,3767.0,12764.41588702034
37131,2002,3631.0,12998.12507638033
37131,2003,3668.0,12651.9710414487
37131,2004,3453.0,13679.750902979089
37131,2005,3432.0,14913.047609144263
37131,2006,3484.0,14768.532441502339
37131,2007,3119.0,17577.313026934127
37131,2008,3306.0,14981.58689475917
37131,2009,3997.0,13514.955553189708
37131,2010,3366.0,14578.930416843814
37131,2011,3206.0,14557.352186060169
37131,2012,3103.0,13857.2886959224
37131,2013,3081.0,14170.510399204797
37131,2014,2957.0,14758.216750370048
37131,2015,3156.0,14107.22434451342
37131,2016,3250.0,14325.479438650496
37131,2017,3116.0,15154.341626720343
37131,2018,2980.0,15739.723881009892
37131,2019,2826.0,16373.64202789103
37131,2020,2776.0,16384.420126106
37131,2021,2671.0,17234.505363796594
37131,2022,2683.0,17611.612701775837
37133,1990,17981.0,8011.062758930795
37133,1991,,8074.864204762473
37133,1992,,8138.665650594149
37133,1993,,8202.467096425826
37133,1994,,8266.268542257503
37133,1995,20223.0,8330.06998808918
37133,1996,20489.0,8296.859620812793
37133,1997,20880.0,8303.962092408226
37133,1998,21454.0,8839.351546590557
37133,1999,21538.0,9701.788426771402
37133,2000,21350.0,10152.022791703552
37133,2001,21147.0,10770.571129697804
37133,2002,21176.0,10855.891387892225
37133,2003,21580.0,10598.441638478944
37133,2004,21737.0,10523.329928797266
37133,2005,22212.0,10912.508694519924
37133,2006,22946.0,10979.674348532997
37133,2007,23023.0,11823.378365096649
37133,2008,23273.0,11192.450257975672
37133,2009,24021.0,12159.583126918436
37133,2010,24075.0,11343.779283272408
37133,2011,23890.0,11161.346568568233
37133,2012,24989.0,10252.70215659836
37133,2013,25533.0,10714.002854236789
37133,2014,25252.0,10891.591964627769
37133,2015,25948.0,10880.066312186533
37133,2016,26289.0,10644.86904678228
37133,2017,26470.0,10929.036618275877
37133,2018,26840.0,11198.38313165899
37133,2019,27026.0,11406.222266365112
37133,2020,27117.0,11836.057787194733
37133,2021,26426.0,12297.26768173264
37133,2022,27385.0,11845.797271414744
37135,1990,10830.0,11670.355562582436
37135,1991,,11599.41813528238
37135,1992,,11528.480707982324
37135,1993,,11457.543280682266
37135,1994,,11386.60585338221
37135,1995,13337.0,11315.668426082155
37135,1996,13627.0,11252.755425044641
37135,1997,14203.0,11873.987160676248
37135,1998,14294.0,12942.499209489331
37135,1999,14953.0,13645.588564332853
37135,2000,15550.0,14350.909898613827
37135,2001,16236.0,14935.41410455282
37135,2002,16586.0,15355.001809450177
37135,2003,17097.0,15081.990979376127
37135,2004,17438.0,14809.432374020747
37135,2005,17648.0,14713.827710743017
37135,2006,17956.0,14649.632932547665
37135,2007,18493.0,15257.383933598838
37135,2008,19037.0,14818.045561624962
37135,2009,19062.0,16146.050055525935
37135,2010,19070.0,15663.611708560531
37135,2011,19248.0,14800.77467308866
37135,2012,20018.0,14121.229444489469
37135,2013,20249.0,14350.30834193995
37135,2014,20131.0,14289.671200429235
37135,2015,20230.0,14836.606450036068
37135,2016,20136.0,15077.26140070565
37135,2017,20302.0,15355.633720988932
37135,2018,20537.0,15396.257190248403
37135,2019,20863.0,15733.764059941692
37135,2020,20964.0,15650.310747730487
37135,2021,20132.0,16205.840095797346
37135,2022,19887.0,16955.29518985032
37137,1990,2034.0,9921.727812488709
37137,1991,,10113.189072741718
37137,1992,,10304.650332994725
37137,1993,,10496.111593247733
37137,1994,,10687.57285350074
37137,1995,2170.0,10879.034113753749
37137,1996,2099.0,10687.383377004924
37137,1997,2123.0,10772.82589214548
37137,1998,1867.0,12018.6020454632
37137,1999,2136.0,12822.43491931382
37137,2000,2176.0,13535.168893364764
37137,2001,2136.0,14035.702011877322
37137,2002,2116.0,14452.160714344149
37137,2003,2146.0,13881.639998128707
37137,2004,2091.0,13878.449681410033
37137,2005,2006.0,14805.106454402061
37137,2006,1951.0,14752.648938542306
37137,2007,1887.0,15270.091962015982
37137,2008,1823.0,14953.351847533926
37137,2009,1832.0,16030.522094006694
37137,2010,1770.0,15508.544082301984
37137,2011,1826.0,14672.2057170105
37137,2012,1806.0,14753.059918995186
37137,2013,1764.0,14909.415321123353
37137,2014,1703.0,15037.431826156477
37137,2015,1776.0,14945.109553365364
37137,2016,1830.0,15112.361292053409
37137,2017,1826.0,15554.24220911062
37137,2018,1845.0,15506.041183252602
37137,2019,1919.0,17404.820091373032
37137,2020,1822.0,16705.68228761196
37137,2021,1701.0,17033.200821872004
37137,2022,1718.0,18098.936461757436
37139,1990,5520.0,8908.80131669896
37139,1991,,9063.859050660822
37139,1992,,9218.916784622685
37139,1993,,9373.974518584546
37139,1994,,9529.032252546409
37139,1995,6233.0,9684.08998650827
37139,1996,6275.0,9633.55567314077
37139,1997,6192.0,10145.021825485052
37139,1998,6281.0,10435.17920779391
37139,1999,6262.0,10896.458454089136
37139,2000,6141.0,11690.709417212258
37139,2001,6042.0,12360.636851217401
37139,2002,6033.0,11883.17925194848
37139,2003,6036.0,11813.331049611337
37139,2004,5907.0,11618.284826620462
37139,2005,5977.0,12936.33419167172
37139,2006,6126.0,12751.493671420962
37139,2007,6147.0,13660.104126984905
37139,2008,6086.0,13174.321153588435
37139,2009,6383.0,13318.613120239539
37139,2010,6190.0,13415.041751599407
37139,2011,6212.0,12714.26797631297
37139,2012,6076.0,12325.116054604485
37139,2013,5997.0,12120.280113798488
37139,2014,5688.0,12282.187886966467
37139,2015,5936.0,12023.976601290231
37139,2016,6037.0,12284.834914949739
37139,2017,6119.0,12247.526565271124
37139,2018,6039.0,12448.372420580079
37139,2019,5997.0,13003.824579606176
37139,2020,5963.0,13047.8910789196
37139,2021,5622.0,13757.069897839696
37139,2022,5585.0,14056.828632758308
37141,1990,4982.0,8901.48977287743
37141,1991,,9117.575300467512
37141,1992,,9333.660828057593
37141,1993,,9549.746355647676
37141,1994,,9765.831883237757
37141,1995,5409.0,9981.917410827838
37141,1996,5730.0,9593.190422302212
37141,1997,5970.0,9339.736284994122
37141,1998,6120.0,9966.149528827684
37141,1999,6353.0,10546.218079142158
37141,2000,6464.0,10914.968604179496
37141,2001,6567.0,11572.362458734706
37141,2002,6802.0,11425.64379337193
37141,2003,6825.0,11932.588584568279
37141,2004,6984.0,11548.6971162752
37141,2005,7160.0,11669.388337877568
37141,2006,7407.0,11367.561633455325
37141,2007,7708.0,11618.649510441128
37141,2008,7904.0,11338.859270354085
37141,2009,8256.0,12853.345276211157
37141,2010,8358.0,11828.641537829672
37141,2011,8450.0,11504.686324057942
37141,2012,8520.0,11372.40153877518
37141,2013,8760.0,11133.712781055965
37141,2014,8719.0,10977.096577493101
37141,2015,9085.0,11302.970419238573
37141,2016,9191.0,11552.940849692786
37141,2017,9490.0,11305.38520399125
37141,2018,9460.0,11437.255136217387
37141,2019,9430.0,11985.493775414017
37141,2020,9810.0,12058.901708813073
37141,2021,9560.0,12137.73897176788
37141,2022,10332.0,12502.244512318022
37143,1990,1869.0,11138.84200094459
37143,1991,,11216.17179129355
37143,1992,,11293.50158164251
37143,1993,,11370.831371991468
37143,1994,,11448.161162340428
37143,1995,1948.0,11525.490952689386
37143,1996,1964.0,11542.630632637472
37143,1997,1982.0,11361.665763059376
37143,1998,1978.0,11850.176039645668
37143,1999,1919.0,12645.759429744143
37143,2000,1852.0,13646.997103868054
37143,2001,1850.0,14130.300282749142
37143,2002,1795.0,14639.571998257643
37143,2003,1824.0,13803.39287657949
37143,2004,1732.0,14881.137623000173
37143,2005,1698.0,15881.5497536385
37143,2006,1780.0,15103.611433320058
37143,2007,1719.0,15936.356749249686
37143,2008,1725.0,14974.998036320465
37143,2009,1768.0,16994.96633684016
37143,2010,1824.0,14796.321013499122
37143,2011,1832.0,14009.297528048466
37143,2012,1773.0,13511.49220895362
37143,2013,1848.0,13478.499930240174
37143,2014,1782.0,13549.208586553743
37143,2015,1762.0,14157.22445014625
37143,2016,1744.0,13937.417588032657
37143,2017,1673.0,14098.436754966262
37143,2018,1635.0,14369.93025977865
37143,2019,1650.0,14710.818414998872
37143,2020,1663.0,14242.515448327997
37143,2021,1611.0,14353.535919222111
37143,2022,1658.0,15432.267915416622
37145,1990,5261.0,9882.11883838754
37145,1991,,9959.184266627477
37145,1992,,10036.249694867412
37145,1993,,10113.31512310735
37145,1994,,10190.380551347285
37145,1995,5373.0,10267.445979587223
37145,1996,5523.0,10019.300797988713
37145,1997,5566.0,10149.83670088379
37145,1998,5738.0,10426.983744333264
37145,1999,5799.0,10782.709130352403
37145,2000,5881.0,11267.704915431987
37145,2001,5962.0,11637.457158536305
37145,2002,6053.0,11517.949877066865
37145,2003,6084.0,11436.293934178873
37145,2004,6087.0,11093.576402161327
37145,2005,6164.0,10872.514864546783
37145,2006,6169.0,11565.409764997094
37145,2007,6270.0,12370.821942311195
37145,2008,6150.0,11454.286608459022
37145,2009,6100.0,13317.202486562928
37145,2010,6166.0,12505.5338761903
37145,2011,6176.0,11951.263769552466
37145,2012,6076.0,11636.391538990574
37145,2013,5966.0,11645.202404251633
37145,2014,5677.0,11806.738767030047
37145,2015,5775.0,11782.346449493967
37145,2016,5757.0,12219.147620936146
37145,2017,5733.0,12213.082724792563
37145,2018,5600.0,12703.291893224825
37145,2019,5522.0,13162.30554752398
37145,2020,5477.0,12703.760403644008
37145,2021,5405.0,12704.350550388821
37145,2022,5371.0,13994.473766532063
37147,1990,17296.0,9398.414326930657
37147,1991,,9428.878652404439
37147,1992,,9459.342977878221
37147,1993,,9489.807303352001
37147,1994,,9520.271628825783
37147,1995,19136.0,9550.735954299565
37147,1996,19298.0,9514.376962098837
37147,1997,19613.0,9516.162927926245
37147,1998,19917.0,9801.900543011836
37147,1999,20162.0,10496.927908631442
37147,2000,20259.0,10860.526250841081
37147,2001,20200.0,11342.945877287904
37147,2002,20528.0,11434.54466819193
37147,2003,20929.0,11743.825099643283
37147,2004,21229.0,11360.21169124308
37147,2005,21593.0,12026.488074076638
37147,2006,22115.0,12090.641613891807
37147,2007,22466.0,12502.53307913197
37147,2008,22589.0,12004.715652657938
37147,2009,23487.0,12536.033280504842
37147,2010,23382.0,12324.464484071577
37147,2011,23630.0,11839.966986552352
37147,2012,23919.0,11221.990296063535
37147,2013,23791.0,11391.772412073444
37147,2014,23622.0,11179.80830942404
37147,2015,24305.0,11347.540979834766
37147,2016,24453.0,11538.445984906497
37147,2017,24696.0,11391.752911550264
37147,2018,24911.0,11680.547124847471
37147,2019,24748.0,12375.741025257084
37147,2020,24940.0,12299.598694523134
37147,2021,24089.0,12587.192285406582
37147,2022,24531.0,12980.080636056326
37149,1990,2561.0,12027.890236631201
37149,1991,,12000.152679551944
37149,1992,,11972.415122472685
37149,1993,,11944.677565393427
37149,1994,,11916.940008314168
