,id,period,MPUBID_XRND,CRACE_XRND,CSEX_XRND,CYRB_XRND,MOM_HELPS_CH_LEA_,MOM_HELPS_CH_LEARN_ALPHABET_,MOM_HELPS_CH_LEARN_COLORS_,MOM_HELPS_CH_LEARN_SHAPES_,PIAT_MATH_TOTAL_RAW_SCORE_,PIAT_READ_REC_TOTAL_RAW_SCO_,PIAT_READ_COMP_TOTAL_RAW_SC_,PPVT_TOTAL_RAW_SCORE_,HOW_OFT_MOM_READ_TO_,MOM_HELPS_CH_LEARN_N_,MOM_HELPS_CH_LEARN_A_,MOM_HELPS_CH_LEARN_C_,MOM_HELPS_CH_LEARN_S_,MOM_HELPS_CH_W_NONE_,HOW_OFT_CH_TAKEN_TO_,MS_TYPE_OF_SCHOOL_CHILD_ATT_,MS_TYPE_OF_SCH_CHD_ATTNDS_C_,MOMHGC_EVER_XRND,HGC_DLI_XRND,ASSOCIATES_XRND,BA_XRND,BS_XRND,MASTERS_XRND,PROFDEGREE_XRND,VERSION_R29_XRND,HOW_MANY_BOOKS_C_,HOW_OFTEN_MOM_RE_,HOW_OFT_CH_EATS_,HOW_OFT_CH_TAKEN_,MUSIC_INSTMT_CH_,CH_GET_SPEC_LESS_,HOW_OFT_TAKEN_TO_,HOW_OFT_CH_SPEND_,HOW_OFT_CH_W_DAD_,DO_PARS_DISCUSS_,IF_LOW_GRADES_HE_,TYPE_OF_SCHOOL_CHILD_ATTEND_,HOW_OFT_PARENTS_HELP_WITH_H_,HOW_MANY_BOOKS_,MUSIC_INSTMT_C_,CH_GET_SPEC_LE_,HOW_OFT_CH_TAK_,HOW_OFT_TAKEN_,HOW_OFT_CH_SPE_,HOW_OFT_CH_W_D_,HOW_OFT_CH_EAT_,DO_PARS_DISCUS_,IF_LOW_GRADES_,SCHOOL_CHILD_ATTENDS_2004_,DOES_CHILD_USE_ANY_COMPUTER_,4_5_HOW_OFTEN_MOM_RE_,4_5_HOW_MANY_BOOKS_C_,4_5_MOM_HELPS_CH_LEA_,MOM_HELPS_CH_LEARN_COLORS_2_,MOM_HELPS_CH_LEARN_SHAPES_2_,4_5_HOW_OFT_CH_TAKEN_,4_5_HOW_OFT_CH_EATS_,CHILD_EVER_ENROLLED_IN_HEAD_,HOW_MANY_BOOKS_CH_,MUSICAL_INSTMT_CH_,CH_GET_SPEC_LESSO_,HOW_OFT_CH_EATS_W_,DO_PARS_DISCUSS_T_,IF_LOW_GRADES_HEL_,CH_ATTENDS_PUBLIC_PRIV_RELI_,IS_SCHOOL_GIFTED_HANDICAPPE_,OWN_A_HOME_COMPUTER_,MS_IS_SCHOOL_GIFTED_HANDICA_,TYPE_OF_SCHOOL_,HOW_OFTEN_PARS_HELP_R_WITH_,SCHOOL_HOW_OFTEN_PARENTS_HE_,IS_CURRENT_MOST_RECENT_SCHO_,MS_CH_ATTENDS_PUBLIC_PRIV_R_,HOW_OFT_CH_EATS_W_MO_,HOW_OFT_CH_SPEND_TIM_,MOM_HELP_MORE_W_SCHO_,PARS_DISCUSS_TV_PROG_,CHILD_ATTENDS_PUBLIC_PRIV_R_,6_HOW_MANY_BOOKS_CHI_,6_HOW_OFTEN_MOM_READ_,6_MUSIC_INSTMT_CH_CA_,6_CH_GET_SPEC_LESSON_,6_HOW_OFT_CH_TAKEN_T_,6_HOW_OFT_TAKEN_TO_P_,6_HOW_OFT_CH_SPEND_T_,6_HOW_OFT_CH_W_DAD_O_,6_HOW_OFT_CH_EATS_W_,6_DO_PARS_DISCUSS_TV_,IN_SCL_YR_HOW_OFTEN_PARENTS_,FAMILY_INCOME_FROM_ALL_SOUR_,HOW_OFT_DOES_MOM_REA_,HOW_MANY_BOOKS_CHILD_,PARS_DISCUSS_TV_PRGM_,TOTAL_FAMILY_INCOME_FROM_AL_,HOW_OFTEN_MOM_R_,MOM_HELPS_CH_LE_,_MOM_HELPS_CH_LEARN_ALPHABE_,_MOM_HELPS_CH_LEARN_COLORS__,_MOM_HELPS_CH_LEARN_SHAPES__,HOW_OFT_CH_TAKE_,TOTAL_FAMILY_INCOME_FR_ALL_,HOW_MANY_BOOKS_DOES_,IS_THERE_MUSIC_INSTR_,CHILD_S_AGE_WHEN_1ST_ATTD_H_,CHILD_AGE_WHEN_1ST_ATTD_HEA_,DOES_CHILD_NEVER_USE_,HIGHEST_GRADE_OF_REGULAR_SC_,HOW_LONG_CHILD_WAS_IN_HEAD_,MOM_HELPS_CH_W_N_
188,5801,0,58.0,3.0,2.0,1981.0,1.0,2.0,3.0,4.0,,,,81.0,,,,,,,,,,17.0,10.0,0.0,1.0,0.0,1.0,0.0,532.0,4.0,6.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,5801,1,58.0,3.0,2.0,1981.0,,,,,,,,,,,,,,,,,,17.0,10.0,0.0,1.0,0.0,1.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,5801,2,58.0,3.0,2.0,1981.0,,,,,,,71.0,147.0,,,,,,,,,,17.0,10.0,0.0,1.0,0.0,1.0,0.0,532.0,,,,4.0,,,3.0,1.0,1.0,,,,,4.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,1.0,4.0,,,,,,,,,,,4.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,5801,3,58.0,3.0,2.0,1981.0,,,,,,,,,,,,,,,,,,17.0,10.0,0.0,1.0,0.0,1.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,110000.0,,,,,,,,,,,,,,,
192,5802,0,58.0,3.0,2.0,1984.0,1.0,2.0,3.0,4.0,,,,100.0,,,,,,,,,,17.0,14.0,0.0,1.0,0.0,0.0,1.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,5802,1,58.0,3.0,2.0,1984.0,,,,,,57.0,44.0,120.0,,,,,,,,,,17.0,14.0,0.0,1.0,0.0,0.0,1.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,5802,2,58.0,3.0,2.0,1984.0,,,,,57.0,77.0,71.0,129.0,,,,,,,,1.0,1.0,17.0,14.0,0.0,1.0,0.0,0.0,1.0,532.0,,,,,,,,,,,,,3.0,4.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,5.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,2.0,,1.0,2.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,,,,,,
195,5802,3,58.0,3.0,2.0,1984.0,,,,,,,,,,,,,,,,,,17.0,14.0,0.0,1.0,0.0,0.0,1.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,
196,5803,0,58.0,3.0,1.0,1988.0,1.0,2.0,3.0,,,,,25.0,,,,,,,,,,17.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,5803,1,58.0,3.0,1.0,1988.0,1.0,2.0,3.0,,,,,99.0,,,,,,,,,,17.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,4.0,6.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,5803,2,58.0,3.0,1.0,1988.0,,,,,49.0,59.0,50.0,,,,,,,,,1.0,1.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,1.0,,,,,,,,,,,,,,,,
199,5803,3,58.0,3.0,1.0,1988.0,,,,,,,,,,,,,,,,,,17.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,65000.0,,,,,,,,
200,6101,0,61.0,3.0,2.0,1993.0,1.0,2.0,3.0,,16.0,18.0,18.0,49.0,5.0,1.0,1.0,2.0,2.0,2.0,1.0,9.0,11.0,14.0,8.0,0.0,1.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,6101,1,61.0,3.0,2.0,1993.0,,,,,,,,,,,,,,,,,,14.0,8.0,0.0,1.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,6101,2,61.0,3.0,2.0,1993.0,,,,,,,,117.0,,,,,,,,,,14.0,8.0,0.0,1.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,6101,3,61.0,3.0,2.0,1993.0,,,,,,,,,,,,,,,,,,14.0,8.0,0.0,1.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,6.0,,,,,,,100000.0,,,,,,,,
204,6102,0,61.0,3.0,1.0,1994.0,,,,,,,,,5.0,1.0,1.0,2.0,2.0,2.0,1.0,,,14.0,9.0,0.0,0.0,1.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,6102,1,61.0,3.0,1.0,1994.0,,,,,,,,86.0,,,,,,,,,,14.0,9.0,0.0,0.0,1.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,6102,2,61.0,3.0,1.0,1994.0,,,,,67.0,69.0,63.0,145.0,,,,,,,,,,14.0,9.0,0.0,0.0,1.0,0.0,0.0,532.0,,,,,,,,,,,,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,6102,3,61.0,3.0,1.0,1994.0,,,,,,,,,,,,,,,,,,14.0,9.0,0.0,0.0,1.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,6103,0,61.0,3.0,1.0,2003.0,1.0,1.0,,,,,,52.0,,,,,,,,,,14.0,2.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,6103,1,61.0,3.0,1.0,2003.0,,,,,,,,,,,,,,,,,,14.0,2.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,6103,2,61.0,3.0,1.0,2003.0,,,,,63.0,60.0,63.0,139.0,,,,,,,,,,14.0,2.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,
211,6103,3,61.0,3.0,1.0,2003.0,,,,,,,,,,,,,,,,,,14.0,2.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
212,6201,0,62.0,3.0,1.0,1996.0,,1.0,,,,,,44.0,,,,,,,,,,16.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,1.0,1.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,6201,1,62.0,3.0,1.0,1996.0,1.0,1.0,,,,,,,,,,,,,,,,16.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,4.0,5.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,5.0,1.0,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,6201,2,62.0,3.0,1.0,1996.0,,,,,57.0,65.0,43.0,126.0,,,,,,,,,,16.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,4.0,4.0,3.0,2.0,1.0,1.0,2.0,3.0,3.0,0.0,5.0,2.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,0.0,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,6201,3,62.0,3.0,1.0,1996.0,,,,,,,,,,,,,,,,,,16.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
216,6202,0,62.0,3.0,2.0,1998.0,1.0,1.0,,,,,,,,,,,,,,,,16.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,6202,1,62.0,3.0,2.0,1998.0,1.0,1.0,,,,,,89.0,,,,,,,,,,16.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,4.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,5.0,1.0,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,6202,2,62.0,3.0,2.0,1998.0,,,,,57.0,65.0,61.0,141.0,,,,,,,,,,16.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,4.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,5.0,0.0,5.0,1.0,1.0,4.0,1.0,0.0,2.0,2.0,1.0,3.0,3.0,0.0,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
219,6202,3,62.0,3.0,2.0,1998.0,,,,,,,,,,,,,,,,,,16.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,60000.0,,,,,,,,,,,,,,,
220,6203,0,62.0,3.0,2.0,2001.0,1.0,1.0,,,,,,78.0,,,,,,,,,,16.0,4.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,6203,1,62.0,3.0,2.0,2001.0,,,,,,,,,,,,,,,,,,16.0,4.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,6203,2,62.0,3.0,2.0,2001.0,,,,,,,,139.0,,,,,,,,,,16.0,4.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,6203,3,62.0,3.0,2.0,2001.0,,,,,,,,,,,,,,,,,,16.0,4.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4.0,,
224,6801,0,68.0,3.0,2.0,1993.0,,,,,,,,37.0,6.0,1.0,1.0,1.0,1.0,2.0,3.0,,,16.0,8.0,0.0,1.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,6801,1,68.0,3.0,2.0,1993.0,,,,,,,,,,,,,,,,,,16.0,8.0,0.0,1.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,6801,2,68.0,3.0,2.0,1993.0,,,,,,,,140.0,,,,,,,,,,16.0,8.0,0.0,1.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,6801,3,68.0,3.0,2.0,1993.0,,,,,,,,,,,,,,,,,,16.0,8.0,0.0,1.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,7.0,,,,,,,,,,,,,,,
228,6802,0,68.0,3.0,1.0,1995.0,,1.0,,,,,,64.0,,,,,,,,,,16.0,8.0,0.0,1.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,1.0,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,6802,1,68.0,3.0,1.0,1995.0,,,,,,,,,,,,,,,,,,16.0,8.0,0.0,1.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,6802,2,68.0,3.0,1.0,1995.0,,,,,,,,155.0,,,,,,,,,,16.0,8.0,0.0,1.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,6802,3,68.0,3.0,1.0,1995.0,,,,,,,,,,,,,,,,,,16.0,8.0,0.0,1.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,-7.0,,,,,,,324271.0,,,,,,,,
232,6803,0,68.0,3.0,2.0,1996.0,,,,,,,,,,,,,,,,,,16.0,8.0,0.0,1.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,
233,6803,1,68.0,3.0,2.0,1996.0,1.0,1.0,,,,,,65.0,,,,,,,,,,16.0,8.0,0.0,1.0,0.0,0.0,0.0,532.0,4.0,5.0,4.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,5.0,1.0,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,6803,2,68.0,3.0,2.0,1996.0,,,,,70.0,70.0,48.0,132.0,,,,,,,,,,16.0,8.0,0.0,1.0,0.0,0.0,0.0,532.0,4.0,2.0,4.0,3.0,1.0,1.0,3.0,2.0,3.0,1.0,4.0,1.0,3.0,4.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,6803,3,68.0,3.0,2.0,1996.0,,,,,,,,,,,,,,,,,,16.0,8.0,0.0,1.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,296402.0,,,,,,,324271.0,,,,,,,,
236,7501,0,75.0,3.0,2.0,1994.0,,,,,,,,,6.0,1.0,1.0,1.0,1.0,2.0,3.0,,,16.0,,,,,,,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,7501,1,75.0,3.0,2.0,1994.0,,,,,,,,,,,,,,,,,,16.0,,,,,,,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,7501,2,75.0,3.0,2.0,1994.0,,,,,,,,,,,,,,,,,,16.0,,,,,,,532.0,,,,,,,,,,,,1.0,,4.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,1.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,7501,3,75.0,3.0,2.0,1994.0,,,,,,,,,,,,,,,,,,16.0,,,,,,,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,7502,0,75.0,3.0,2.0,1996.0,,,,,,,,,,,,,,,,,,16.0,,,,,,,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,7502,1,75.0,3.0,2.0,1996.0,,,,,,,,,,,,,,,,,,16.0,,,,,,,532.0,4.0,4.0,2.0,2.0,0.0,1.0,2.0,1.0,3.0,1.0,5.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,7502,2,75.0,3.0,2.0,1996.0,,,,,,,,,,,,,,,,,,16.0,,,,,,,532.0,4.0,3.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,5.0,1.0,,4.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,7502,3,75.0,3.0,2.0,1996.0,,,,,,,,,,,,,,,,,,16.0,,,,,,,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,7801,0,78.0,3.0,2.0,1989.0,,,,,14.0,17.0,17.0,52.0,,,,,,,,,,16.0,8.0,0.0,1.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,7801,1,78.0,3.0,2.0,1989.0,,,,,53.0,,,102.0,,,,,,,,1.0,1.0,16.0,8.0,0.0,1.0,0.0,0.0,0.0,532.0,4.0,6.0,6.0,3.0,1.0,1.0,2.0,2.0,5.0,1.0,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,5.0,,1.0,,,,,,,,,,,,,,,,
246,7801,2,78.0,3.0,2.0,1989.0,,,,,64.0,81.0,78.0,159.0,,,,,,,,,,16.0,8.0,0.0,1.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,1.0,2.0,4.0,1.0,1.0,3.0,2.0,1.0,4.0,3.0,1.0,4.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,7801,3,78.0,3.0,2.0,1989.0,,,,,,,,,,,,,,,,,,16.0,8.0,0.0,1.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,4.0,,,,,,,120000.0,,,,,,,,
248,7802,0,78.0,3.0,2.0,1992.0,1.0,2.0,3.0,4.0,,,,47.0,,,,,,,,,,16.0,,,,,,,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,7802,1,78.0,3.0,2.0,1992.0,,,,,,,,,,,,,,,,1.0,1.0,16.0,,,,,,,532.0,4.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,1.0,,,,,,,,,,,,,,,,
250,7802,2,78.0,3.0,2.0,1992.0,,,,,53.0,77.0,51.0,,,,,,,,,,,16.0,,,,,,,532.0,,,,,,,,,,,,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,7802,3,78.0,3.0,2.0,1992.0,,,,,,,,,,,,,,,,,,16.0,,,,,,,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,7803,0,78.0,3.0,1.0,1996.0,,,,,,,,,,,,,,,,,,16.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,
