id,period,year,MPUBID_XRND,CRACE_XRND,CSEX_XRND,CYRB_XRND,HGC_OF_MOTHER_AS_OF_MAY_1_R,HOW_MANY_BOOKS,HOW_OFTEN_MOM_READS,HOW_OFT_CH_EATS_W,MOM_HELPS_CH_LEARN_NUMBERS,MOM_HELPS_CH_LEARN_ALPHABET,MOM_HELPS_CH_LEARN_COLORS,MOM_HELPS_CH_LEARN_SHAPES,HOW_OFT_CH_TAKEN_TO_MUSEUM,MUSIC_INSTMT_CH,CH_GET_SPEC_LESSON,HOW_OFT_CH_TAKEN_TO_PERFORMANCE,HOW_OFT_CH_SPEND_TIME_W_DAD,HOW_OFT_CH_W_DAD_OUTDOORS,DO_PARS_DISCUSS_TV,PIAT_MATH,PIAT_READ_REC,PIAT_READ_COMP,PPVT,CHILD_EVER_ENROLLED_IN_HEAD,HOW_LONG_CHILD_WAS_IN_HEAD,IF_LOW_GRADES,TYPE_OF_SCHOOL,CH_ATTENDS_PUBLIC_PRIV_RELI,CHILD_AGE_WHEN_1ST_ATTD_HEA,IS_SCHOOL_GIFTED_HANDICAPPED,OWN_A_HOME_COMPUTER,PARS_HELP_W_HOMEWORK,DOES_CHILD_USE_ANY_COMPUTER,MOMHGC_EVER_XRND,HGC_YEARLY_CHILD,HGC_DLI_XRND,ASSOCIATES_XRND,BA_XRND,BS_XRND,MASTERS_XRND,PROFDEGREE_XRND,SPOUSE_WKSWK_PCY,SPOUSE_HRSWK_PCY,LABOR_INCOME,MOM_RACE_ENCODED,WKSWK_PCY,HRSWK_PCY,HGC_REV_MOM,TNFI_TRUNC,ASVAB_1,ASVAB_2,ASVAB_3,ASVAB_4,ASVAB_5,ASVAB_6,ASVAB_7,ASVAB_8,ASVAB_9,ASVAB_10,ASVAB_11,ASVAB_12,AFQT_1,AFQT_2,AFQT_3,HGC_EVER_XRND,HIGHEST_DEGREE_EVER_XRND
429001.0,3,2002.0,4290.0,3.0,1.0,1985.0,19.75,15.0,1.1507479861910241,0.23014959723820488,1.0,2.0,3.0,4.0,0.1346153846153846,1.0,0.0,0.1346153846153846,2.0,7.0,0.0,63.0,61.0,50.0,112.0,0.0,,5.0,,1.0,,1.0,1.0,3.0,,20.0,10.3,6.0,0.0,0.0,0.0,0.0,0.0,52.0,40.0,132924.99284282853,3.0,52.0,2470.0,19.75,133047.0369310049,,,,,,,,,,,,,,,,20.0,6.0
429002.0,-1,1987.0,4290.0,3.0,1.0,1988.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,6.0,0.0,0.0,0.0,0.0,0.0,52.0,2.0,18138.87775551102,3.0,52.0,3210.0,16.0,28251.703406813627,,,,,,,,,,,,,,,,20.0,6.0
429002.0,0,1990.5,4290.0,3.0,1.0,1988.0,16.333333333333332,20.0,1.0,0.23014959723820486,1.0,2.0,3.0,4.0,0.1346153846153846,1.0,0.0,0.028846153846153844,2.0,1.0,0.0,16.0,17.0,17.0,46.708333333333336,,,5.0,1.0,1.0,,1.0,1.0,3.0,,20.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,46.333333333333336,53.333333333333336,21705.576390876995,3.0,52.0,1939.5,16.333333333333332,68474.91373222637,,,,,,,,,,,,,,,,20.0,6.0
429002.0,1,1995.5,4290.0,3.0,1.0,1988.0,18.458668503373644,20.0,2.25,0.23014959723820486,1.0,2.0,3.0,4.0,0.1346153846153846,1.0,0.0,0.028846153846153848,2.0,1.0,0.0,23.625,39.625,35.0625,81.4375,,,5.0,1.0,1.0,,1.0,1.0,3.0,,20.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,52.0,55.625,39491.8546635276,3.0,36.982297807237835,1232.4979612202278,18.701493067487906,110872.09973291712,,,,,,,,,,,,,,,,20.0,6.0
429002.0,2,2000.0,4290.0,3.0,1.0,1988.0,19.273344479445115,20.0,3.0,0.23014959723820488,1.0,2.0,3.0,4.0,0.1346153846153846,1.0,0.0,0.06057692307692307,2.0,1.9,0.3,42.75,73.75,65.625,111.0,,,5.0,1.0,1.0,,1.0,0.6,3.0,,20.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,52.0,40.0,97167.40567812692,3.0,51.865059874699305,2620.9070263554413,19.277585318142165,96191.5498199187,,,,,,,,,,,,,,,,20.0,6.0
429002.0,3,2004.8,4290.0,3.0,1.0,1988.0,20.0,20.0,3.0,0.23014959723820488,1.0,2.0,3.0,4.0,0.1346153846153846,1.0,0.0,0.1346153846153846,2.0,4.0,1.0,49.0,84.0,64.0,111.0,,,5.0,1.0,1.0,,1.0,1.0,1.5,,20.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,52.0,40.0,186692.95974806757,3.0,52.0,2080.0,20.0,203454.13924992844,,,,,,,,,,,,,,,,20.0,6.0
429101.0,-1,1982.0,4291.0,1.0,1.0,1983.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,3.0,0.0,0.0,0.0,0.0,0.0,,,6786.430002862869,1.0,44.0,1740.0,12.0,16761.124821070713,,,,,,,,,,,,,,,,13.0,1.0
429101.0,0,1985.5,4291.0,1.0,1.0,1983.0,12.0,20.0,1.1507479861910241,0.0,1.0,2.0,3.0,4.0,0.1346153846153846,1.0,1.0,1.0,3.0,0.23014959723820486,0.0,47.0,54.0,45.0,39.0,,,5.0,1.0,1.0,,2.0,,1.0,,13.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,37.333333333333336,35.333333333333336,12745.865254318162,1.0,43.5,1482.6666666666667,12.0,89887.6232370643,,,,,,,,,,,,,,,,13.0,1.0
429101.0,1,1990.5,4291.0,1.0,1.0,1983.0,12.75,20.0,1.1507479861910241,0.0,1.0,2.0,3.0,4.0,0.1346153846153846,1.0,1.0,1.0,3.0,0.23014959723820486,0.0,47.0,54.0,45.0,75.25,,,5.0,1.0,1.0,,2.0,,1.0,,13.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,76.31972681067343,48.227922490470135,37175.635055825944,1.0,52.0,2205.0,12.75,41568.00493844833,,,,,,,,,,,,,,,,13.0,1.0
429101.0,2,1995.0,4291.0,1.0,1.0,1983.0,12.997303560201692,20.0,1.1507479861910241,0.0,1.0,2.0,3.0,4.0,0.1346153846153846,1.0,1.0,1.0,3.0,0.23014959723820488,0.0,47.0,54.0,45.0,97.0,,,5.0,1.0,1.0,,2.0,,1.0,,13.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,257.3823062261753,164.01311944091478,46826.99744197558,1.0,50.9150458883109,2036.47573207352,13.000201157025788,51386.77021719096,,,,,,,,,,,,,,,,13.0,1.0
429101.0,3,2000.0,4291.0,1.0,1.0,1983.0,13.0,20.0,1.1507479861910241,0.0,1.0,2.0,3.0,4.0,0.1346153846153846,1.0,1.0,1.0,3.0,0.23014959723820488,0.0,47.0,54.0,45.0,97.0,,,5.0,1.0,1.0,,2.0,,1.0,,13.0,9.3,3.0,0.0,0.0,0.0,0.0,0.0,52.0,40.0,52143.71950812981,1.0,47.75,1862.5,13.0,56346.397710827085,,,,,,,,,,,,,,,,13.0,1.0
429201.0,-1,1994.0,4292.0,3.0,1.0,1995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,8.0,0.0,1.0,0.0,0.0,0.0,50.0,40.0,47925.45090180361,3.0,52.0,2080.0,14.0,132935.47094188377,,,,,,,,,,,,,,,,14.0,1.0
429201.0,0,1997.6666666666667,4292.0,3.0,1.0,1995.0,14.0,20.0,3.0,7.0,,,,,0.0,0.0,1.0,0.028846153846153844,1.0,4.0,0.0,31.0,43.0,42.0,113.0,,,4.0,1.0,1.0,,,,0.0,1.0,14.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,51.458864261785116,39.91923905240488,68089.70791187523,3.0,51.992933417085425,2075.2377961234747,14.0,158609.22704006245,,,,,,,,,,,,,,,,14.0,1.0
429201.0,1,2002.5,4292.0,3.0,1.0,1995.0,14.0,20.0,2.25,7.0,,,,,0.0,0.0,1.0,0.028846153846153848,1.0,4.0,0.0,34.515625,48.28125,46.53125,113.0,,,4.0,1.0,1.0,,,,0.0,1.0,14.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,51.94968144292893,40.04845656855707,93616.43037025249,3.0,52.004239949748744,2082.8573223259154,14.0,197237.59660154994,,,,,,,,,,,,,,,,14.0,1.0
429201.0,2,2007.0,4292.0,3.0,1.0,1995.0,14.0,20.0,1.0,7.0,,,,,0.0,0.0,0.5,0.014423076923076924,1.0,2.5,0.0,69.8,77.35,66.2,132.8,,,4.5,1.0,1.0,,,,0.0,1.0,14.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,51.99800116654702,46.24066762383345,125695.91279305513,3.0,51.50230841708543,2406.241367552046,14.0,254117.57870135433,,,,,,,,,,,,,,,,14.0,1.0
429201.0,3,2012.0,4292.0,3.0,1.0,1995.0,14.0,20.0,1.0,7.0,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,68.0,81.0,70.0,135.0,,,5.0,1.0,1.0,,,,0.0,1.0,14.0,7.7,8.0,0.0,1.0,0.0,0.0,0.0,52.0,40.0,134406.48668622965,3.0,49.75,1990.0,14.0,300006.9222545091,,,,,,,,,,,,,,,,14.0,1.0
429401.0,-1,1984.0,4294.0,3.0,1.0,1985.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,8.0,1.0,1.0,0.0,0.0,0.0,52.0,50.0,12199.312911537361,3.0,32.0,1280.0,12.0,53353.62152877183,,,,,,,,,,,,,,,,12.0,1.0
429401.0,0,1987.5,4294.0,3.0,1.0,1985.0,12.0,20.0,7.0,7.0,1.0,2.0,3.0,4.0,0.1346153846153846,0.0,1.0,0.0,1.0,1.0,0.0,17.0,17.0,17.0,27.875,0.0,,5.0,,1.0,,1.0,1.0,0.0,,12.0,8.0,8.0,1.0,1.0,0.0,0.0,0.0,52.0,51.666666666666664,5126.996850844546,3.0,13.0,521.6666666666666,12.0,76075.69185991031,,,,,,,,,,,,,,,,12.0,1.0
429401.0,1,1992.5,4294.0,3.0,1.0,1985.0,12.0,20.0,7.0,7.0,1.0,2.0,3.0,4.0,0.1346153846153846,0.0,1.0,0.0,1.0,1.0,0.0,33.40625,35.17708333333333,36.322916666666664,88.0625,0.0,,5.0,,1.0,,1.0,1.0,0.0,,12.0,8.0,8.0,1.0,1.0,0.0,0.0,0.0,51.0,43.95585774895143,782.8685943315202,3.0,12.0,214.0,12.0,91972.74835385056,,,,,,,,,,,,,,,,12.0,1.0
429401.0,2,1997.0,4294.0,3.0,1.0,1985.0,12.0,20.0,7.0,7.0,1.0,2.0,3.0,4.0,0.1346153846153846,0.5,1.0,0.0,1.0,1.0,0.0,53.175,69.95833333333334,70.04166666666667,128.6,0.0,,5.0,,1.3,,1.0,1.0,0.0,,12.0,8.0,8.0,1.0,1.0,0.0,0.0,0.0,52.22265885882979,40.74362021232059,1335.5806674178746,3.0,28.366502049112917,585.0126075958257,12.0,169840.84015492906,,,,,,,,,,,,,,,,12.0,1.0
429401.0,3,2002.0,4294.0,3.0,1.0,1985.0,12.0,20.0,7.0,7.0,1.0,2.0,3.0,4.0,0.1346153846153846,1.0,1.0,0.0,1.0,1.0,0.0,58.0,72.0,78.0,131.0,0.0,,5.0,,1.3,,1.0,1.0,0.0,,12.0,9.3,8.0,1.0,1.0,0.0,0.0,0.0,51.9752601267967,46.52848664307549,12607.9301460063,3.0,52.0,928.0,12.0,259086.29304618272,,,,,,,,,,,,,,,,12.0,1.0
429402.0,-1,1987.0,4294.0,3.0,1.0,1988.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,8.0,0.0,1.0,0.0,0.0,0.0,52.0,60.0,0.0,3.0,0.0,0.0,12.0,130022.04408817635,,,,,,,,,,,,,,,,12.0,1.0
429402.0,0,1990.5,4294.0,3.0,1.0,1988.0,12.0,20.0,7.0,7.0,1.0,2.0,3.0,4.0,0.028846153846153844,1.0,1.0,0.028846153846153844,1.0,1.0,0.0,40.0,47.0,56.0,57.708333333333336,,,5.0,4.0,1.0,,1.0,0.0,2.0,,12.0,9.0,8.0,0.0,1.0,0.0,0.0,0.0,51.333333333333336,45.9549403145135,638.6983490791106,3.0,8.666666666666666,171.0,12.0,78046.60940929479,,,,,,,,,,,,,,,,12.0,1.0
429402.0,1,1995.5,4294.0,3.0,1.0,1988.0,12.0,20.0,7.0,7.0,1.0,2.0,3.0,4.0,0.028846153846153848,1.0,1.0,0.028846153846153848,1.0,1.0,0.0,42.875,50.640625,55.53125,90.4375,,,5.0,4.0,1.0,,1.0,0.0,2.0,,12.0,9.0,8.0,0.0,1.0,0.0,0.0,0.0,52.2485341141118,43.48433255979536,260.5623787718764,3.0,8.26220404099148,143.92006518367745,12.0,111583.92451289954,,,,,,,,,,,,,,,,12.0,1.0
429402.0,2,2000.0,4294.0,3.0,1.0,1988.0,12.0,15.5,7.0,7.0,1.0,2.0,3.0,4.0,0.028846153846153848,0.7,0.6,0.020192307692307693,1.0,1.9,0.0,61.5,75.5,62.5,106.0,,,5.0,3.1,1.0,,1.0,0.7,2.0,,12.0,9.0,8.0,0.0,1.0,0.0,0.0,0.0,52.01242670570559,42.705466627989765,6766.661354705323,3.0,52.68641165948522,1107.0704322962101,12.0,208073.7943111475,,,,,,,,,,,,,,,,12.0,1.0
429402.0,3,2004.8,4294.0,3.0,1.0,1988.0,12.0,5.0,7.0,7.0,1.0,2.0,3.0,4.0,0.028846153846153848,0.0,1.0,0.0,1.0,4.0,0.0,74.0,75.0,71.0,106.0,,,5.0,1.0,1.0,,1.0,1.0,1.5,,12.0,10.5,8.0,0.0,1.0,0.0,0.0,0.0,52.062133528527944,49.02733313994883,16463.71314056685,3.0,52.0,811.5,12.0,294529.626850405,,,,,,,,,,,,,,,,12.0,1.0
429501.0,-1,,4295.0,3.0,1.0,1977.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,7.0,1.0,0.0,0.0,0.0,0.0,,,,3.0,,,,,,,,,,,,,,,,,,,,14.0,2.0
429501.0,0,1980.0,4295.0,3.0,1.0,1977.0,12.0,10.0,1.0,14.0,,,,,0.1346153846153846,0.0,1.0,0.028846153846153844,1.0,4.0,0.0,45.0,39.0,42.0,95.0,0.0,,2.0,2.0,,,,,,,14.0,,7.0,1.0,0.0,0.0,0.0,0.0,52.0,40.0,5295.329897891021,3.0,14.333333333333334,572.5,12.0,7868.01340304892,51.0,0.0,18.0,14.0,30.0,12.0,25.0,37.0,12.0,13.0,12.0,10.0,38.0,48.0,41293.0,14.0,2.0
429501.0,1,1984.5,4295.0,3.0,1.0,1977.0,12.0,10.0,1.0,14.0,,,,,0.1346153846153846,0.0,1.0,0.028846153846153848,1.0,4.0,0.0,45.0,39.0,42.0,95.0,0.0,,2.0,2.0,,,,,,,14.0,,7.0,1.0,0.0,0.0,0.0,0.0,19.0,55.0,5212.644288577155,3.0,28.0,964.25,12.0,17433.809905525337,51.0,0.0,18.0,14.0,30.0,12.0,25.0,37.0,12.0,13.0,12.0,10.0,38.0,48.0,41293.0,14.0,2.0
429501.0,2,1989.0,4295.0,3.0,1.0,1977.0,12.2,14.5,1.0,14.0,,,,,0.1346153846153846,0.0,1.0,0.12403846153846154,1.0,6.7,0.0,58.5,45.3,54.6,95.0,0.0,,2.0,2.0,,,,,,,14.0,,7.0,1.0,0.0,0.0,0.0,0.0,8.0,60.0,4843.0683080446615,3.0,31.0,505.6,12.2,287567.72291554126,51.0,0.0,18.0,14.0,30.0,12.0,25.0,37.0,12.0,13.0,12.0,10.0,38.0,48.0,41293.0,14.0,2.0
429501.0,3,1994.0,4295.0,3.0,1.0,1977.0,13.098666539588416,15.0,1.0,14.0,,,,,0.1346153846153846,0.0,1.0,0.1346153846153846,1.0,7.0,0.0,60.0,46.0,56.0,95.0,0.0,,2.0,2.0,,,,,,,14.0,,7.0,1.0,0.0,0.0,0.0,0.0,8.0,60.0,7.135587269460686,3.0,0.20231778908490475,-0.12080382225873956,12.993141625213454,55897.35320226619,51.0,0.0,18.0,14.0,30.0,12.0,25.0,37.0,12.0,13.0,12.0,10.0,38.0,48.0,41293.0,14.0,2.0
429502.0,-1,1980.0,4295.0,3.0,2.0,1981.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,5.0,0.0,0.0,0.0,0.0,0.0,,,629.2012596621815,3.0,6.0,240.0,12.0,,,,,,,,,,,,,,,,,14.0,2.0
429502.0,0,1983.5,4295.0,3.0,2.0,1981.0,12.0,20.0,1.1507479861910241,7.0,1.0,2.0,3.0,4.0,0.028846153846153844,0.0,0.0,0.0,7.0,7.0,0.0,11.0,17.0,17.0,48.0,1.0,3.0,5.0,2.0,1.0,,1.0,1.0,2.0,,14.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,8665.559213665427,3.0,32.0,1175.3333333333333,12.0,16813.00295829755,51.0,0.0,18.0,14.0,30.0,12.0,25.0,37.0,12.0,13.0,12.0,10.0,38.0,48.0,41293.0,14.0,2.0
429502.0,1,1988.5,4295.0,3.0,2.0,1981.0,12.0,20.0,1.1507479861910241,7.0,1.0,2.0,3.0,4.0,0.028846153846153848,0.0,0.0,0.0,7.0,7.0,0.0,17.78125,24.3125,23.046875,71.33333333333334,1.0,3.0,5.0,2.0,1.0,,1.0,1.0,2.0,,14.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,60.0,6053.835385055827,3.0,38.5,631.5,12.0,349344.88532324944,51.0,0.0,18.0,14.0,30.0,12.0,25.0,37.0,12.0,13.0,12.0,10.0,38.0,48.0,41293.0,14.0,2.0
429502.0,2,1993.0,4295.0,3.0,2.0,1981.0,12.96270893579109,17.5,1.1507479861910241,7.0,1.0,2.0,3.0,4.0,0.08173076923076923,0.5,0.5,0.0,7.0,7.0,0.0,44.1,48.9,43.0,102.13333333333334,1.0,3.0,5.0,2.0,1.0,,1.0,1.0,2.0,,14.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,60.0,-1013.9050943143751,3.0,-0.5447751642557208,-36.99567948779803,12.983347455193732,64124.872296387424,51.0,0.0,18.0,14.0,30.0,12.0,25.0,37.0,12.0,13.0,12.0,10.0,38.0,48.0,41293.0,14.0,2.0
429502.0,3,1998.0,4295.0,3.0,2.0,1981.0,13.75,15.0,1.1507479861910241,7.0,1.0,2.0,3.0,4.0,0.1346153846153846,1.0,1.0,0.0,7.0,7.0,0.0,47.0,57.0,43.0,104.0,1.0,3.0,5.0,1.3,1.0,,1.0,1.0,2.0,,14.0,9.7,5.0,0.0,0.0,0.0,0.0,0.0,8.0,60.0,47528.34239908388,3.0,38.0,1243.0,13.75,68341.44231319784,51.0,0.0,18.0,14.0,30.0,12.0,25.0,37.0,12.0,13.0,12.0,10.0,38.0,48.0,41293.0,14.0,2.0
429503.0,-1,1983.0,4295.0,3.0,1.0,1984.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,3.0,0.0,0.0,0.0,0.0,0.0,52.0,40.0,11738.452905811626,3.0,48.0,2052.0,12.0,28620.216432865738,,,,,,,,,,,,,,,,14.0,2.0
429503.0,0,1986.5,4295.0,3.0,1.0,1984.0,12.0,20.0,1.1507479861910241,7.0,1.0,2.0,3.0,,0.1346153846153846,1.0,1.0,0.0,7.0,7.0,0.0,16.0,17.0,17.0,46.291666666666664,0.0,,5.0,,1.0,3.0,1.0,1.0,3.0,,14.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,60.0,5401.366447180074,3.0,30.833333333333332,704.0,12.0,231517.65295606645,,,,,,,,,,,,,,,,14.0,2.0
429503.0,1,1991.5,4295.0,3.0,1.0,1984.0,12.75,20.0,1.1507479861910241,7.0,1.0,2.0,3.0,,0.1346153846153846,1.0,1.0,0.0,7.0,7.0,0.0,33.5625,33.8125,32.875,89.6875,0.0,,5.0,,1.0,3.0,1.0,1.0,3.0,,14.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,60.0,229.81677640996284,3.0,8.5,27.25,12.75,63790.694818207856,,,,,,,,,,,,,,,,14.0,2.0
429503.0,2,1996.0,4295.0,3.0,1.0,1984.0,13.256880972561294,16.5,1.1507479861910241,7.0,1.0,2.0,3.0,,0.06057692307692307,1.0,1.0,0.0,7.0,7.0,0.0,63.25,60.5,46.0,107.0,0.0,,4.3,,1.0,3.0,1.0,1.0,3.0,,14.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,60.0,18184.29739735685,3.0,14.002884686548185,635.0789921340531,13.27937874201782,62535.63276432011,,,,,,,,,,,,,,,,14.0,2.0
429503.0,3,2000.8,4295.0,3.0,1.0,1984.0,14.0,15.0,1.1507479861910241,7.0,1.0,2.0,3.0,,0.028846153846153848,1.0,1.0,0.0,7.0,7.0,0.0,68.0,66.0,51.0,107.0,0.0,,4.0,,1.0,3.0,1.0,1.0,2.5,,14.0,10.5,3.0,0.0,0.0,0.0,0.0,0.0,8.0,60.0,75168.19352991699,3.0,51.9,2208.1,14.0,75810.39965645577,,,,,,,,,,,,,,,,14.0,2.0
429601.0,-1,1989.0,4296.0,3.0,2.0,1990.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,3.0,0.0,0.0,0.0,0.0,0.0,52.0,40.0,38539.36444317206,3.0,52.0,2230.0,16.0,75361.97537933009,,,,,,,,,,,,,,,,16.0,4.0
429601.0,0,1992.5,4296.0,3.0,2.0,1990.0,16.0,20.0,7.0,4.0,1.0,2.0,3.0,4.0,0.028846153846153844,1.0,1.0,0.0,1.0,4.0,0.0,17.0,23.0,18.0,49.75,,,4.0,1.0,1.0,,1.0,0.0,0.0,1.0,16.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,52.0,40.0,47127.15494385691,3.0,52.0,2321.5529942991834,16.0,88741.76177797058,,,,,,,,,,,,,,,,16.0,4.0
429601.0,1,1997.5,4296.0,3.0,2.0,1990.0,16.0,20.0,3.25,4.0,1.0,2.0,3.0,4.0,0.028846153846153848,1.0,1.0,0.0,1.0,4.0,0.0,31.75,40.9375,33.3125,84.75,,,4.0,1.0,1.0,,1.0,0.0,0.0,1.0,16.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,52.0,40.0,73010.50801959241,3.0,52.0,2174.342332675547,16.0,117901.24550020945,,,,,,,,,,,,,,,,16.0,4.0
429601.0,2,2002.0,4296.0,3.0,2.0,1990.0,16.0,20.0,1.0,5.2,1.0,2.0,3.0,4.0,0.008653846153846154,0.3,1.0,0.008653846153846154,1.0,3.1,0.0,54.25,59.25,57.25,111.0,,,4.4,1.0,1.0,,1.0,0.0,0.0,1.0,16.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,52.0,40.0,103742.04378368879,3.0,52.0,2226.812419010031,16.0,158139.33884965413,,,,,,,,,,,,,,,,16.0,4.0
429601.0,3,2006.8,4296.0,3.0,2.0,1990.0,16.0,20.0,1.0,4.0,1.0,2.0,3.0,4.0,0.0,0.0,1.0,0.028846153846153848,1.0,1.0,0.0,62.0,69.0,66.0,111.0,,,4.0,1.0,1.0,,1.0,0.0,1.0,1.0,16.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,52.0,40.0,126152.93787575152,3.0,52.0,2155.4,16.0,229672.38591468654,,,,,,,,,,,,,,,,16.0,4.0
429602.0,-1,1993.0,4296.0,3.0,1.0,1994.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,3.0,0.0,0.0,0.0,0.0,0.0,52.0,40.0,47244.48897795592,3.0,52.0,2315.0,16.0,92434.86973947898,,,,,,,,,,,,,,,,16.0,4.0
429602.0,0,1996.5,4296.0,3.0,1.0,1994.0,16.0,20.0,1.0,4.0,1.0,1.0,1.0,1.0,0.12690304487179485,0.0,1.0,0.028846153846153844,1.0,4.0,0.0,12.0,23.0,19.0,41.63888888888889,,,5.0,1.0,1.0,,,,3.0,1.0,16.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,52.0,40.0,66166.62662674648,3.0,52.00085881140502,2153.6333984598646,16.0,109152.41435968567,,,,,,,,,,,,,,,,16.0,4.0
429602.0,1,2001.5,4296.0,3.0,1.0,1994.0,16.0,20.0,1.09421749136939,4.0,1.0,1.0,1.0,1.0,0.025240384615384616,0.0,1.0,0.028846153846153848,1.0,4.0,0.0,34.9375,33.3125,30.75,74.41666666666667,,,5.0,1.0,1.0,,,,3.0,1.0,16.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,52.00000000000001,40.0,101868.40884866363,3.0,52.01288217107523,2263.8447268979735,16.0,150490.49359454055,,,,,,,,,,,,,,,,16.0,4.0
429602.0,2,2006.0,4296.0,3.0,1.0,1994.0,16.0,8.0,1.1507479861910241,8.9,1.0,1.0,1.0,1.0,-2.168404344971009e-20,0.0,0.7,0.008653846153846154,1.0,4.3,0.0,48.5,55.0,46.25,99.0,,,4.4,1.0,1.0,,,,3.0,1.0,16.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,52.0,40.0,120812.76118945454,3.0,52.143593266918586,2144.062555822741,16.0,216581.20799355005,,,,,,,,,,,,,,,,16.0,4.0
429602.0,3,2010.8,4296.0,3.0,1.0,1994.0,16.0,0.0,1.1507479861910241,7.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,51.0,66.0,52.0,99.0,,,3.0,1.0,1.0,,,,3.0,1.0,16.0,10.5,3.0,0.0,0.0,0.0,0.0,0.0,52.0,40.0,166128.15860292016,3.0,47.0,2336.2,16.0,293230.9665044375,,,,,,,,,,,,,,,,16.0,4.0
430001.0,-1,1989.0,4300.0,3.0,1.0,1990.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,2.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,23649.155453764673,3.0,52.0,1935.0,12.0,59841.122244488986,,,,,,,,,,,,,,,,12.0,1.0
430001.0,0,1992.5,4300.0,3.0,1.0,1990.0,12.0,20.0,3.0,7.0,1.0,2.0,3.0,4.0,0.1346153846153846,1.0,1.0,0.1346153846153846,1.0,4.0,0.0,31.0,30.0,22.0,72.11111111111111,,,5.0,1.0,1.0,,1.0,1.0,2.0,1.0,12.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,51.417059968206985,48.94090404538727,37956.13295780644,3.0,52.0,2074.3074494326593,12.0,109628.44168066363,,,,,,,,,,,,,,,,12.0,1.0
430001.0,1,1997.5,4300.0,3.0,1.0,1990.0,12.0,20.0,3.0,7.0,1.0,2.0,3.0,4.0,0.1346153846153846,1.0,1.0,0.1346153846153846,1.0,4.0,0.0,54.375,47.5625,41.6875,114.33333333333333,,,5.0,1.0,1.0,,1.0,1.0,2.0,1.0,12.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,51.975365893767474,42.05279662062161,60472.50749541963,3.0,52.0,2310.86816724223,12.0,146232.58453363698,,,,,,,,,,,,,,,,12.0,1.0
430001.0,2,2002.0,4300.0,3.0,1.0,1990.0,12.0,20.0,3.0,11.9,1.0,2.0,3.0,4.0,0.14109830043374347,1.0,1.0,0.1346153846153846,1.0,3.1,0.0,75.5,78.0,75.75,146.0,,,5.0,1.0,1.0,,1.0,1.0,2.0,1.0,12.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,51.998592336786714,41.40480266403552,103399.74582266985,3.0,52.0,2149.742466699556,12.0,202052.54614628843,,,,,,,,,,,,,,,,12.0,1.0
