id,HOW_LONG_CHILD_WAS_IN_HEAD,TRANSFER_INCOME,CHILD_EVER_ENROLLED_IN_HEAD,CHILD_AGE_WHEN_1ST_ATTD_HEA,HGC_DLI_XRND,HGC_YEARLY_CHILD,BS_XRND,BA_XRND,MASTERS_XRND,ASSOCIATES_XRND,PROFDEGREE_XRND,ASVAB_3,ASVAB_12,HGC_OF_MOTHER_AS_OF_MAY_1_R,HIGHEST_DEGREE_EVER_MOM_XRND,AFQT_1,ASVAB_1,AFQT_3,HGC_REV_MOM,ASVAB_6,HGC_EVER_MOM_XRND,ASVAB_10,MOM_SAMPLE_ID,MOMHGC_EVER_XRND,ASVAB_2,ASVAB_7,MOM_SEX,ASVAB_4,URBAN_RURAL,ASVAB_11,MOM_RACE,ASVAB_5,AFQT_2,ASVAB_9,ASVAB_8,MPUBID_XRND,CYRB_XRND,VERSION_R29_XRND,CRACE_XRND,CSEX_XRND,HOW_MANY_BOOKS_P0,HOW_MANY_BOOKS_P1,HOW_MANY_BOOKS_P2,HOW_MANY_BOOKS_P3,HOW_OFTEN_MOM_READS_P0,HOW_OFTEN_MOM_READS_P1,HOW_OFT_CH_EATS_W_P0,HOW_OFT_CH_EATS_W_P1,HOW_OFT_CH_EATS_W_P2,HOW_OFT_CH_EATS_W_P3,MOM_HELPS_CH_LEARN_NUMBERS_P0,MOM_HELPS_CH_LEARN_ALPHABET_P0,MOM_HELPS_CH_LEARN_COLORS_P0,MOM_HELPS_CH_LEARN_SHAPES_P0,HOW_OFT_CH_TAKEN_TO_MUSEUM_P0,HOW_OFT_CH_TAKEN_TO_MUSEUM_P1,HOW_OFT_CH_TAKEN_TO_MUSEUM_P2,HOW_OFT_CH_TAKEN_TO_MUSEUM_P3,MUSIC_INSTMT_CH_P1,MUSIC_INSTMT_CH_P2,MUSIC_INSTMT_CH_P3,CH_GET_SPEC_LESSON_P1,CH_GET_SPEC_LESSON_P2,CH_GET_SPEC_LESSON_P3,HOW_OFT_CH_TAKEN_TO_PERFORMANCE_P1,HOW_OFT_CH_TAKEN_TO_PERFORMANCE_P2,HOW_OFT_CH_TAKEN_TO_PERFORMANCE_P3,HOW_OFT_CH_SPEND_TIME_W_DAD_P1,HOW_OFT_CH_SPEND_TIME_W_DAD_P2,HOW_OFT_CH_SPEND_TIME_W_DAD_P3,HOW_OFT_CH_W_DAD_OUTDOORS_P1,HOW_OFT_CH_W_DAD_OUTDOORS_P2,HOW_OFT_CH_W_DAD_OUTDOORS_P3,DO_PARS_DISCUSS_TV_P1,DO_PARS_DISCUSS_TV_P2,DO_PARS_DISCUSS_TV_P3,PIAT_MATH_P0,PIAT_MATH_P1,PIAT_MATH_P2,PIAT_MATH_P3,PIAT_READ_REC_P0,PIAT_READ_REC_P1,PIAT_READ_REC_P2,PIAT_READ_REC_P3,PIAT_READ_COMP_P0,PIAT_READ_COMP_P1,PIAT_READ_COMP_P2,PIAT_READ_COMP_P3,PPVT_P0,PPVT_P1,PPVT_P2,PPVT_P3,IF_LOW_GRADES_P1,IF_LOW_GRADES_P2,IF_LOW_GRADES_P3,TYPE_OF_SCHOOL_P0,TYPE_OF_SCHOOL_P1,TYPE_OF_SCHOOL_P2,TYPE_OF_SCHOOL_P3,CH_ATTENDS_PUBLIC_PRIV_RELI_P0,CH_ATTENDS_PUBLIC_PRIV_RELI_P1,CH_ATTENDS_PUBLIC_PRIV_RELI_P2,CH_ATTENDS_PUBLIC_PRIV_RELI_P3,IS_SCHOOL_GIFTED_HANDICAPPED_P0,IS_SCHOOL_GIFTED_HANDICAPPED_P1,IS_SCHOOL_GIFTED_HANDICAPPED_P2,IS_SCHOOL_GIFTED_HANDICAPPED_P3,OWN_A_HOME_COMPUTER_P0,OWN_A_HOME_COMPUTER_P1,OWN_A_HOME_COMPUTER_P2,OWN_A_HOME_COMPUTER_P3,PARS_HELP_W_HOMEWORK_P0,PARS_HELP_W_HOMEWORK_P1,PARS_HELP_W_HOMEWORK_P2,PARS_HELP_W_HOMEWORK_P3,DOES_CHILD_USE_ANY_COMPUTER_P0,DOES_CHILD_USE_ANY_COMPUTER_P1,DOES_CHILD_USE_ANY_COMPUTER_P2,DOES_CHILD_USE_ANY_COMPUTER_P3,UNEMPR_TOTAL_P-1,UNEMPR_TOTAL_P0,UNEMPR_TOTAL_P1,UNEMPR_TOTAL_P2,UNEMPR_TOTAL_P3,UNEMPSP_TOTAL_P-1,UNEMPSP_TOTAL_P0,UNEMPSP_TOTAL_P1,UNEMPSP_TOTAL_P2,UNEMPSP_TOTAL_P3,AFDC_TOTAL_P-1,AFDC_TOTAL_P0,AFDC_TOTAL_P1,AFDC_TOTAL_P2,AFDC_TOTAL_P3,FDSTMPS_TOTAL_P-1,FDSTMPS_TOTAL_P0,FDSTMPS_TOTAL_P1,FDSTMPS_TOTAL_P2,FDSTMPS_TOTAL_P3,SSI_TOTAL_P-1,SSI_TOTAL_P0,SSI_TOTAL_P1,SSI_TOTAL_P2,SSI_TOTAL_P3,WELFARE_AMT_P-1,WELFARE_AMT_P0,WELFARE_AMT_P1,WELFARE_AMT_P2,WELFARE_AMT_P3,SSDI_TOTAL_P-1,SSDI_TOTAL_P0,SSDI_TOTAL_P1,SSDI_TOTAL_P2,SSDI_TOTAL_P3,MOTHER_BIRTH_MONTH_P-1,MOTHER_BIRTH_MONTH_P0,MOTHER_BIRTH_MONTH_P1,MOTHER_BIRTH_MONTH_P2,MOTHER_BIRTH_MONTH_P3,MOTHER_BIRTH_YEAR_P-1,MOTHER_BIRTH_YEAR_P0,MOTHER_BIRTH_YEAR_P1,MOTHER_BIRTH_YEAR_P2,MOTHER_BIRTH_YEAR_P3,SPOUSE_WKSWK_PCY_P-1,SPOUSE_WKSWK_PCY_P0,SPOUSE_WKSWK_PCY_P1,SPOUSE_WKSWK_PCY_P2,SPOUSE_WKSWK_PCY_P3,SPOUSE_HRSWK_PCY_P-1,SPOUSE_HRSWK_PCY_P0,SPOUSE_HRSWK_PCY_P1,SPOUSE_HRSWK_PCY_P2,SPOUSE_HRSWK_PCY_P3,LABOR_INCOME_P-1,LABOR_INCOME_P0,LABOR_INCOME_P1,LABOR_INCOME_P2,LABOR_INCOME_P3,WKSWK_PCY_P-1,WKSWK_PCY_P0,WKSWK_PCY_P1,WKSWK_PCY_P2,WKSWK_PCY_P3,HRSWK_PCY_P-1,HRSWK_PCY_P0,HRSWK_PCY_P1,HRSWK_PCY_P2,HRSWK_PCY_P3,TNFI_TRUNC_P-1,TNFI_TRUNC_P0,TNFI_TRUNC_P1,TNFI_TRUNC_P2,TNFI_TRUNC_P3,NUM_OLDER_SIBLINGS_P-1,NUM_OLDER_SIBLINGS_P0,NUM_OLDER_SIBLINGS_P1,NUM_OLDER_SIBLINGS_P2,NUM_OLDER_SIBLINGS_P3,NUM_CHILDREN_P-1,NUM_CHILDREN_P0,NUM_CHILDREN_P1,NUM_CHILDREN_P2,NUM_CHILDREN_P3,MOTHER_AGE_P-1,MOTHER_AGE_P0,MOTHER_AGE_P1,MOTHER_AGE_P2,MOTHER_AGE_P3
164201.0,,,0.0,,7.0,11.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,9.0,1.0,4.0,51.0,1532.0,9.0,2.0,14.0,3.0,,14.0,0.0,12.0,,8.0,1.0,4.0,1.0,13.0,3.0,7.0,30.0,1642.0,1982.0,532.0,1.0,2.0,20.0,20.0,14.0,0.0,1.1507479861910241,1.056530494821634,4.0,4.0,4.0,4.0,,,1.0,,0.028846153846153844,0.028846153846153848,0.020192307692307693,0.0,1.0,1.0,1.0,1.0,0.3,0.0,0.0,0.0,0.0,1.0,2.5,4.0,1.0,0.5288461538461539,0.057692307692307696,0.0,0.0,0.0,13.0,19.0,44.0,44.0,15.0,34.0,66.0,66.0,15.0,25.0,46.0,46.0,28.0,56.5,89.0,89.0,5.0,4.7,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,64.0,,,,,,52.0,52.0,51.1,51.9,,44.166666666666664,41.25,48.0,50.0,,118.50997404627329,4278.975706707958,0.0,0.0,,4.5,34.25,0.0,46.8,,85.0,1260.0,0.0,2376.4,11846.032104906171,9291.482411406947,24471.00538076892,17259.85835033987,20817.087024877554,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,1917.0,,,,
164202.0,,,0.0,,10.0,13.0,1.0,0.0,1.0,0.0,0.0,,,12.0,1.0,,,,12.0,,14.0,,,14.0,,,,,1.0,,1.0,,,,,1642.0,1985.0,532.0,1.0,1.0,5.0,5.0,5.0,5.0,3.0,1.875,4.0,4.0,4.0,4.0,,,,,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,0.5,0.0,0.0,0.0,0.0,3.0,2.5,2.0,0.23014959723820486,0.23014959723820488,0.23014959723820488,0.0,0.0,0.0,19.0,34.0,50.0,50.0,29.0,45.0,81.0,81.0,24.0,37.0,51.0,51.0,54.0,80.0,106.0,106.0,5.0,5.0,5.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11507479861910243,0.11507479861910243,0.11507479861910244,0.03452243958573073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,52.0,51.5,51.4,52.0,40.0,43.333333333333336,46.25,50.0,46.5,0.0,1246.7331150111365,2586.640995260663,0.0,1542.7301105771953,0.0,20.0,11.0,26.0,41.2,0.0,705.0,330.0,1440.4,1212.0,9797.273081417998,15411.053556223627,22481.68147505437,17614.152705310193,17787.55322873485,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,,,,,
164203.0,,475.09013385806765,0.0,,8.0,13.0,1.0,0.0,0.0,1.0,0.0,,,13.0,1.0,,,,13.0,,14.0,,,14.0,,,,,1.0,,1.0,,,,,1642.0,1993.0,532.0,1.0,2.0,20.0,20.0,17.5,15.0,3.0,2.3065304948216343,7.0,7.0,7.0,7.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,6.0,3.5,1.0,7.0,7.0,7.0,0.0,0.5,1.0,24.0,49.0,43.0,43.0,40.0,49.0,58.0,58.0,42.0,41.0,63.0,63.0,16.0,67.33333333333334,93.0,93.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,0.11507479861910243,0.11507479861910243,0.11507479861910244,0.03452243958573073,1.0,1.0,1.0,1.0,,717.4063175482037,717.4063175482037,717.4063175482037,527.7588710894443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,51.166666666666664,52.0,52.0,52.0,45.0,49.166666666666664,48.125,45.0,45.0,0.0,0.0,1026.4328892869135,11963.052615425075,6322.18483375454,0.0,13.0,41.875,49.3,52.0,0.0,754.0,1659.5,1798.0,1825.2,30146.720368239352,15900.354214194775,18920.218204872694,19854.144204677435,6643.455273011156,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,,,,,
164801.0,,2222.382292381606,0.0,,,,,,,,,5.0,7.0,9.0,,14.0,51.0,2274.0,9.0,6.0,9.0,5.0,6.0,9.0,0.0,44.0,2.0,8.0,1.0,11.0,3.0,10.0,5.0,8.0,63.0,1648.0,1979.0,532.0,3.0,1.0,10.0,9.0625,12.75,20.0,0.0,1.125,14.0,14.0,10.5,7.0,,,,,0.028846153846153844,0.04867788461538461,0.07644230769230768,0.028846153846153848,1.0,1.0,1.0,0.0,0.5,1.0,0.11478365384615384,0.03413461538461539,0.028846153846153848,5.0,5.5,6.0,,,,1.0,1.0,1.0,15.0,34.0,23.0,23.0,18.0,35.0,26.0,26.0,18.0,42.0,21.0,21.0,56.0,71.5,74.0,74.0,1.0,2.5,4.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,786.812734082397,786.812734082397,786.812734082397,786.812734082397,,,,,,,3139.353088485616,2028.2274447235409,2157.652711050103,2157.652711050103,,375.9961938654422,186.36388723243758,71.92175703500342,71.92175703500342,,317.7153558052434,317.7153558052434,317.7153558052434,317.7153558052434,,3387.454118348514,1773.5789747347958,2229.574468085106,2229.574468085106,,,,,,,10.0,10.0,10.0,10.0,,61.0,61.0,61.0,61.0,,52.0,52.0,52.0,52.0,,40.0,40.0,40.0,40.0,,0.0,2736.9396799362958,4745.77009752186,5875.669933537723,,0.0,13.0,45.8,31.2,,0.0,520.0,1142.0,918.6,,6619.1440030080275,9363.032166661069,8133.4998325083025,6546.8495559518615,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,,1919.5,1920.0,1920.0,1920.0
164802.0,,1883.903171145001,0.0,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,,9.0,,,,,9.0,,9.0,,,9.0,,,,,1.0,,3.0,,,,,1648.0,1996.0,532.0,3.0,1.0,20.0,20.0,18.5,15.0,,,0.23014959723820486,0.23014959723820486,2.8690448791714616,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.011538461538461539,0.0,1.0,1.0,1.0,1.0,0.3,0.0,0.0,0.0,0.0,3.0,1.6,1.0,0.23014959723820486,0.23014959723820488,0.23014959723820488,0.0,0.7,1.0,61.0,61.0,61.0,61.0,33.0,33.0,33.0,33.0,42.0,42.0,42.0,42.0,14.5,56.5,109.0,109.0,5.0,4.1,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,0.11507479861910243,0.11507479861910243,0.11507479861910244,0.11507479861910244,0.0,0.0,0.5,1.0,,1890.6676349552165,1890.6676349552165,1890.6676349552167,1890.6676349552167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,52.0,52.0,52.0,,40.0,40.0,40.0,40.0,,3886.559361842907,5764.555961142416,11025.242243770776,13768.67437698867,,22.666666666666668,34.5,52.0,52.0,,681.3888888888889,1180.4166666666667,2080.0,2106.0,,4968.823192501372,7032.838933959136,11312.294458080738,13768.67437698867,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,,,,,
164803.0,,1883.903171145001,0.0,,6.0,6.0,0.0,0.0,0.0,0.0,0.0,,,9.0,,,,,9.0,,9.0,,,9.0,,,,,1.0,,3.0,,,,,1648.0,1997.0,532.0,3.0,2.0,15.0,15.0,10.0,5.0,1.0,1.0,7.0,7.0,5.5,4.0,,,,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,3.5288461538461533,0.057692307692307696,1.0,1.0,1.0,35.0,35.0,35.0,35.0,32.0,32.0,32.0,32.0,39.0,39.0,39.0,39.0,84.0,84.0,84.0,84.0,5.0,4.5,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,0.3452243958573073,0.34522439585730724,0.34522439585730724,0.34522439585730724,1.0,1.0,1.0,1.0,,1890.6676349552165,1890.6676349552165,1890.6676349552167,1890.6676349552167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,52.0,52.0,52.0,52.0,40.0,40.0,40.0,40.0,40.0,6286.412135235891,3339.9344057095955,6943.35707788449,11909.386301054805,13927.773211381402,0.0,31.0,41.5,52.0,52.0,0.0,944.1666666666666,1436.25,2158.0,2080.0,7858.015169044864,4271.822199230289,8087.0631473211415,12005.07037249146,13927.773211381402,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,,,,,
164901.0,17.5,775.7877532743759,1.0,,2.0,7.0,0.0,0.0,0.0,0.0,0.0,,,11.0,1.0,,,,11.0,,11.0,,,11.0,,,,,1.0,,1.0,,,,,1649.0,1983.0,532.0,1.0,1.0,20.0,20.0,20.0,20.0,3.0,3.0,14.0,14.0,10.5,7.0,,,,,0.1346153846153846,0.1346153846153846,0.0673076923076923,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.1346153846153846,0.0673076923076923,0.0,1.0,1.0,1.0,7.0,7.0,7.0,1.0,1.0,1.0,14.0,22.0,36.0,36.0,13.0,19.5,31.0,31.0,13.0,20.0,34.0,34.0,34.0,60.0,73.0,73.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.5,1.5,1.5,1.5,,,,,,,,,,,2876.2895467160033,2876.2895467160033,2876.2895467160033,2876.2895467160033,,1498.3699382292382,5345.392847642996,3755.57425558772,2744.349948151175,,2290.084057693977,741.1573623669021,1284.609217349016,1065.046449090361,,3176.0761151405336,5555.7592470283,2336.780487804878,2336.780487804878,,4473.335286441834,8864.429833524047,5507.539570497711,3083.756988374541,,,,,,,,,,,,,,,,,0.0,21.666666666666664,39.266666666666666,30.0,,96.0,72.66666666666667,41.86666666666666,40.0,736.7643956971103,132.68755935422598,0.0,0.0,0.0,12.0,5.0,0.0,0.0,0.0,576.0,200.0,0.0,0.0,0.0,9577.937144062433,8947.526519490648,5219.137199672336,4782.741129308032,3119.7962653902914,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,,,,,
164902.0,,4607.35616909697,0.0,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,,11.0,1.0,,,,11.0,,11.0,,,11.0,,,,,1.0,,1.0,,,,,1649.0,1995.0,532.0,1.0,1.0,20.0,20.0,20.0,20.0,3.0,3.0,,,,,,,,,0.028846153846153844,0.028846153846153848,0.08173076923076923,0.1346153846153846,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.06730769230769232,0.1346153846153846,,,,,,,1.0,1.0,1.0,4.0,21.0,28.0,28.0,4.0,28.0,37.0,37.0,4.0,28.0,26.0,26.0,33.0,83.0,108.0,108.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,0.11507479861910243,0.11507479861910243,0.11507479861910244,0.11507479861910244,1.0,1.0,1.0,1.0,,,,,,,2876.2895467160033,2876.2895467160033,2876.2895467160033,2876.2895467160033,4565.612380952381,3080.211852535693,1860.6356485182987,2409.470683387097,1254.3481228332707,1129.165714285714,1249.0141204288832,1473.6499590788094,2349.183448956203,2123.456874162595,,2658.206419429738,2658.206419429738,2658.206419429738,2697.067372056492,5694.7780952380945,4329.225972964577,2157.4342677472123,4758.654132343299,4449.011845831356,,,,,,,,,,,,,,,,52.0,34.583333333333336,47.875,52.0,52.0,40.0,42.083333333333336,48.125,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4403.586722589031,1237.7865331545145,2898.7822908542207,4383.98416192933,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,,,,,
164903.0,,3168.6796676160166,0.0,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,,11.0,1.0,,,,11.0,,11.0,,,11.0,,,,,1.0,,1.0,,,,,1649.0,2001.0,532.0,1.0,2.0,15.0,15.0,15.0,15.0,7.0,4.375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,,,,,,,1.0,1.0,1.0,3.0,29.0,41.0,41.0,6.0,30.0,43.0,43.0,6.0,24.0,35.0,35.0,53.0,20.333333333333336,4.0,4.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1.5,1.5,1.5,1.5,0.0,0.0,0.5,1.0,,,,,,,,,,,2418.79802955665,1881.6537745084595,2252.0191339740913,855.7462171103318,154.6833578157914,977.1059113300491,1807.280910479437,2234.638919308727,2027.2853427028647,1758.3973043199694,,2658.206419429738,2658.206419429738,3232.034397923613,3466.750110390257,3395.903940886699,2926.0655750402525,4486.6580532828175,4638.230585974604,3466.750110390257,,,,,,,,,,,,,,,,,52.0,52.0,52.0,52.0,,48.84375,39.59375,29.1875,17.625,0.0,0.0,0.0,0.0,162.77464045972687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4527.871921182265,911.2765210419548,4023.2552819981265,4499.998405693317,4191.932774207722,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,,,,,
164904.0,24.0,765.4066991420523,1.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,,11.0,1.0,,,,11.0,,11.0,,,11.0,,,,,1.0,,1.0,,,,,1649.0,2003.0,532.0,1.0,1.0,5.0,5.0,10.0,15.0,0.0,0.375,,,,,,,,,0.0,0.0,0.014423076923076922,0.028846153846153848,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,,,,,,,1.0,1.0,1.0,1.0,31.0,41.0,41.0,1.0,24.0,36.0,36.0,1.0,21.0,38.0,38.0,23.0,65.0,86.0,86.0,5.0,4.5,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1.5,1.5,1.5,1.5,,,,,,,,,,,,,,,,2147.8332401675166,2043.5510785639335,154.6833578157914,154.6833578157914,782.0441061233628,2285.3117260916683,2323.296933104605,1773.2632322101272,1758.3973043199694,,2658.206419429738,2658.206419429738,3863.461049980401,2080.311402780576,782.0441061233628,4178.8552629433025,4366.848011668539,4612.622571161704,2080.311402780576,,,,,,,,,,,,,,,,,52.0,52.0,52.0,52.0,,46.145833333333336,34.96875,24.5625,14.3875,0.0,0.0,0.0,0.0,379.8074944060294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2277.202932055598,4338.733736024929,4719.826505434073,3963.465466309421,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,,,,,
165001.0,17.5,1441.6921182266008,1.0,,3.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,12.0,1.0,10.0,51.0,13431.0,12.0,7.0,12.0,6.0,,12.0,1.0,20.0,,13.0,1.0,14.0,1.0,11.0,10.0,9.0,46.0,1650.0,1982.0,532.0,1.0,2.0,20.0,20.0,20.0,20.0,3.0,3.0,4.0,4.0,4.9,7.0,1.0,1.0,1.0,,0.1346153846153846,0.1346153846153846,0.10288461538461538,0.028846153846153848,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.008653846153846154,0.028846153846153848,5.0,3.8,1.0,0.057692307692307696,2.1403846153846153,7.0,1.0,1.0,1.0,17.0,31.0,45.0,45.0,21.0,24.75,52.0,52.0,18.0,27.0,42.0,42.0,75.0,90.0,105.0,105.0,3.0,3.3,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1607.7863089731727,1607.7863089731727,1442.6709034582657,782.2092813986372,,5859.517548906789,5859.517548906789,3821.423119537455,3311.8995121951216,,4292.75721562435,2157.168967646824,1063.5292891863892,1659.9323193508267,,1231.265364183785,435.7907425425983,304.156221923172,353.38601689226203,,3571.8357610449953,4616.19545198271,4616.19545198271,4616.19545198271,,4625.734075280275,2211.268936357713,1215.0092015768776,1780.7388048004254,,,,,,7.0,,,,,62.0,,,,,,52.0,52.0,36.0,20.0,,40.0,40.0,22.4,48.0,63.968573366493324,1348.8686156808392,905.3243483412322,7827.427970027075,316.7453657282427,8.0,18.333333333333332,5.0,40.1,1.7,320.0,658.6666666666666,200.0,1604.0,68.0,12635.767578566583,9356.74931165048,9484.030065165878,5139.807019594323,1742.553538797468,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,1919.0,,,,
165002.0,17.5,3256.270435446906,1.0,,,,,,,,,,,12.0,1.0,,,,12.0,,12.0,,,12.0,,,,,1.0,,1.0,,,,,1650.0,1984.0,532.0,1.0,2.0,,,,,3.0,3.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,12.0,12.0,12.0,12.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,48.0,48.0,48.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1607.7863089731727,1607.7863089731727,1160.3237764009798,1060.5966488929655,,5859.517548906789,5222.6130397288725,3311.8995121951216,3311.8995121951216,,3579.689486595804,1671.1068883310752,1060.524284869403,1769.4930804552168,2268.9572649572647,629.9605619432982,377.2865111561866,285.7489491875784,651.3845717639146,2109.732193732193,4616.195451982711,4616.19545198271,4616.19545198271,4616.19545198271,4378.689458689458,3977.057585227533,1768.486832010675,1285.2027102439079,2100.3807809899763,,,,,,,,,,,,,,,,,52.0,50.0,25.8,28.0,,40.0,30.0,35.3,61.6,1524.0113960113956,272.14647448383323,5759.314189394165,4260.9814629129705,0.0,40.0,3.0,29.25,22.4,26.0,1600.0,45.333333333333336,1170.0,896.0,1040.0,12084.045584045582,8594.484254940624,7875.084826581045,2841.2462964802685,2288.7069809819413,1.0,1.0,1.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,,,,,
165003.0,,585.2146596858638,0.0,,6.0,11.0,0.0,0.0,0.0,0.0,0.0,,,12.0,1.0,,,,12.0,,12.0,,,12.0,,,,,1.0,,1.0,,,,,1650.0,1992.0,532.0,1.0,1.0,20.0,20.0,18.5,15.0,1.0,1.0,14.0,14.0,14.0,14.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,7.0,7.0,1.0,1.0,1.0,19.0,42.5,64.0,64.0,20.0,47.5,80.0,80.0,40.0,47.0,59.0,59.0,24.0,24.0,24.0,24.0,2.0,2.3,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1345.89498977403,1061.530771238387,842.3177039803229,737.6355996944233,,3736.502518313733,3311.8995121951216,3311.8995121951216,3311.8995121951216,,334.43617021276594,2011.8245328190858,945.7679651825389,473.9940164547494,,216.39987484355444,519.5085620841768,382.72382868815646,115.6993268511593,,,,,,,550.8360450563204,2177.667608531604,1290.927311738867,589.6933433059087,,,,,,,,,,,,,,,,,33.61111111111111,25.833333333333332,45.4,52.0,,27.13888888888889,57.916666666666664,47.5,40.0,3621.2973933649287,6786.811113129432,0.0,883.263592056612,6023.130388364315,20.0,34.833333333333336,6.5,26.1,50.3,800.0,1393.3333333333333,260.0,1044.0,2012.0,8587.648104265403,542.6855733662145,1799.4724847457787,4179.292896131483,11946.931877689318,2.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,6.0,6.0,,,,,
