id,period,MPUBID_XRND,CRACE_XRND,CSEX_XRND,CYRB_XRND,HGC_OF_MOTHER_AS_OF_MAY_1_R,HOW_MANY_BOOKS,HOW_OFTEN_MOM_READS,HOW_OFT_CH_EATS_W,MOM_HELPS_CH_LEARN_NUMBERS,MOM_HELPS_CH_LEARN_ALPHABET,MOM_HELPS_CH_LEARN_COLORS,MOM_HELPS_CH_LEARN_SHAPES,HOW_OFT_CH_TAKEN_TO_MUSEUM,MUSIC_INSTMT_CH,CH_GET_SPEC_LESSON,HOW_OFT_CH_TAKEN_TO_PERFORMANCE,HOW_OFT_CH_SPEND_TIME_W_DAD,HOW_OFT_CH_W_DAD_OUTDOORS,DO_PARS_DISCUSS_TV,PIAT_MATH,PIAT_READ_REC,PIAT_READ_COMP,PPVT,CHILD_EVER_ENROLLED_IN_HEAD,HOW_LONG_CHILD_WAS_IN_HEAD,IF_LOW_GRADES,TYPE_OF_SCHOOL,CH_ATTENDS_PUBLIC_PRIV_RELI,CHILD_AGE_WHEN_1ST_ATTD_HEA,IS_SCHOOL_GIFTED_HANDICAPPED,OWN_A_HOME_COMPUTER,PARS_HELP_W_HOMEWORK,DOES_CHILD_USE_ANY_COMPUTER,MOMHGC_EVER_XRND,HGC_YEARLY_CHILD,HGC_DLI_XRND,ASSOCIATES_XRND,BA_XRND,BS_XRND,MASTERS_XRND,PROFDEGREE_XRND,UNEMPR_TOTAL,UNEMPSP_TOTAL,AFDC_TOTAL,FDSTMPS_TOTAL,SSI_TOTAL,WELFARE_AMT,MOTHER_BIRTH_MONTH,MOTHER_BIRTH_YEAR,SPOUSE_WKSWK_PCY,SPOUSE_HRSWK_PCY,LABOR_INCOME,MOM_RACE,URBAN_RURAL,WKSWK_PCY,HRSWK_PCY,HGC_REV_MOM,TNFI_TRUNC,ASVAB_1,ASVAB_2,ASVAB_3,ASVAB_4,ASVAB_5,ASVAB_6,ASVAB_7,ASVAB_8,ASVAB_9,ASVAB_10,ASVAB_11,ASVAB_12,AFQT_1,AFQT_2,AFQT_3,HGC_EVER_MOM_XRND,HIGHEST_DEGREE_EVER_MOM_XRND,NUM_OLDER_SIBLINGS,NUM_CHILDREN,TRANSFER_INCOME,MOTHER_AGE
5702.0,2,57.0,3.0,1.0,1995.0,12.0,20.0,,7.0,,,,,0.1346153846153846,1.0,1.0,0.1346153846153846,1.0,5.5,1.0,,,,,,,5.0,1.0,,,,,,,12.0,,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,52.0,40.0,97510.94474663616,3.0,1.0,52.0,2690.4,12.0,240959.51249699405,,,,,,,,,,,,,,,,12.0,1.0,1.0,3.0,,
5702.0,3,57.0,3.0,1.0,1995.0,12.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.057537399309551214,,12.0,8.2,6.0,0.0,0.0,0.0,0.0,0.0,17608.70312052677,,,,,,,,52.0,40.0,127665.87002576582,3.0,1.0,24.4,1132.0,12.0,159034.1395018609,,,,,,,,,,,,,,,,12.0,1.0,1.0,3.0,17595.595533924996,
5703.0,-1,57.0,3.0,2.0,1998.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,7.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,12.0,1.0,2.0,3.0,,
5703.0,0,57.0,3.0,2.0,1998.0,12.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,0.0,,,,,,,,,,12.0,,7.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,52.0,42.5,10290.566847981678,3.0,0.08333333333333333,38.666666666666664,450.0,12.0,65760.84311480104,,,,,,,,,,,,,,,,12.0,1.0,2.0,3.0,,
5703.0,1,57.0,3.0,2.0,1998.0,12.0,,7.0,,,,,,,,,,,,,,,,,0.0,,,1.0,,,,,,,12.0,,7.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,52.0,40.0,45721.17663899228,3.0,1.0,52.0,2172.0,12.0,210877.22731176644,,,,,,,,,,,,,,,,12.0,1.0,2.0,3.0,,
5703.0,2,57.0,3.0,2.0,1998.0,12.0,20.0,,2.1,,,,,0.1346153846153846,1.0,0.7,0.1728290696645127,3.0,2.5173076923076922,0.5,66.0,60.0,55.0,,,,5.0,1.0,,,,,,1.0,12.0,,7.0,1.0,0.0,0.0,0.0,0.0,17608.70312052677,,,,,,,,52.0,40.0,152184.50959060984,3.0,1.0,43.0,2240.0,12.0,216374.26366676213,,,,,,,,,,,,,,,,12.0,1.0,2.0,3.0,17595.595533924996,
5703.0,3,57.0,3.0,2.0,1998.0,12.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.11507479861910243,,12.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,131162.7297452047,3.0,1.0,22.25,923.75,12.0,152482.8473990839,,,,,,,,,,,,,,,,12.0,1.0,2.0,3.0,,
5801.0,-1,58.0,3.0,2.0,1981.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,10.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,52.0,40.0,6965.8299456054965,3.0,1.0,52.0,1674.0,16.0,15317.046664758087,,,,,,,,,,,,,,,,17.0,5.0,0.0,3.0,,
5801.0,0,58.0,3.0,2.0,1981.0,16.0,,,,,,,,,,,,,,,,,,81.0,,,,,,,,,,,17.0,,10.0,0.0,1.0,0.0,1.0,0.0,,,,,,,1.0,57.0,52.0,40.833333333333336,16794.703693100488,3.0,1.0,50.0,1565.3333333333333,16.0,52049.062410535356,51.0,1.0,20.0,26.0,35.0,15.0,49.0,83.0,12.0,18.0,12.0,16.0,96.0,87.0,91625.0,17.0,5.0,0.0,3.0,,1924.0
5801.0,1,58.0,3.0,2.0,1981.0,16.25,,7.0,,,,,,,,,,,,,40.0,82.0,51.0,125.0,0.0,,,,,,,,,,17.0,,10.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,52.0,40.0,37464.07099914114,3.0,1.0,52.0,1560.0,16.25,102028.6179501861,,,,,,,,,,,,,,,,17.0,5.0,0.0,3.0,,
5801.0,2,58.0,3.0,2.0,1981.0,17.0,20.0,,7.0,,,,,0.23014959723820486,1.0,1.0,0.18238249092679473,1.0,5.5,1.0,,,,,,,4.0,,1.0,,1.0,1.0,,,17.0,,10.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,52.0,41.5,62277.102776982545,3.0,1.0,52.0,1709.3,17.0,154841.15946178074,,,,,,,,,,,,,,,,17.0,5.0,0.0,3.0,,
5801.0,3,58.0,3.0,2.0,1981.0,17.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.5,,17.0,10.7,10.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,52.0,40.0,91364.88977955913,3.0,0.3,52.0,1622.4,17.0,239068.99799599202,,,,,,,,,,,,,,,,17.0,5.0,0.0,3.0,,
5802.0,-1,58.0,3.0,2.0,1984.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,14.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,52.0,40.0,16881.76352705411,3.0,1.0,52.0,1560.0,16.0,50223.246492985985,,,,,,,,,,,,,,,,17.0,5.0,1.0,3.0,,
5802.0,0,58.0,3.0,2.0,1984.0,16.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,105.0,,,,,,,,,,,17.0,,14.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,52.0,40.833333333333336,27325.813531825563,3.0,1.0,50.0,1500.0,16.0,80225.29582975474,,,,,,,,,,,,,,,,17.0,5.0,1.0,3.0,,
5802.0,1,58.0,3.0,2.0,1984.0,17.0,,7.0,,,,,,,,,,,,,47.5,61.5,58.5,124.5,0.0,,,,,,,,,,17.0,,14.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,52.0,40.0,51976.238190667056,3.0,1.0,52.0,1642.625,17.0,135126.0556827942,,,,,,,,,,,,,,,,17.0,5.0,1.0,3.0,,
5802.0,2,58.0,3.0,2.0,1984.0,17.0,20.0,,7.0,,,,,0.18238249092679473,1.0,1.0,0.1632756484022307,1.0,4.0,1.0,74.0,73.0,78.0,,,,4.4,,1.0,,1.0,1.0,,,17.0,,14.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,52.0,41.5,80208.09619238476,3.0,0.7,52.0,1705.6,17.0,197701.38276553107,,,,,,,,,,,,,,,,17.0,5.0,1.0,3.0,,
5802.0,3,58.0,3.0,2.0,1984.0,17.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.11507479861910243,,17.0,10.0,14.0,0.0,1.0,0.0,0.0,1.0,,71003.66790724307,,,,,,,52.0,40.0,100775.40795877471,3.0,0.0,52.0,1560.0,17.0,277724.01946750644,,,,,,,,,,,,,,,,17.0,5.0,1.0,3.0,70983.20870312053,
5803.0,-1,58.0,3.0,1.0,1988.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,52.0,40.0,29696.39278557114,3.0,1.0,52.0,1560.0,16.0,78334.26853707414,,,,,,,,,,,,,,,,17.0,5.0,2.0,3.0,,
5803.0,0,58.0,3.0,1.0,1988.0,16.666666666666668,,,,1.0,1.0,1.0,,,,,,,,,,,,43.5,0.0,,,,,,,,,,17.0,,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,52.0,40.0,47629.75951903808,3.0,1.0,52.0,1615.0833333333333,16.666666666666668,125896.00629831092,,,,,,,,,,,,,,,,17.0,5.0,2.0,3.0,,
5803.0,1,58.0,3.0,1.0,1988.0,17.0,,7.0,,,,,,,,,,,,,39.0,45.5,42.5,,0.0,,,,1.0,,1.0,,,,17.0,,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,52.0,41.875,78203.14915545376,3.0,0.875,52.0,1742.0,17.0,189082.06770684227,,,,,,,,,,,,,,,,17.0,5.0,2.0,3.0,,
5803.0,2,58.0,3.0,1.0,1988.0,17.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,17.0,,6.0,0.0,0.0,0.0,0.0,0.0,,71003.66790724307,,,,,,,50.5,39.25,105898.02462066992,3.0,0.15,52.0,1614.6,17.0,261698.3824792442,,,,,,,,,,,,,,,,17.0,5.0,2.0,3.0,70983.20870312053,
5803.0,3,58.0,3.0,1.0,1988.0,17.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.34522439585730724,,17.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,46.375,37.1875,147576.5101631835,3.0,0.9375,52.0,1842.75,17.0,243196.56097910108,,,,,,,,,,,,,,,,17.0,5.0,2.0,3.0,,
6101.0,-1,61.0,3.0,2.0,1993.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,8.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,52.0,40.0,46713.539078156326,3.0,1.0,52.0,2580.0,14.0,123101.94789579161,,,,,,,,,,,,,,,,14.0,2.0,0.0,3.0,,
6101.0,0,61.0,3.0,2.0,1993.0,14.0,,,,,,,,0.0,,,,,,,16.0,18.0,18.0,49.0,0.0,,,,,,,,,,14.0,,8.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,51.5,40.833333333333336,69927.84616852754,3.0,0.75,49.25,2151.6666666666665,14.0,182877.3943601489,,,,,,,,,,,,,,,,14.0,2.0,0.0,3.0,,
6101.0,1,61.0,3.0,2.0,1993.0,14.0,,1.5673076923076925,,,,,,0.01201923076923077,,,,,,,59.0,45.0,47.0,94.33333333333334,0.0,,,1.0,,,,,,,14.0,,8.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,51.75,50.0,108380.40366447181,3.0,0.0,52.0,2249.0,14.0,313927.427712568,,,,,,,,,,,,,,,,14.0,2.0,0.0,3.0,,
6101.0,2,61.0,3.0,2.0,1993.0,14.0,20.0,,7.0,,,,,0.01682692307692308,1.0,1.0,0.028846153846153844,1.0,2.5,1.0,,,,,,,5.0,1.0,,,,,,1.0,14.0,,8.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,39.2,47.0,164851.74348697398,3.0,0.9,50.9,2366.3,14.0,441916.14371600345,,,,,,,,,,,,,,,,14.0,2.0,0.0,3.0,,
6101.0,3,61.0,3.0,2.0,1993.0,14.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.3452243958573072,,14.0,10.3,8.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,52.0,48.0,59608.47981677643,3.0,1.0,12.3,578.1,14.0,423497.84108216444,,,,,,,,,,,,,,,,14.0,2.0,0.0,3.0,,
6102.0,-1,61.0,3.0,1.0,1994.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,9.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,52.0,45.0,71893.78757515032,3.0,1.0,52.0,2936.0,14.0,152825.65130260523,,,,,,,,,,,,,,,,14.0,2.0,1.0,3.0,,
6102.0,0,61.0,3.0,1.0,1994.0,14.0,,,,1.0,1.0,0.0,0.0,0.002403846153846154,,,,,,,,,,,0.0,,,,,,,,,,14.0,,9.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,51.333333333333336,40.416666666666664,72544.12634793397,3.0,0.5833333333333334,49.25,2030.6666666666667,14.0,199300.02867640043,,,,,,,,,,,,,,,,14.0,2.0,1.0,3.0,,
6102.0,1,61.0,3.0,1.0,1994.0,14.0,,1.5673076923076925,,,,,,0.016826923076923076,,,,,,,49.0,40.0,50.5,107.75,0.0,,,1.0,,,,,,,14.0,,9.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,48.0,51.875,121693.69095333526,3.0,0.125,52.0,2255.5,14.0,354819.1991125108,,,,,,,,,,,,,,,,14.0,2.0,1.0,3.0,,
6102.0,2,61.0,3.0,1.0,1994.0,14.0,20.0,,7.0,,,,,0.01730769230769231,1.0,1.0,0.011538461538461539,1.0,2.8,1.0,81.0,71.0,73.0,,,,4.3,1.0,,,,,,1.0,14.0,,9.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,42.4,47.0,176421.80647008301,3.0,1.0,48.7,2304.5,14.0,459806.324076725,,,,,,,,,,,,,,,,14.0,2.0,1.0,3.0,,
6102.0,3,61.0,3.0,1.0,1994.0,14.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.11507479861910243,,14.0,9.5,9.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,52.0,47.5,24836.866590323512,3.0,1.0,5.125,240.875,14.0,403277.4402018323,,,,,,,,,,,,,,,,14.0,2.0,1.0,3.0,,
6103.0,-1,61.0,3.0,1.0,2003.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,52.0,60.0,132984.82679645007,3.0,0.0,52.0,2184.0,14.0,386423.21786430007,,,,,,,,,,,,,,,,14.0,2.0,2.0,3.0,,
6103.0,0,61.0,3.0,1.0,2003.0,14.0,,,,,,,,,,,,,,,,,,52.0,0.0,,,,,,,,,,14.0,,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,42.4,47.0,176421.80647008301,3.0,1.0,48.7,2304.5,14.0,459806.324076725,,,,,,,,,,,,,,,,14.0,2.0,2.0,3.0,,
6103.0,1,61.0,3.0,1.0,2003.0,14.0,,1.5,,,,,,,,,,,,,55.0,60.0,53.0,110.0,0.0,,,1.0,,,,,,,14.0,,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,52.0,47.5,24836.866590323512,3.0,1.0,5.125,240.875,14.0,403277.4402018323,,,,,,,,,,,,,,,,14.0,2.0,2.0,3.0,,
6103.0,2,61.0,3.0,1.0,2003.0,14.0,10.0,,7.0,,,,,0.028846153846153844,1.0,1.0,0.0,1.0,0.6150747986191024,1.0,,,,,,,5.0,1.0,,,,,0.0,1.0,14.0,1.25,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,52.0,51.5,3574.4231319782425,3.0,1.0,5.2,208.0,14.0,463547.2500143144,,,,,,,,,,,,,,,,14.0,2.0,2.0,3.0,,
6103.0,3,61.0,3.0,1.0,2003.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,14.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,52.0,41.5,25476.169481820787,3.0,1.0,39.1,1752.0,,390014.00057257374,,,,,,,,,,,,,,,,14.0,2.0,2.0,3.0,,
6201.0,-1,62.0,3.0,1.0,1996.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,16.0,4.0,0.0,3.0,,
6201.0,0,62.0,3.0,1.0,1996.0,12.083333333333334,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,54.25,0.0,,,,,,,,,,16.0,,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,51.916666666666664,39.5,73617.59232751217,3.0,1.0,51.416666666666664,1984.5,12.083333333333334,112551.63040366447,,,,,,,,,,,,,,,,16.0,4.0,0.0,3.0,,
6201.0,1,62.0,3.0,1.0,1996.0,13.0,,2.5,,,,,,,,,,,,,46.5,53.0,39.5,95.25,0.0,,,1.0,,,,,,,16.0,,6.0,0.0,0.0,0.0,0.0,0.0,,57.11422845691383,,,,,,,46.375,48.0,75488.72745490982,3.0,1.0,49.375,1481.25,13.0,177474.57500715717,,,,,,,,,,,,,,,,16.0,4.0,0.0,3.0,57.09132550815918,
6201.0,2,62.0,3.0,1.0,1996.0,13.0,20.0,,5.5,,,,,0.028846153846153844,1.0,0.5,0.0,1.0,0.5288461538461539,0.0,73.0,81.0,80.0,,,,5.0,1.4,,,,,,1.0,16.0,,6.0,0.0,0.0,0.0,0.0,0.0,,22863.967935871744,,,,,,,10.0,40.0,107623.96541654738,3.0,1.0,52.0,1764.0,13.0,136808.30938791874,,,,,,,,,,,,,,,,16.0,4.0,0.0,3.0,22841.046664758087,
6201.0,3,62.0,3.0,1.0,1996.0,14.625,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.34522439585730724,,16.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,174858.71170913256,3.0,1.0,52.0,2080.0,14.625,187968.07556684798,,,,,,,,,,,,,,,,16.0,4.0,0.0,3.0,,
6202.0,-1,62.0,3.0,2.0,1998.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,16.0,4.0,1.0,3.0,,
6202.0,0,62.0,3.0,2.0,1998.0,12.416666666666666,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,0.0,,,,,,,,,,16.0,,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,51.666666666666664,41.333333333333336,75613.25031014411,3.0,1.0,49.666666666666664,1758.6666666666667,12.416666666666666,122831.2522902949,,,,,,,,,,,,,,,,16.0,4.0,1.0,3.0,,
6202.0,1,62.0,3.0,2.0,1998.0,13.0,,2.25,,,,,,,,,,,,,51.0,49.0,47.0,115.0,0.0,,,1.0,,,,,,,16.0,,6.0,0.0,0.0,0.0,0.0,0.0,,11460.541082164329,,,,,,,31.0,48.0,84266.36873747496,3.0,1.0,52.0,1575.0,13.0,175838.13473375322,,,,,,,,,,,,,,,,16.0,4.0,1.0,3.0,11449.068995133122,
6202.0,2,62.0,3.0,2.0,1998.0,13.3,20.0,,2.5,,,,,0.014423076923076922,1.0,0.5,0.014423076923076922,1.0,1.0,0.0,75.0,66.0,64.0,,,,5.0,1.0,,,,,,1.0,16.0,,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,136527.63996564562,3.0,1.0,52.0,1960.0,13.3,149563.15277870029,,,,,,,,,,,,,,,,16.0,4.0,1.0,3.0,,
6202.0,3,62.0,3.0,2.0,1998.0,15.75,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.0,,16.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,201992.32715430864,3.0,1.0,52.0,2216.5,15.75,205266.36093615807,,,,,,,,,,,,,,,,16.0,4.0,1.0,3.0,,
6203.0,-1,62.0,3.0,2.0,2001.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,52.0,40.0,82989.97995991986,3.0,1.0,52.0,1976.0,12.0,83136.43286573148,,,,,,,,,,,,,,,,16.0,4.0,2.0,3.0,,
6203.0,0,62.0,3.0,2.0,2001.0,13.0,,,,,,,,,,,,,,,,,,78.0,0.0,,,,,,,,,,16.0,,4.0,0.0,0.0,0.0,0.0,0.0,,11460.541082164329,,,,,,,39.1,46.4,77581.93529916977,3.0,1.0,49.9,1497.0,13.0,174040.78797595188,,,,,,,,,,,,,,,,16.0,4.0,2.0,3.0,11449.068995133122,
6203.0,1,62.0,3.0,2.0,2001.0,13.0,,1.5,,,,,,,,,,,,,48.0,48.0,43.0,118.66666666666666,0.0,,,1.0,,,,,,,16.0,,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,113041.26510163186,3.0,1.0,52.0,1815.0,13.0,130933.97677211568,,,,,,,,,,,,,,,,16.0,4.0,2.0,3.0,30680.847473518465,
6203.0,2,62.0,3.0,2.0,2001.0,14.9,20.0,,4.0,,,,,0.0,1.0,0.5,0.0,1.0,,0.5,,,,,,,5.0,1.0,,,,,,1.0,16.0,,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,181654.78528485546,3.0,1.0,52.0,2116.4,14.9,192142.27637102775,,,,,,,,,,,,,,,,16.0,4.0,2.0,3.0,44792.488929287145,
6203.0,3,62.0,3.0,2.0,2001.0,16.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.0,,16.0,2.6,4.0,0.0,0.0,0.0,0.0,0.0,38953.1728170627,,,,,,,,,,214751.09218436875,3.0,1.0,49.9,2417.2,16.0,214751.09218436875,,,,,,,,,,,,,,,,16.0,4.0,2.0,3.0,45661.76251245348,
6801.0,-1,68.0,3.0,2.0,1993.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,8.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,52.0,55.0,59707.9874033782,3.0,1.0,37.0,1635.0,16.0,1669988.621815059,,,,,,,,,,,,,,,,16.0,3.0,0.0,3.0,,
6801.0,0,68.0,3.0,2.0,1993.0,16.0,,,,,,,,0.1346153846153846,,,,,,,,,,37.0,0.0,,,,,,,,,,16.0,,8.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,51.333333333333336,65.41666666666667,29056.446225784905,3.0,0.75,15.0,672.3333333333334,16.0,1019659.4293348603,,,,,,,,,,,,,,,,16.0,3.0,0.0,3.0,,
6801.0,1,68.0,3.0,2.0,1993.0,16.0,,5.0,,,,,,0.1346153846153846,,,,,,,54.0,53.0,48.0,105.66666666666667,0.0,,,1.0,,,,,,,16.0,,8.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,50.5,52.5,0.0,3.0,0.0,0.0,0.0,16.0,851741.2217291729,,,,,,,,,,,,,,,,16.0,3.0,0.0,3.0,,
6801.0,2,68.0,3.0,2.0,1993.0,16.0,20.0,,1.0,,,,,0.1346153846153846,1.0,1.0,0.08173076923076923,1.0,1.0,1.0,,,,,,,4.0,1.0,,,,,,1.0,16.0,,8.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,48.4,62.0,0.0,3.0,0.9,0.0,0.0,16.0,1238524.3481580303,,,,,,,,,,,,,,,,16.0,3.0,0.0,3.0,,
6801.0,3,68.0,3.0,2.0,1993.0,16.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.11507479861910243,,16.0,10.3,8.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,42.4,53.0,0.0,3.0,1.0,0.0,0.0,16.0,1454102.7757389066,,,,,,,,,,,,,,,,16.0,3.0,0.0,3.0,,
6802.0,-1,68.0,3.0,1.0,1995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,8.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,52.0,65.0,55971.94388777555,3.0,1.0,28.0,1266.0,16.0,399627.0541082164,,,,,,,,,,,,,,,,16.0,3.0,1.0,3.0,,
6802.0,0,68.0,3.0,1.0,1995.0,16.0,,,,,,,,,,,,,,,,,,64.0,0.0,,,,,,,,,,16.0,,8.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,51.4,63.0,0.0,3.0,0.3,0.0,0.0,16.0,1121432.0539364445,,,,,,,,,,,,,,,,16.0,3.0,1.0,3.0,,
6802.0,1,68.0,3.0,1.0,1995.0,16.0,,2.0,,,,,,,,,,,,,55.0,66.0,50.0,124.66666666666666,0.0,,,1.0,,,,,,,16.0,,8.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,50.0,51.875,0.0,3.0,0.375,0.0,0.0,16.0,1011499.8573217866,,,,,,,,,,,,,,,,16.0,3.0,1.0,3.0,,
6802.0,2,68.0,3.0,1.0,1995.0,16.0,20.0,,2.5,,,,,0.1346153846153846,1.0,1.0,0.1346153846153846,1.5,1.0,1.0,,,,,,,4.5,1.0,,,,,,1.0,16.0,,8.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,39.2,61.5,0.0,3.0,1.0,0.0,0.0,16.0,1363962.6476369884,,,,,,,,,,,,,,,,16.0,3.0,1.0,3.0,,
6802.0,3,68.0,3.0,1.0,1995.0,16.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.11507479861910243,,16.0,8.6,8.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,50.2,47.0,0.0,3.0,1.0,0.0,0.0,16.0,1337016.3043046095,,,,,,,,,,,,,,,,16.0,3.0,1.0,3.0,,
6803.0,-1,68.0,3.0,2.0,1996.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,8.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,16.0,3.0,2.0,3.0,,
6803.0,0,68.0,3.0,2.0,1996.0,16.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,0.0,,,,,,,,,,16.0,,8.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,51.166666666666664,60.833333333333336,0.0,3.0,0.25,0.0,0.0,16.0,1085478.726452906,,,,,,,,,,,,,,,,16.0,3.0,2.0,3.0,,
6803.0,1,68.0,3.0,2.0,1996.0,16.0,,2.2836538461538463,,,,,,,,,,,,,47.5,47.0,43.5,98.5,0.0,,,1.0,,,,,,,16.0,,8.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,50.5,55.625,0.0,3.0,0.625,0.0,0.0,16.0,1097503.1911680505,,,,,,,,,,,,,,,,16.0,3.0,2.0,3.0,,
6803.0,2,68.0,3.0,2.0,1996.0,16.0,20.0,,5.5,,,,,0.1346153846153846,1.0,1.0,0.1346153846153846,1.0,0.6150747986191024,1.0,77.0,79.0,,,,,5.0,1.0,,,,,,1.0,16.0,,8.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,39.2,58.5,0.0,3.0,1.0,0.0,0.0,16.0,1388360.886103636,,,,,,,,,,,,,,,,16.0,3.0,2.0,3.0,,
6803.0,3,68.0,3.0,2.0,1996.0,16.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.057537399309551214,,16.0,5.5,8.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,49.75,46.25,0.0,3.0,1.0,0.0,0.0,16.0,1328341.226192385,,,,,,,,,,,,,,,,16.0,3.0,2.0,3.0,,
